"Plot Title: Bradford_6cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10757733, SEN S/N: 10757733, LBL: CondLo)","Full Range, μS/cm (LGR S/N: 10757733, SEN S/N: 10757733, LBL: CondHi)","Temp, °F (LGR S/N: 10757733, SEN S/N: 10757733, LBL: Temp)"
262,11/12/23 11:00:00 AM,4.7,2.5,40.28
263,11/12/23 12:00:00 PM,3.0,3.6,40.50
264,11/12/23 01:00:00 PM,4.4,16233.8,40.39
265,11/12/23 02:00:00 PM,4.7,16235.9,40.26
266,11/12/23 03:00:00 PM,2.8,16231.7,40.50
267,11/12/23 04:00:00 PM,4.4,16233.8,40.39
268,11/12/23 05:00:00 PM,4.4,16240.9,39.99
269,11/12/23 06:00:00 PM,4.4,2.1,39.72
270,11/12/23 07:00:00 PM,4.7,2.8,39.72
271,11/12/23 08:00:00 PM,4.4,2.8,39.76
272,11/12/23 09:00:00 PM,36.4,2.8,39.65
273,11/12/23 10:00:00 PM,4.7,2.8,39.56
274,11/12/23 11:00:00 PM,36.4,3.6,39.49
275,11/13/23 12:00:00 AM,4.7,2.5,39.29
276,11/13/23 01:00:00 AM,2.8,2.8,39.02
277,11/13/23 02:00:00 AM,4.7,2.8,39.00
278,11/13/23 03:00:00 AM,4.7,11.3,38.82
279,11/13/23 04:00:00 AM,4.4,2.8,38.91
280,11/13/23 05:00:00 AM,4.7,2.8,39.02
281,11/13/23 06:00:00 AM,36.4,2.8,39.24
282,11/13/23 07:00:00 AM,4.7,2.8,39.38
283,11/13/23 08:00:00 AM,4.7,2.8,39.31
284,11/13/23 09:00:00 AM,4.7,2.8,39.42
285,11/13/23 10:00:00 AM,4.7,2.8,39.52
286,11/13/23 11:00:00 AM,4.4,11.3,39.56
287,11/13/23 12:00:00 PM,4.4,2.5,39.92
288,11/13/23 01:00:00 PM,2.8,2.5,40.17
289,11/13/23 02:00:00 PM,2.8,2.5,40.24
290,11/13/23 03:00:00 PM,2.8,2.5,40.55
291,11/13/23 04:00:00 PM,4.7,11.3,40.35
292,11/13/23 05:00:00 PM,2.8,2.8,40.12
293,11/13/23 06:00:00 PM,4.7,3.6,39.99
294,11/13/23 07:00:00 PM,5.6,2.5,39.88
295,11/13/23 08:00:00 PM,4.7,3.6,39.87
296,11/13/23 09:00:00 PM,4.7,2.5,39.81
297,11/13/23 10:00:00 PM,4.7,2.5,39.79
298,11/13/23 11:00:00 PM,4.7,3.6,39.78
299,11/14/23 12:00:00 AM,3.0,2.1,39.69
300,11/14/23 01:00:00 AM,4.4,2.8,39.58
301,11/14/23 02:00:00 AM,3.0,2.8,39.65
302,11/14/23 03:00:00 AM,2.8,2.1,39.72
303,11/14/23 04:00:00 AM,3.0,2.8,39.81
304,11/14/23 05:00:00 AM,2.8,11.3,39.96
305,11/14/23 06:00:00 AM,4.4,2.5,40.01
306,11/14/23 07:00:00 AM,4.7,4.3,40.19
307,11/14/23 08:00:00 AM,4.7,2.1,40.41
308,11/14/23 09:00:00 AM,3.0,2.8,40.80
309,11/14/23 10:00:00 AM,4.4,2.8,41.07
310,11/14/23 11:00:00 AM,2.8,16209.2,41.76
311,11/14/23 12:00:00 PM,3.0,16203.4,42.08
312,11/14/23 01:00:00 PM,4.7,16232.9,40.42
313,11/14/23 02:00:00 PM,2.7,16250.1,39.47
314,11/14/23 03:00:00 PM,16.1,2.1,40.32
315,11/14/23 04:00:00 PM,2.6,2.8,40.48
316,11/14/23 05:00:00 PM,2.6,2.8,40.44
317,11/14/23 06:00:00 PM,4.1,5.8,40.44
318,11/14/23 07:00:00 PM,3.7,5.4,40.51
319,11/14/23 08:00:00 PM,3.2,5.4,40.32
320,11/14/23 09:00:00 PM,3.1,3.9,40.24
321,11/14/23 10:00:00 PM,3.0,3.9,40.35
322,11/14/23 11:00:00 PM,3.0,3.9,40.41
323,11/15/23 12:00:00 AM,3.1,3.9,40.50
324,11/15/23 01:00:00 AM,3.6,5.0,40.64
325,11/15/23 02:00:00 AM,3.3,4.7,40.64
326,11/15/23 03:00:00 AM,3.2,3.6,40.82
327,11/15/23 04:00:00 AM,3.3,3.6,40.91
328,11/15/23 05:00:00 AM,3.1,3.9,40.89
329,11/15/23 06:00:00 AM,3.0,3.9,40.91
330,11/15/23 07:00:00 AM,3.1,3.9,41.02
331,11/15/23 08:00:00 AM,3.0,3.9,41.04
332,11/15/23 09:00:00 AM,3.1,4.3,41.13
333,11/15/23 10:00:00 AM,3.2,4.3,41.27
334,11/15/23 11:00:00 AM,3.3,4.3,41.43
335,11/15/23 12:00:00 PM,2.6,3.9,41.54
336,11/15/23 01:00:00 PM,2.7,16216.7,41.34
337,11/15/23 02:00:00 PM,2.8,16212.1,41.59
338,11/15/23 03:00:00 PM,3.1,2.1,41.59
339,11/15/23 04:00:00 PM,3.1,16217.5,41.29
340,11/15/23 05:00:00 PM,3.2,2.1,41.52
341,11/15/23 06:00:00 PM,3.1,16214.6,41.45
342,11/15/23 07:00:00 PM,26.2,2.5,41.43
343,11/15/23 08:00:00 PM,99.1,7.3,41.38
344,11/15/23 09:00:00 PM,4.7,2.1,41.41
345,11/15/23 10:00:00 PM,6.0,2.1,41.41
346,11/15/23 11:00:00 PM,4.0,2.1,41.41
347,11/16/23 12:00:00 AM,10.4,16.5,41.41
348,11/16/23 01:00:00 AM,3.5,2.1,41.43
349,11/16/23 02:00:00 AM,5.6,2.1,41.43
350,11/16/23 03:00:00 AM,3.3,2.1,41.41
351,11/16/23 04:00:00 AM,6.3,2.1,41.43
352,11/16/23 05:00:00 AM,10.6,16.9,41.54
353,11/16/23 06:00:00 AM,3.1,4.3,41.59
354,11/16/23 07:00:00 AM,2.8,3.2,41.59
355,11/16/23 08:00:00 AM,3.1,3.9,41.67
356,11/16/23 09:00:00 AM,2.8,3.9,41.76
357,11/16/23 10:00:00 AM,2.8,3.9,41.81
358,11/16/23 11:00:00 AM,2.8,2.1,41.81
359,11/16/23 12:00:00 PM,2.8,2.1,41.83
360,11/16/23 01:00:00 PM,29.5,2.8,41.83
361,11/16/23 02:00:00 PM,4.5,2.1,41.99
362,11/16/23 03:00:00 PM,4.6,2.1,41.90
363,11/16/23 04:00:00 PM,9.9,2.1,41.86
364,11/16/23 05:00:00 PM,5.4,2.1,41.85
365,11/16/23 06:00:00 PM,6.1,2.1,41.85
366,11/16/23 07:00:00 PM,9.3,2.1,41.85
367,11/16/23 08:00:00 PM,5.1,2.1,41.86
368,11/16/23 09:00:00 PM,94.0,6.5,41.90
369,11/16/23 10:00:00 PM,98.2,156.9,41.92
370,11/16/23 11:00:00 PM,98.3,6.5,41.92
371,11/17/23 12:00:00 AM,97.5,6.5,41.92
372,11/17/23 01:00:00 AM,97.6,155.7,41.90
373,11/17/23 02:00:00 AM,98.0,156.1,41.90
374,11/17/23 03:00:00 AM,98.1,156.9,41.90
375,11/17/23 04:00:00 AM,98.2,156.9,41.90
376,11/17/23 05:00:00 AM,98.3,157.6,41.92
377,11/17/23 06:00:00 AM,98.5,157.6,41.90
378,11/17/23 07:00:00 AM,98.7,158.7,41.90
379,11/17/23 08:00:00 AM,98.8,158.7,41.90
380,11/17/23 09:00:00 AM,99.2,159.9,41.90
381,11/17/23 10:00:00 AM,99.4,7.3,41.92
382,11/17/23 11:00:00 AM,99.8,7.3,41.97
383,11/17/23 12:00:00 PM,100.2,7.3,41.97
384,11/17/23 01:00:00 PM,100.5,7.3,41.29
385,11/17/23 02:00:00 PM,100.7,7.3,40.42
386,11/17/23 03:00:00 PM,100.9,7.3,40.33
387,11/17/23 04:00:00 PM,101.4,805.0,40.33
388,11/17/23 05:00:00 PM,101.2,802.6,40.33
389,11/17/23 06:00:00 PM,100.9,7.3,41.36
390,11/17/23 07:00:00 PM,100.9,7.3,41.92
391,11/17/23 08:00:00 PM,101.0,7.3,41.90
392,11/17/23 09:00:00 PM,100.9,7.3,41.86
393,11/17/23 10:00:00 PM,100.7,7.3,41.90
394,11/17/23 11:00:00 PM,100.8,7.3,41.86
395,11/18/23 12:00:00 AM,100.7,7.3,41.85
396,11/18/23 01:00:00 AM,100.7,7.3,41.86
397,11/18/23 02:00:00 AM,100.7,7.3,41.85
398,11/18/23 03:00:00 AM,100.6,7.3,41.83
399,11/18/23 04:00:00 AM,100.7,162.5,41.83
400,11/18/23 05:00:00 AM,100.7,7.3,41.81
401,11/18/23 06:00:00 AM,100.6,7.3,41.83
402,11/18/23 07:00:00 AM,100.7,7.3,41.83
403,11/18/23 08:00:00 AM,100.6,162.1,41.81
404,11/18/23 09:00:00 AM,100.7,7.3,41.83
405,11/18/23 10:00:00 AM,101.0,7.3,41.85
406,11/18/23 11:00:00 AM,101.6,7.3,41.29
407,11/18/23 12:00:00 PM,102.0,808.8,41.36
408,11/18/23 01:00:00 PM,102.5,813.5,41.52
409,11/18/23 02:00:00 PM,103.0,818.8,41.14
410,11/18/23 03:00:00 PM,103.0,818.0,41.14
411,11/18/23 04:00:00 PM,102.9,817.5,41.47
412,11/18/23 05:00:00 PM,102.7,815.1,41.50
413,11/18/23 06:00:00 PM,102.4,812.5,40.17
414,11/18/23 07:00:00 PM,101.8,7.3,41.83
415,11/18/23 08:00:00 PM,101.5,7.3,41.77
416,11/18/23 09:00:00 PM,101.0,7.3,41.77
417,11/18/23 10:00:00 PM,100.7,164.4,41.76
418,11/18/23 11:00:00 PM,100.5,165.9,41.74
419,11/19/23 12:00:00 AM,100.1,168.9,41.76
420,11/19/23 01:00:00 AM,99.7,173.8,41.77
421,11/19/23 02:00:00 AM,99.4,176.4,41.77
422,11/19/23 03:00:00 AM,99.1,177.1,41.83
423,11/19/23 04:00:00 AM,98.9,177.1,41.83
424,11/19/23 05:00:00 AM,98.6,172.6,41.81
425,11/19/23 06:00:00 AM,98.1,169.6,41.85
426,11/19/23 07:00:00 AM,98.0,165.5,41.90
427,11/19/23 08:00:00 AM,97.8,163.6,41.92
428,11/19/23 09:00:00 AM,98.0,166.6,41.97
429,11/19/23 10:00:00 AM,98.8,176.0,41.92
430,11/19/23 11:00:00 AM,99.7,169.6,41.81
431,11/19/23 12:00:00 PM,100.1,162.1,41.92
432,11/19/23 01:00:00 PM,96.0,6.5,42.01
433,11/19/23 02:00:00 PM,44.5,329.8,41.52
434,11/19/23 03:00:00 PM,8.1,50.6,41.76
435,11/19/23 04:00:00 PM,4.3,29.5,41.50
436,11/19/23 05:00:00 PM,3.9,2.1,40.96
437,11/19/23 06:00:00 PM,3.7,2.1,41.68
438,11/19/23 07:00:00 PM,3.5,5.0,41.52
439,11/19/23 08:00:00 PM,3.5,5.0,41.31
440,11/19/23 09:00:00 PM,3.5,4.7,41.14
441,11/19/23 10:00:00 PM,3.3,5.0,41.05
442,11/19/23 11:00:00 PM,3.4,4.3,41.05
443,11/20/23 12:00:00 AM,3.5,4.7,41.02
444,11/20/23 01:00:00 AM,3.5,4.7,41.29
445,11/20/23 02:00:00 AM,3.5,4.3,41.34
446,11/20/23 03:00:00 AM,3.5,4.3,41.29
447,11/20/23 04:00:00 AM,3.3,5.0,41.31
448,11/20/23 05:00:00 AM,3.3,3.9,41.43
449,11/20/23 06:00:00 AM,3.3,4.3,41.54
450,11/20/23 07:00:00 AM,3.2,3.9,41.61
451,11/20/23 08:00:00 AM,3.1,3.6,41.67
452,11/20/23 09:00:00 AM,8.3,12.1,41.76
453,11/20/23 10:00:00 AM,4.7,6.9,41.97
454,11/20/23 11:00:00 AM,3.1,3.9,42.17
455,11/20/23 12:00:00 PM,4.7,16191.3,42.76
456,11/20/23 01:00:00 PM,2.8,4.7,42.33
457,11/20/23 02:00:00 PM,2.8,4.7,42.48
458,11/20/23 03:00:00 PM,3.0,5.0,42.46
459,11/20/23 04:00:00 PM,2.8,4.7,42.31
460,11/20/23 05:00:00 PM,2.8,4.3,41.97
461,11/20/23 06:00:00 PM,2.8,4.7,40.48
462,11/20/23 07:00:00 PM,4.7,16207.1,41.86
463,11/20/23 08:00:00 PM,4.7,16206.7,41.90
464,11/20/23 09:00:00 PM,4.7,16199.6,42.30
465,11/20/23 10:00:00 PM,4.4,16198.8,42.33
466,11/20/23 11:00:00 PM,2.8,16203.0,42.10
467,11/21/23 12:00:00 AM,4.7,2.8,41.92
468,11/21/23 01:00:00 AM,2.8,2.8,41.86
469,11/21/23 02:00:00 AM,5.6,2.1,41.97
