"Plot Title: Bradford_7con"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21415359, SEN S/N: 21415359)","Temp, °F (LGR S/N: 21415359, SEN S/N: 21415359)"
1,11/15/22 12:00:00 PM,125.1,64.81
2,11/15/22 12:15:00 PM,125.1,64.92
3,11/15/22 12:30:00 PM,125.9,65.01
4,11/15/22 12:45:00 PM,125.9,65.12
5,11/15/22 01:00:00 PM,125.9,65.28
6,11/15/22 01:15:00 PM,126.7,65.44
7,11/15/22 01:30:00 PM,126.7,65.59
8,11/15/22 01:45:00 PM,127.1,65.77
9,11/15/22 02:00:00 PM,127.1,65.93
10,11/15/22 02:15:00 PM,127.5,66.09
11,11/15/22 02:30:00 PM,127.9,66.20
12,11/15/22 02:45:00 PM,127.9,66.29
13,11/15/22 03:00:00 PM,128.3,66.40
14,11/15/22 03:15:00 PM,128.3,66.49
15,11/15/22 03:30:00 PM,128.3,66.60
16,11/15/22 03:45:00 PM,128.7,66.69
17,11/15/22 04:00:00 PM,128.7,66.74
18,11/15/22 04:15:00 PM,128.7,66.79
19,11/15/22 04:30:00 PM,128.6,66.87
20,11/15/22 04:45:00 PM,128.6,66.88
21,11/15/22 05:00:00 PM,128.6,66.94
22,11/15/22 05:15:00 PM,129.0,66.97
23,11/15/22 05:30:00 PM,129.0,66.99
24,11/15/22 05:45:00 PM,129.4,67.03
25,11/15/22 06:00:00 PM,129.0,67.03
26,11/15/22 06:15:00 PM,129.0,67.03
27,11/15/22 06:30:00 PM,129.4,67.05
28,11/15/22 06:45:00 PM,129.0,67.05
29,11/15/22 07:00:00 PM,129.0,67.05
30,11/15/22 07:15:00 PM,128.6,67.03
31,11/15/22 07:30:00 PM,129.0,67.03
32,11/15/22 07:45:00 PM,129.0,67.03
33,11/15/22 08:00:00 PM,128.6,67.03
34,11/15/22 08:15:00 PM,128.6,67.03
35,11/15/22 08:30:00 PM,129.0,66.99
36,11/15/22 08:45:00 PM,128.6,66.99
37,11/15/22 09:00:00 PM,128.6,66.99
38,11/15/22 09:15:00 PM,128.6,66.99
39,11/15/22 09:30:00 PM,128.6,66.99
40,11/15/22 09:45:00 PM,128.6,66.99
41,11/15/22 10:00:00 PM,129.0,66.99
42,11/15/22 10:15:00 PM,128.6,67.03
43,11/15/22 10:30:00 PM,128.6,66.99
44,11/15/22 10:45:00 PM,128.6,67.03
45,11/15/22 11:00:00 PM,128.6,66.99
46,11/15/22 11:15:00 PM,128.6,66.99
47,11/15/22 11:30:00 PM,128.6,66.99
48,11/15/22 11:45:00 PM,128.6,66.99
49,11/16/22 12:00:00 AM,128.6,67.03
50,11/16/22 12:15:00 AM,129.0,67.03
51,11/16/22 12:30:00 AM,128.6,67.05
52,11/16/22 12:45:00 AM,128.6,67.05
53,11/16/22 01:00:00 AM,128.2,67.05
54,11/16/22 01:15:00 AM,128.6,67.03
55,11/16/22 01:30:00 AM,128.6,67.06
56,11/16/22 01:45:00 AM,128.6,67.05
57,11/16/22 02:00:00 AM,128.6,67.05
58,11/16/22 02:15:00 AM,128.6,67.06
59,11/16/22 02:30:00 AM,128.6,67.06
60,11/16/22 02:45:00 AM,128.6,67.08
61,11/16/22 03:00:00 AM,128.6,67.12
62,11/16/22 03:15:00 AM,128.6,67.12
63,11/16/22 03:30:00 AM,128.6,67.14
64,11/16/22 03:45:00 AM,128.6,67.14
65,11/16/22 04:00:00 AM,128.6,67.15
66,11/16/22 04:15:00 AM,128.6,67.15
67,11/16/22 04:30:00 AM,128.6,67.17
68,11/16/22 04:45:00 AM,128.6,67.21
69,11/16/22 05:00:00 AM,128.2,67.23
70,11/16/22 05:15:00 AM,128.2,67.23
71,11/16/22 05:30:00 AM,128.6,67.28
72,11/16/22 05:45:00 AM,128.6,67.30
73,11/16/22 06:00:00 AM,128.2,67.30
74,11/16/22 06:15:00 AM,128.2,67.33
75,11/16/22 06:30:00 AM,128.6,67.33
76,11/16/22 06:45:00 AM,128.2,67.37
77,11/16/22 07:00:00 AM,128.6,67.39
78,11/16/22 07:15:00 AM,128.2,67.39
79,11/16/22 07:30:00 AM,128.2,67.41
80,11/16/22 07:45:00 AM,128.2,67.39
81,11/16/22 08:00:00 AM,127.8,67.33
82,11/16/22 08:15:00 AM,127.8,67.33
83,11/16/22 08:30:00 AM,128.2,67.30
84,11/16/22 08:45:00 AM,127.8,67.28
85,11/16/22 09:00:00 AM,127.8,67.24
86,11/16/22 09:15:00 AM,127.8,67.17
87,11/16/22 09:30:00 AM,127.8,67.14
88,11/16/22 09:45:00 AM,127.4,67.08
89,11/16/22 10:00:00 AM,127.0,67.03
90,11/16/22 10:15:00 AM,127.0,66.99
91,11/16/22 10:30:00 AM,126.6,66.96
92,11/16/22 10:45:00 AM,126.6,66.90
93,11/16/22 11:00:00 AM,126.6,66.90
94,11/16/22 11:15:00 AM,126.6,66.90
95,11/16/22 11:30:00 AM,126.6,66.90
96,11/16/22 11:45:00 AM,126.6,66.90
97,11/16/22 12:00:00 PM,126.2,66.90
98,11/16/22 12:15:00 PM,126.6,66.94
99,11/16/22 12:30:00 PM,126.6,66.94
100,11/16/22 12:45:00 PM,126.6,66.94
101,11/16/22 01:00:00 PM,126.6,66.94
102,11/16/22 01:15:00 PM,126.6,66.90
103,11/16/22 01:30:00 PM,126.6,66.96
104,11/16/22 01:45:00 PM,126.6,66.96
105,11/16/22 02:00:00 PM,126.6,66.97
106,11/16/22 02:15:00 PM,126.6,66.97
107,11/16/22 02:30:00 PM,126.6,66.99
108,11/16/22 02:45:00 PM,126.6,67.03
109,11/16/22 03:00:00 PM,126.6,67.03
110,11/16/22 03:15:00 PM,126.6,67.03
111,11/16/22 03:30:00 PM,126.6,66.99
112,11/16/22 03:45:00 PM,126.6,66.97
113,11/16/22 04:00:00 PM,126.6,66.96
114,11/16/22 04:15:00 PM,126.6,66.90
115,11/16/22 04:30:00 PM,126.6,66.87
116,11/16/22 04:45:00 PM,125.8,66.83
117,11/16/22 05:00:00 PM,126.2,66.79
118,11/16/22 05:15:00 PM,125.8,66.72
119,11/16/22 05:30:00 PM,125.8,66.65
120,11/16/22 05:45:00 PM,125.8,66.60
121,11/16/22 06:00:00 PM,125.4,66.49
122,11/16/22 06:15:00 PM,125.0,66.43
123,11/16/22 06:30:00 PM,125.4,66.31
124,11/16/22 06:45:00 PM,125.0,66.22
125,11/16/22 07:00:00 PM,125.0,66.11
126,11/16/22 07:15:00 PM,124.6,66.02
127,11/16/22 07:30:00 PM,124.7,65.89
128,11/16/22 07:45:00 PM,124.7,65.80
129,11/16/22 08:00:00 PM,124.3,65.71
130,11/16/22 08:15:00 PM,124.3,65.64
131,11/16/22 08:30:00 PM,124.3,65.55
132,11/16/22 08:45:00 PM,124.3,65.46
133,11/16/22 09:00:00 PM,123.5,65.41
134,11/16/22 09:15:00 PM,123.9,65.26
135,11/16/22 09:30:00 PM,123.9,65.17
136,11/16/22 09:45:00 PM,123.1,65.08
137,11/16/22 10:00:00 PM,123.1,64.96
138,11/16/22 10:15:00 PM,123.1,64.83
139,11/16/22 10:30:00 PM,122.7,64.71
140,11/16/22 10:45:00 PM,122.3,64.58
141,11/16/22 11:00:00 PM,122.3,64.47
142,11/16/22 11:15:00 PM,121.9,64.35
143,11/16/22 11:30:00 PM,121.9,64.26
144,11/16/22 11:45:00 PM,121.5,64.15
145,11/17/22 12:00:00 AM,121.1,64.02
146,11/17/22 12:15:00 AM,121.1,63.91
147,11/17/22 12:30:00 AM,121.1,63.81
148,11/17/22 12:45:00 AM,120.7,63.66
149,11/17/22 01:00:00 AM,120.7,63.57
150,11/17/22 01:15:00 AM,120.4,63.43
151,11/17/22 01:30:00 AM,119.9,63.34
152,11/17/22 01:45:00 AM,120.0,63.18
153,11/17/22 02:00:00 AM,120.0,63.05
154,11/17/22 02:15:00 AM,119.6,62.91
155,11/17/22 02:30:00 AM,119.6,62.78
156,11/17/22 02:45:00 AM,119.6,62.62
157,11/17/22 03:00:00 AM,119.2,62.49
158,11/17/22 03:15:00 AM,119.2,62.37
159,11/17/22 03:30:00 AM,119.2,62.20
160,11/17/22 03:45:00 AM,118.8,62.10
161,11/17/22 04:00:00 AM,118.4,61.95
162,11/17/22 04:15:00 AM,118.4,61.81
163,11/17/22 04:30:00 AM,118.4,61.72
164,11/17/22 04:45:00 AM,118.4,61.61
165,11/17/22 05:00:00 AM,117.6,61.50
166,11/17/22 05:15:00 AM,117.6,61.38
167,11/17/22 05:30:00 AM,117.7,61.25
168,11/17/22 05:45:00 AM,117.7,61.12
169,11/17/22 06:00:00 AM,117.7,61.02
170,11/17/22 06:15:00 AM,117.3,60.91
171,11/17/22 06:30:00 AM,116.9,60.78
172,11/17/22 06:45:00 AM,116.9,60.67
173,11/17/22 07:00:00 AM,116.5,60.58
174,11/17/22 07:15:00 AM,116.1,60.46
175,11/17/22 07:30:00 AM,116.1,60.35
