"Plot Title: Bradford_stream6"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20342063, SEN S/N: 20342063)","Temp, °F (LGR S/N: 20342063, SEN S/N: 20342063)"
1,04/14/22 01:00:00 PM,72.0,68.95
2,04/14/22 02:00:00 PM,72.0,69.30
3,04/14/22 03:00:00 PM,72.3,69.46
4,04/14/22 04:00:00 PM,72.3,69.30
5,04/14/22 05:00:00 PM,72.3,69.15
6,04/14/22 06:00:00 PM,72.0,68.95
7,04/14/22 07:00:00 PM,72.3,68.77
8,04/14/22 08:00:00 PM,72.0,68.58
9,04/14/22 09:00:00 PM,72.0,68.38
10,04/14/22 10:00:00 PM,72.0,68.22
11,04/14/22 11:00:00 PM,71.6,68.05
12,04/15/22 12:00:00 AM,71.3,67.93
13,04/15/22 01:00:00 AM,71.3,67.77
14,04/15/22 02:00:00 AM,71.7,67.62
15,04/15/22 03:00:00 AM,70.9,67.50
16,04/15/22 04:00:00 AM,71.0,67.46
17,04/15/22 05:00:00 AM,71.3,67.37
18,04/15/22 06:00:00 AM,71.0,67.28
19,04/15/22 07:00:00 AM,71.0,67.23
20,04/15/22 08:00:00 AM,71.0,67.26
21,04/15/22 09:00:00 AM,71.7,67.51
22,04/15/22 10:00:00 AM,71.7,67.86
23,04/15/22 11:00:00 AM,72.0,68.31
24,04/15/22 12:00:00 PM,72.7,68.92
25,04/15/22 01:00:00 PM,73.0,69.24
26,04/15/22 02:00:00 PM,73.0,69.22
27,04/15/22 03:00:00 PM,73.7,69.85
28,04/15/22 04:00:00 PM,73.7,69.82
29,04/15/22 05:00:00 PM,73.7,69.49
30,04/15/22 06:00:00 PM,73.4,69.21
31,04/15/22 07:00:00 PM,73.4,68.90
32,04/15/22 08:00:00 PM,73.1,68.63
33,04/15/22 09:00:00 PM,72.7,68.40
34,04/15/22 10:00:00 PM,72.7,68.20
35,04/15/22 11:00:00 PM,72.4,67.98
36,04/16/22 12:00:00 AM,72.4,67.77
37,04/16/22 01:00:00 AM,72.0,67.55
38,04/16/22 02:00:00 AM,72.0,67.33
39,04/16/22 03:00:00 AM,72.0,67.14
40,04/16/22 04:00:00 AM,71.7,66.90
41,04/16/22 05:00:00 AM,71.7,66.78
42,04/16/22 06:00:00 AM,71.7,66.81
43,04/16/22 07:00:00 AM,71.7,66.90
44,04/16/22 08:00:00 AM,71.7,67.10
45,04/16/22 09:00:00 AM,72.0,67.41
46,04/16/22 10:00:00 AM,72.4,67.86
47,04/16/22 11:00:00 AM,73.1,68.52
48,04/16/22 12:00:00 PM,73.7,69.37
49,04/16/22 01:00:00 PM,74.4,69.87
50,04/16/22 02:00:00 PM,74.8,70.29
51,04/16/22 03:00:00 PM,75.1,70.27
52,04/16/22 04:00:00 PM,74.8,70.14
53,04/16/22 05:00:00 PM,74.8,70.03
54,04/16/22 06:00:00 PM,75.2,69.84
55,04/16/22 07:00:00 PM,74.8,69.58
56,04/16/22 08:00:00 PM,74.5,69.37
57,04/16/22 09:00:00 PM,74.1,69.17
58,04/16/22 10:00:00 PM,74.1,69.04
59,04/16/22 11:00:00 PM,74.1,68.92
60,04/17/22 12:00:00 AM,73.8,68.81
61,04/17/22 01:00:00 AM,74.1,68.68
62,04/17/22 02:00:00 AM,73.8,68.63
63,04/17/22 03:00:00 AM,73.8,68.56
64,04/17/22 04:00:00 AM,73.8,68.56
65,04/17/22 05:00:00 AM,73.8,68.50
66,04/17/22 06:00:00 AM,73.8,68.45
67,04/17/22 07:00:00 AM,73.8,68.41
68,04/17/22 08:00:00 AM,73.8,68.47
69,04/17/22 09:00:00 AM,73.8,68.68
70,04/17/22 10:00:00 AM,74.5,69.08
71,04/17/22 11:00:00 AM,75.2,69.80
72,04/17/22 12:00:00 PM,75.8,70.61
73,04/17/22 01:00:00 PM,76.2,71.31
74,04/17/22 02:00:00 PM,76.5,71.51
75,04/17/22 03:00:00 PM,76.5,71.17
76,04/17/22 04:00:00 PM,75.1,70.61
77,04/17/22 05:00:00 PM,73.7,70.16
78,04/17/22 06:00:00 PM,74.1,70.09
79,04/17/22 07:00:00 PM,74.1,69.76
80,04/17/22 08:00:00 PM,73.7,69.51
81,04/17/22 09:00:00 PM,73.7,69.35
82,04/17/22 10:00:00 PM,73.0,69.21
83,04/17/22 11:00:00 PM,72.3,69.06
84,04/18/22 12:00:00 AM,72.3,68.97
85,04/18/22 01:00:00 AM,72.3,68.92
86,04/18/22 02:00:00 AM,72.7,68.85
87,04/18/22 03:00:00 AM,72.3,68.79
88,04/18/22 04:00:00 AM,72.7,68.72
89,04/18/22 05:00:00 AM,72.7,68.67
90,04/18/22 06:00:00 AM,72.3,68.63
91,04/18/22 07:00:00 AM,72.3,68.63
92,04/18/22 08:00:00 AM,72.7,68.70
93,04/18/22 09:00:00 AM,72.7,68.79
94,04/18/22 10:00:00 AM,73.0,68.95
95,04/18/22 11:00:00 AM,73.0,69.28
96,04/18/22 12:00:00 PM,73.4,69.48
97,04/18/22 01:00:00 PM,73.7,70.32
98,04/18/22 02:00:00 PM,74.8,70.65
99,04/18/22 03:00:00 PM,75.1,71.11
100,04/18/22 04:00:00 PM,75.5,71.28
101,04/18/22 05:00:00 PM,75.1,70.92
102,04/18/22 06:00:00 PM,75.1,70.59
103,04/18/22 07:00:00 PM,75.1,70.25
104,04/18/22 08:00:00 PM,74.8,69.89
105,04/18/22 09:00:00 PM,74.1,69.57
106,04/18/22 10:00:00 PM,74.1,69.28
107,04/18/22 11:00:00 PM,73.8,68.97
108,04/19/22 12:00:00 AM,73.8,68.72
109,04/19/22 01:00:00 AM,73.4,68.54
110,04/19/22 02:00:00 AM,73.4,68.32
111,04/19/22 03:00:00 AM,73.4,68.14
112,04/19/22 04:00:00 AM,72.7,67.78
113,04/19/22 05:00:00 AM,72.4,67.37
114,04/19/22 06:00:00 AM,72.1,66.90
115,04/19/22 07:00:00 AM,72.4,66.45
116,04/19/22 08:00:00 AM,71.7,66.13
117,04/19/22 09:00:00 AM,71.7,66.06
118,04/19/22 10:00:00 AM,72.4,66.22
119,04/19/22 11:00:00 AM,72.1,66.70
120,04/19/22 12:00:00 PM,72.7,67.42
121,04/19/22 01:00:00 PM,73.8,68.40
122,04/19/22 02:00:00 PM,74.1,68.95
123,04/19/22 03:00:00 PM,74.1,69.21
124,04/19/22 04:00:00 PM,74.8,69.08
125,04/19/22 05:00:00 PM,74.1,68.56
126,04/19/22 06:00:00 PM,73.8,68.02
127,04/19/22 07:00:00 PM,73.8,67.50
128,04/19/22 08:00:00 PM,72.8,66.88
129,04/19/22 09:00:00 PM,72.4,66.33
130,04/19/22 10:00:00 PM,72.1,65.88
131,04/19/22 11:00:00 PM,71.8,65.53
132,04/20/22 12:00:00 AM,71.4,65.17
133,04/20/22 01:00:00 AM,71.1,64.89
134,04/20/22 02:00:00 AM,71.1,64.56
135,04/20/22 03:00:00 AM,70.7,64.27
136,04/20/22 04:00:00 AM,70.7,64.00
137,04/20/22 05:00:00 AM,70.0,63.79
138,04/20/22 06:00:00 AM,70.7,63.61
139,04/20/22 07:00:00 AM,70.0,63.50
140,04/20/22 08:00:00 AM,70.0,63.64
141,04/20/22 09:00:00 AM,70.7,64.13
142,04/20/22 10:00:00 AM,71.1,64.83
143,04/20/22 11:00:00 AM,71.7,65.66
144,04/20/22 12:00:00 PM,72.8,66.60
145,04/20/22 01:00:00 PM,73.1,67.17
146,04/20/22 02:00:00 PM,73.5,67.69
147,04/20/22 03:00:00 PM,74.9,68.14
148,04/20/22 04:00:00 PM,73.8,67.91
149,04/20/22 05:00:00 PM,73.8,67.55
150,04/20/22 06:00:00 PM,73.8,67.23
151,04/20/22 07:00:00 PM,73.1,66.87
152,04/20/22 08:00:00 PM,73.1,66.60
153,04/20/22 09:00:00 PM,72.8,66.29
154,04/20/22 10:00:00 PM,72.8,66.04
155,04/20/22 11:00:00 PM,72.5,65.82
156,04/21/22 12:00:00 AM,72.5,65.55
157,04/21/22 01:00:00 AM,72.1,65.30
158,04/21/22 02:00:00 AM,71.8,65.05
159,04/21/22 03:00:00 AM,71.8,64.90
160,04/21/22 04:00:00 AM,71.8,64.80
161,04/21/22 05:00:00 AM,71.8,64.67
162,04/21/22 06:00:00 AM,71.4,64.54
163,04/21/22 07:00:00 AM,71.4,64.54
164,04/21/22 08:00:00 AM,71.4,64.81
165,04/21/22 09:00:00 AM,71.8,65.19
166,04/21/22 10:00:00 AM,72.5,65.80
167,04/21/22 11:00:00 AM,73.2,66.40
168,04/21/22 12:00:00 PM,73.5,67.14
