"Plot Title: Bradford_9_cond_replace"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20342065, SEN S/N: 20342065)","Temp, °F (LGR S/N: 20342065, SEN S/N: 20342065)","Coupler Detached (LGR S/N: 20342065, SEN S/N: 20342065)","Coupler Attached (LGR S/N: 20342065, SEN S/N: 20342065)","Stopped (LGR S/N: 20342065, SEN S/N: 20342065)","End Of File (LGR S/N: 20342065, SEN S/N: 20342065)"
1,05/08/24 03:00:00 PM,-0.5,86.68,Logged,,,
2,05/08/24 04:00:00 PM,12.1,87.24,,,,
3,05/08/24 05:00:00 PM,-0.5,85.48,,,,
4,05/08/24 06:00:00 PM,-3.0,81.52,,,,
5,05/08/24 07:00:00 PM,-0.5,79.34,,,,
6,05/08/24 08:00:00 PM,-0.5,76.10,,,,
7,05/08/24 09:00:00 PM,-0.5,73.98,,,,
8,05/08/24 10:00:00 PM,-0.5,72.57,,,,
9,05/08/24 11:00:00 PM,-0.5,71.24,,,,
10,05/09/24 12:00:00 AM,-0.5,70.43,,,,
11,05/09/24 01:00:00 AM,-0.5,71.31,,,,
12,05/09/24 02:00:00 AM,-0.5,70.75,,,,
13,05/09/24 03:00:00 AM,-0.5,70.84,,,,
14,05/09/24 04:00:00 AM,-0.5,70.57,,,,
15,05/09/24 05:00:00 AM,-0.5,70.36,,,,
16,05/09/24 06:00:00 AM,12.3,70.16,,,,
17,05/09/24 07:00:00 AM,-0.5,72.81,,,,
18,05/09/24 08:00:00 AM,-0.5,76.19,,,,
19,05/09/24 09:00:00 AM,-0.5,79.02,,,,
20,05/09/24 10:00:00 AM,-0.5,81.90,,,,
21,05/09/24 11:00:00 AM,-0.5,83.98,,,,
22,05/09/24 12:00:00 PM,-3.0,86.45,,,,
23,05/09/24 01:00:00 PM,12.1,88.20,,,,
24,05/09/24 02:00:00 PM,-0.5,87.75,,,,
25,05/09/24 03:00:00 PM,-0.5,87.12,,,,
26,05/09/24 04:00:00 PM,-0.5,86.40,,,,
27,05/09/24 05:00:00 PM,-0.5,84.69,,,,
28,05/09/24 06:00:00 PM,-0.5,81.37,,,,
29,05/09/24 07:00:00 PM,-0.5,75.00,,,,
30,05/09/24 08:00:00 PM,-0.5,71.64,,,,
31,05/09/24 09:00:00 PM,-3.0,71.53,,,,
32,05/09/24 10:00:00 PM,-0.5,71.15,,,,
33,05/09/24 11:00:00 PM,-0.5,71.10,,,,
34,05/10/24 12:00:00 AM,-0.5,71.28,,,,
35,05/10/24 01:00:00 AM,-0.5,70.72,,,,
36,05/10/24 02:00:00 AM,-0.5,70.45,,,,
37,05/10/24 03:00:00 AM,12.3,71.40,,,,
38,05/10/24 04:00:00 AM,12.3,72.19,,,,
39,05/10/24 05:00:00 AM,-0.5,72.48,,,,
40,05/10/24 06:00:00 AM,-0.5,72.77,,,,
41,05/10/24 07:00:00 AM,12.2,73.20,,,,
42,05/10/24 08:00:00 AM,-0.5,73.62,,,,
43,05/10/24 09:00:00 AM,11.9,69.24,,,,
44,05/10/24 10:00:00 AM,15.2,70.21,,,,
45,05/10/24 11:00:00 AM,13.0,71.29,,,,
46,05/10/24 12:00:00 PM,6.8,69.87,,,,
47,05/10/24 01:00:00 PM,-0.8,71.53,,,,
48,05/10/24 02:00:00 PM,-0.5,73.83,,,,
49,05/10/24 03:00:00 PM,-0.5,76.68,,,,
50,05/10/24 04:00:00 PM,-0.5,80.15,,,,
51,05/10/24 05:00:00 PM,-0.5,78.69,,,,
52,05/10/24 06:00:00 PM,-0.5,76.62,,,,
53,05/10/24 07:00:00 PM,-3.0,74.86,,,,
54,05/10/24 08:00:00 PM,-0.5,73.00,,,,
55,05/10/24 09:00:00 PM,12.2,72.82,,,,
56,05/10/24 10:00:00 PM,-0.5,72.95,,,,
57,05/10/24 11:00:00 PM,-1.9,72.97,,,,
58,05/11/24 12:00:00 AM,-0.5,72.34,,,,
59,05/11/24 01:00:00 AM,12.3,71.78,,,,
60,05/11/24 02:00:00 AM,-0.5,70.68,,,,
61,05/11/24 03:00:00 AM,12.3,70.41,,,,
62,05/11/24 04:00:00 AM,-0.5,70.84,,,,
63,05/11/24 05:00:00 AM,12.3,70.23,,,,
64,05/11/24 06:00:00 AM,-0.5,68.38,,,,
65,05/11/24 07:00:00 AM,-0.5,69.67,,,,
66,05/11/24 08:00:00 AM,-0.5,70.68,,,,
67,05/11/24 09:00:00 AM,-3.0,72.79,,,,
68,05/11/24 10:00:00 AM,-0.5,75.31,,,,
69,05/11/24 11:00:00 AM,-0.5,77.38,,,,
70,05/11/24 12:00:00 PM,-0.5,78.76,,,,
71,05/11/24 01:00:00 PM,-0.5,79.65,,,,
72,05/11/24 02:00:00 PM,-0.5,81.37,,,,
73,05/11/24 03:00:00 PM,-0.5,82.49,,,,
74,05/11/24 04:00:00 PM,-0.5,83.53,,,,
75,05/11/24 05:00:00 PM,-0.5,81.81,,,,
76,05/11/24 06:00:00 PM,-0.5,76.59,,,,
77,05/11/24 07:00:00 PM,0.2,73.08,,,,
78,05/11/24 08:00:00 PM,-0.5,69.58,,,,
79,05/11/24 09:00:00 PM,-0.5,67.48,,,,
80,05/11/24 10:00:00 PM,-0.5,66.15,,,,
81,05/11/24 11:00:00 PM,-0.4,65.08,,,,
82,05/12/24 12:00:00 AM,-0.4,64.72,,,,
83,05/12/24 01:00:00 AM,-3.0,63.91,,,,
84,05/12/24 02:00:00 AM,-3.0,63.23,,,,
85,05/12/24 03:00:00 AM,-0.4,62.80,,,,
86,05/12/24 04:00:00 AM,-0.4,62.35,,,,
87,05/12/24 05:00:00 AM,-0.4,61.93,,,,
88,05/12/24 06:00:00 AM,-0.4,61.57,,,,
89,05/12/24 07:00:00 AM,-0.4,64.18,,,,
90,05/12/24 08:00:00 AM,-0.5,68.14,,,,
91,05/12/24 09:00:00 AM,-0.5,70.12,,,,
92,05/12/24 10:00:00 AM,-0.5,71.69,,,,
93,05/12/24 11:00:00 AM,-3.0,71.67,,,,
94,05/12/24 12:00:00 PM,-0.5,72.27,,,,
95,05/12/24 01:00:00 PM,-0.5,74.19,,,,
96,05/12/24 02:00:00 PM,-0.5,76.30,,,,
97,05/12/24 03:00:00 PM,0.2,78.75,,,,
98,05/12/24 04:00:00 PM,-3.0,81.41,,,,
99,05/12/24 05:00:00 PM,-0.5,79.09,,,,
100,05/12/24 06:00:00 PM,-0.5,73.83,,,,
101,05/12/24 07:00:00 PM,-0.5,71.26,,,,
102,05/12/24 08:00:00 PM,-0.5,68.40,,,,
103,05/12/24 09:00:00 PM,-3.0,66.51,,,,
104,05/12/24 10:00:00 PM,-0.5,66.09,,,,
105,05/12/24 11:00:00 PM,-3.0,66.87,,,,
106,05/13/24 12:00:00 AM,-0.5,66.42,,,,
107,05/13/24 01:00:00 AM,-0.5,65.59,,,,
108,05/13/24 02:00:00 AM,-0.5,66.76,,,,
109,05/13/24 03:00:00 AM,-0.5,66.04,,,,
110,05/13/24 04:00:00 AM,-0.4,64.45,,,,
111,05/13/24 05:00:00 AM,-0.4,64.45,,,,
112,05/13/24 06:00:00 AM,-0.4,65.35,,,,
113,05/13/24 07:00:00 AM,-0.5,66.76,,,,
114,05/13/24 08:00:00 AM,-0.5,71.06,,,,
115,05/13/24 09:00:00 AM,-0.5,75.11,,,,
116,05/13/24 10:00:00 AM,-0.5,78.19,,,,
117,05/13/24 11:00:00 AM,-0.5,80.26,,,,
118,05/13/24 12:00:00 PM,-0.5,77.27,,,,
119,05/13/24 01:00:00 PM,-3.0,76.57,,,,
120,05/13/24 02:00:00 PM,-0.5,76.68,,,,
121,05/13/24 03:00:00 PM,-0.5,75.65,,,,
122,05/13/24 04:00:00 PM,-0.5,71.02,,,,
123,05/13/24 05:00:00 PM,12.3,70.72,,,,
124,05/13/24 06:00:00 PM,4.3,69.37,,,,
125,05/13/24 07:00:00 PM,-3.0,68.79,,,,
126,05/13/24 08:00:00 PM,-4.1,68.50,,,,
127,05/13/24 09:00:00 PM,136.6,69.40,,,,
128,05/13/24 10:00:00 PM,139.1,69.26,,,,
129,05/13/24 11:00:00 PM,139.1,69.19,,,,
130,05/14/24 12:00:00 AM,138.0,69.26,,,,
131,05/14/24 01:00:00 AM,136.9,69.33,,,,
132,05/14/24 02:00:00 AM,136.9,69.37,,,,
133,05/14/24 03:00:00 AM,136.9,69.42,,,,
134,05/14/24 04:00:00 AM,138.4,69.44,,,,
135,05/14/24 05:00:00 AM,138.4,69.42,,,,
136,05/14/24 06:00:00 AM,138.0,69.42,,,,
137,05/14/24 07:00:00 AM,138.4,69.44,,,,
138,05/14/24 08:00:00 AM,135.8,69.55,,,,
139,05/14/24 09:00:00 AM,136.9,69.73,,,,
140,05/14/24 10:00:00 AM,137.6,70.14,,,,
141,05/14/24 11:00:00 AM,139.0,70.39,,,,
142,05/14/24 12:00:00 PM,139.8,70.59,,,,
143,05/14/24 01:00:00 PM,141.5,71.40,,,,
144,05/14/24 02:00:00 PM,144.4,72.19,,,,
145,05/14/24 03:00:00 PM,145.4,72.61,,,,
146,05/14/24 04:00:00 PM,146.5,72.97,,,,
147,05/14/24 05:00:00 PM,147.6,73.29,,,,
148,05/14/24 06:00:00 PM,147.6,73.54,,,,
149,05/14/24 07:00:00 PM,147.5,73.69,,,,
150,05/14/24 08:00:00 PM,147.5,73.80,,,,
