"Plot Title: Bradford_5a_con"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 10778438, SEN S/N: 10778438)","Temp, °F (LGR S/N: 10778438, SEN S/N: 10778438)","Coupler Detached (LGR S/N: 10778438, SEN S/N: 10778438)","Coupler Attached (LGR S/N: 10778438, SEN S/N: 10778438)","Stopped (LGR S/N: 10778438, SEN S/N: 10778438)","End Of File (LGR S/N: 10778438, SEN S/N: 10778438)"
1,07/11/24 11:00:00 AM,5.5,87.60,Logged,,,
2,07/11/24 12:00:00 PM,5.5,88.92,,,,
3,07/11/24 01:00:00 PM,5.5,88.79,,,,
4,07/11/24 02:00:00 PM,5.5,89.46,,,,
5,07/11/24 03:00:00 PM,5.5,90.79,,,,
6,07/11/24 04:00:00 PM,5.5,87.96,,,,
7,07/11/24 05:00:00 PM,5.5,87.84,,,,
8,07/11/24 06:00:00 PM,5.5,85.26,,,,
9,07/11/24 07:00:00 PM,5.6,83.10,,,,
10,07/11/24 08:00:00 PM,5.6,81.37,,,,
11,07/11/24 09:00:00 PM,5.6,79.79,,,,
12,07/11/24 10:00:00 PM,5.6,78.46,,,,
13,07/11/24 11:00:00 PM,5.6,77.59,,,,
14,07/12/24 12:00:00 AM,5.6,76.57,,,,
15,07/12/24 01:00:00 AM,5.6,75.13,,,,
16,07/12/24 02:00:00 AM,5.6,74.35,,,,
17,07/12/24 03:00:00 AM,5.6,73.80,,,,
18,07/12/24 04:00:00 AM,5.6,73.35,,,,
19,07/12/24 05:00:00 AM,3.3,72.91,,,,
20,07/12/24 06:00:00 AM,5.6,72.48,,,,
21,07/12/24 07:00:00 AM,5.6,73.42,,,,
22,07/12/24 08:00:00 AM,5.6,76.66,,,,
23,07/12/24 09:00:00 AM,5.6,80.22,,,,
24,07/12/24 10:00:00 AM,3.3,84.16,,,,
25,07/12/24 11:00:00 AM,6.2,96.13,,,,
26,07/12/24 12:00:00 PM,5.5,91.35,,,,
27,07/12/24 01:00:00 PM,5.5,90.84,,,,
28,07/12/24 02:00:00 PM,5.5,92.07,,,,
29,07/12/24 03:00:00 PM,5.5,90.91,,,,
30,07/12/24 04:00:00 PM,5.5,89.13,,,,
31,07/12/24 05:00:00 PM,5.5,87.46,,,,
32,07/12/24 06:00:00 PM,5.5,85.46,,,,
33,07/12/24 07:00:00 PM,5.5,83.39,,,,
34,07/12/24 08:00:00 PM,5.6,81.84,,,,
35,07/12/24 09:00:00 PM,5.6,80.62,,,,
36,07/12/24 10:00:00 PM,3.3,79.65,,,,
37,07/12/24 11:00:00 PM,5.6,78.66,,,,
38,07/13/24 12:00:00 AM,5.6,77.61,,,,
39,07/13/24 01:00:00 AM,5.6,76.66,,,,
40,07/13/24 02:00:00 AM,3.3,75.88,,,,
41,07/13/24 03:00:00 AM,5.6,75.24,,,,
42,07/13/24 04:00:00 AM,5.6,74.46,,,,
43,07/13/24 05:00:00 AM,3.3,73.98,,,,
44,07/13/24 06:00:00 AM,5.6,73.65,,,,
45,07/13/24 07:00:00 AM,5.6,74.23,,,,
46,07/13/24 08:00:00 AM,3.3,77.47,,,,
47,07/13/24 09:00:00 AM,5.6,81.27,,,,
48,07/13/24 10:00:00 AM,5.5,84.72,,,,
49,07/13/24 11:00:00 AM,5.5,95.70,,,,
50,07/13/24 12:00:00 PM,5.5,93.33,,,,
51,07/13/24 01:00:00 PM,5.5,93.25,,,,
52,07/13/24 02:00:00 PM,5.5,93.72,,,,
53,07/13/24 03:00:00 PM,5.5,96.49,,,,
54,07/13/24 04:00:00 PM,5.5,93.97,,,,
