"Plot Title: Bradford_9_cond_replace"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20342065, SEN S/N: 20342065)","Temp, °F (LGR S/N: 20342065, SEN S/N: 20342065)"
1,11/01/23 03:00:00 PM,176.0,64.67
2,11/01/23 04:00:00 PM,176.3,64.63
3,11/01/23 05:00:00 PM,176.3,64.65
4,11/01/23 06:00:00 PM,176.3,64.54
5,11/01/23 07:00:00 PM,175.3,64.20
6,11/01/23 08:00:00 PM,174.6,63.68
7,11/01/23 09:00:00 PM,173.2,63.07
8,11/01/23 10:00:00 PM,171.8,62.47
9,11/01/23 11:00:00 PM,170.7,61.79
10,11/02/23 12:00:00 AM,169.7,61.18
11,11/02/23 01:00:00 AM,169.0,60.51
12,11/02/23 02:00:00 AM,167.6,59.85
13,11/02/23 03:00:00 AM,166.2,59.16
14,11/02/23 04:00:00 AM,164.8,58.51
15,11/02/23 05:00:00 AM,164.1,57.94
16,11/02/23 06:00:00 AM,163.0,57.38
17,11/02/23 07:00:00 AM,162.0,56.86
18,11/02/23 08:00:00 AM,161.3,56.46
19,11/02/23 09:00:00 AM,160.9,56.30
20,11/02/23 10:00:00 AM,161.3,56.46
21,11/02/23 11:00:00 AM,162.3,57.02
22,11/02/23 12:00:00 PM,163.7,57.79
23,11/02/23 01:00:00 PM,164.8,58.57
24,11/02/23 02:00:00 PM,165.8,59.20
25,11/02/23 03:00:00 PM,166.9,59.77
26,11/02/23 04:00:00 PM,167.9,60.26
27,11/02/23 05:00:00 PM,168.6,60.67
28,11/02/23 06:00:00 PM,169.7,61.02
29,11/02/23 07:00:00 PM,170.1,61.14
30,11/02/23 08:00:00 PM,169.7,61.12
31,11/02/23 09:00:00 PM,169.7,60.98
32,11/02/23 10:00:00 PM,169.4,60.76
33,11/02/23 11:00:00 PM,169.0,60.53
34,11/03/23 12:00:00 AM,168.7,60.33
35,11/03/23 01:00:00 AM,168.0,60.10
36,11/03/23 02:00:00 AM,167.6,59.79
37,11/03/23 03:00:00 AM,166.9,59.56
38,11/03/23 04:00:00 AM,166.6,59.34
39,11/03/23 05:00:00 AM,166.2,59.13
40,11/03/23 06:00:00 AM,165.9,58.93
41,11/03/23 07:00:00 AM,165.5,58.68
42,11/03/23 08:00:00 AM,165.1,58.57
43,11/03/23 09:00:00 AM,165.5,58.69
44,11/03/23 10:00:00 AM,166.2,59.05
45,11/03/23 11:00:00 AM,166.9,59.68
46,11/03/23 12:00:00 PM,166.8,60.55
47,11/03/23 01:00:00 PM,169.7,61.14
48,11/03/23 02:00:00 PM,170.7,61.63
49,11/03/23 03:00:00 PM,171.4,62.01
50,11/03/23 04:00:00 PM,171.8,62.35
51,11/03/23 05:00:00 PM,172.9,62.62
52,11/03/23 06:00:00 PM,173.2,62.89
53,11/03/23 07:00:00 PM,173.6,63.05
54,11/03/23 08:00:00 PM,173.9,63.12
55,11/03/23 09:00:00 PM,173.5,63.12
56,11/03/23 10:00:00 PM,173.6,63.01
57,11/03/23 11:00:00 PM,173.2,62.83
58,11/04/23 12:00:00 AM,172.9,62.65
59,11/04/23 01:00:00 AM,172.5,62.49
60,11/04/23 02:00:00 AM,172.2,62.31
61,11/04/23 03:00:00 AM,171.8,62.06
62,11/04/23 04:00:00 AM,171.1,61.79
63,11/04/23 05:00:00 AM,170.8,61.59
64,11/04/23 06:00:00 AM,170.4,61.32
65,11/04/23 07:00:00 AM,169.7,61.12
66,11/04/23 08:00:00 AM,165.7,60.91
67,11/04/23 09:00:00 AM,167.1,60.85
68,11/04/23 10:00:00 AM,168.2,60.96
69,11/04/23 11:00:00 AM,168.6,61.16
70,11/04/23 12:00:00 PM,169.3,61.50
