"Plot Title: Bradford_9_cond_replace"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20342065, SEN S/N: 20342065)","Temp, °F (LGR S/N: 20342065, SEN S/N: 20342065)","Coupler Detached (LGR S/N: 20342065, SEN S/N: 20342065)","Coupler Attached (LGR S/N: 20342065, SEN S/N: 20342065)","Stopped (LGR S/N: 20342065, SEN S/N: 20342065)","End Of File (LGR S/N: 20342065, SEN S/N: 20342065)"
1,04/18/24 03:00:00 PM,146.8,70.21,Logged,,,
2,04/18/24 04:00:00 PM,147.4,70.68,,,,
3,04/18/24 05:00:00 PM,148.5,71.06,,,,
4,04/18/24 06:00:00 PM,148.5,71.17,,,,
5,04/18/24 07:00:00 PM,148.9,71.15,,,,
6,04/18/24 08:00:00 PM,148.5,70.88,,,,
7,04/18/24 09:00:00 PM,148.2,70.61,,,,
8,04/18/24 10:00:00 PM,147.5,70.23,,,,
9,04/18/24 11:00:00 PM,147.2,69.84,,,,
10,04/19/24 12:00:00 AM,146.5,69.39,,,,
11,04/19/24 01:00:00 AM,145.8,68.88,,,,
12,04/19/24 02:00:00 AM,145.1,68.36,,,,
13,04/19/24 03:00:00 AM,144.0,67.86,,,,
14,04/19/24 04:00:00 AM,144.1,67.44,,,,
15,04/19/24 05:00:00 AM,143.4,67.14,,,,
16,04/19/24 06:00:00 AM,143.0,66.90,,,,
17,04/19/24 07:00:00 AM,143.0,66.79,,,,
18,04/19/24 08:00:00 AM,114.4,66.87,,,,
19,04/19/24 09:00:00 AM,143.4,67.03,,,,
20,04/19/24 10:00:00 AM,144.4,67.46,,,,
21,04/19/24 11:00:00 AM,145.1,68.16,,,,
22,04/19/24 12:00:00 PM,146.5,68.99,,,,
23,04/19/24 01:00:00 PM,147.9,70.07,,,,
24,04/19/24 02:00:00 PM,149.3,70.90,,,,
25,04/19/24 03:00:00 PM,150.3,71.38,,,,
26,04/19/24 04:00:00 PM,151.0,71.85,,,,
27,04/19/24 05:00:00 PM,151.7,72.30,,,,
28,04/19/24 06:00:00 PM,152.4,72.59,,,,
29,04/19/24 07:00:00 PM,155.7,72.64,,,,
30,04/19/24 08:00:00 PM,152.1,72.43,,,,
31,04/19/24 09:00:00 PM,151.4,71.98,,,,
32,04/19/24 10:00:00 PM,150.7,71.44,,,,
33,04/19/24 11:00:00 PM,150.4,70.92,,,,
34,04/20/24 12:00:00 AM,148.9,70.32,,,,
35,04/20/24 01:00:00 AM,148.3,69.80,,,,
36,04/20/24 02:00:00 AM,147.6,69.22,,,,
37,04/20/24 03:00:00 AM,146.9,68.77,,,,
38,04/20/24 04:00:00 AM,146.2,68.38,,,,
39,04/20/24 05:00:00 AM,145.8,68.05,,,,
40,04/20/24 06:00:00 AM,145.9,67.91,,,,
41,04/20/24 07:00:00 AM,145.9,67.80,,,,
42,04/20/24 08:00:00 AM,145.9,67.80,,,,
43,04/20/24 09:00:00 AM,145.9,67.96,,,,
44,04/20/24 10:00:00 AM,146.6,68.34,,,,
45,04/20/24 11:00:00 AM,148.0,69.08,,,,
46,04/20/24 12:00:00 PM,149.3,69.93,,,,
47,04/20/24 01:00:00 PM,150.4,70.83,,,,
48,04/20/24 02:00:00 PM,151.8,71.73,,,,
49,04/20/24 03:00:00 PM,152.8,72.18,,,,
50,04/20/24 04:00:00 PM,153.5,72.52,,,,
51,04/20/24 05:00:00 PM,154.2,72.97,,,,
52,04/20/24 06:00:00 PM,154.5,73.26,,,,
53,04/20/24 07:00:00 PM,154.9,73.35,,,,
54,04/20/24 08:00:00 PM,154.5,73.17,,,,
55,04/20/24 09:00:00 PM,154.2,72.81,,,,
56,04/20/24 10:00:00 PM,153.5,72.27,,,,
57,04/20/24 11:00:00 PM,152.5,71.73,,,,
58,04/21/24 12:00:00 AM,151.4,71.15,,,,
59,04/21/24 01:00:00 AM,150.8,70.52,,,,
60,04/21/24 02:00:00 AM,149.7,69.87,,,,
61,04/21/24 03:00:00 AM,149.0,69.22,,,,
62,04/21/24 04:00:00 AM,148.0,68.56,,,,
63,04/21/24 05:00:00 AM,147.3,68.09,,,,
64,04/21/24 06:00:00 AM,147.7,67.73,,,,
65,04/21/24 07:00:00 AM,146.3,67.46,,,,
66,04/21/24 08:00:00 AM,146.3,67.42,,,,
67,04/21/24 09:00:00 AM,146.6,67.57,,,,
68,04/21/24 10:00:00 AM,147.0,67.78,,,,
69,04/21/24 11:00:00 AM,147.7,68.23,,,,
70,04/21/24 12:00:00 PM,148.7,68.95,,,,
71,04/21/24 01:00:00 PM,150.1,69.91,,,,
