"Plot Title: Bradford_5a_con"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 10778438, SEN S/N: 10778438)","Temp, °F (LGR S/N: 10778438, SEN S/N: 10778438)","Coupler Detached (LGR S/N: 10778438, SEN S/N: 10778438)","Coupler Attached (LGR S/N: 10778438, SEN S/N: 10778438)","Stopped (LGR S/N: 10778438, SEN S/N: 10778438)","End Of File (LGR S/N: 10778438, SEN S/N: 10778438)"
1,04/16/25 11:00:00 AM,97.7,64.49,Logged,,,
2,04/16/25 12:00:00 PM,99.2,64.67,,,,
3,04/16/25 01:00:00 PM,99.2,64.96,,,,
4,04/16/25 02:00:00 PM,100.0,65.17,,,,
5,04/16/25 03:00:00 PM,99.2,65.41,,,,
6,04/16/25 04:00:00 PM,98.8,65.61,,,,
7,04/16/25 05:00:00 PM,98.8,65.75,,,,
8,04/16/25 06:00:00 PM,98.8,65.86,,,,
9,04/16/25 07:00:00 PM,98.8,65.93,,,,
10,04/16/25 08:00:00 PM,101.1,65.89,,,,
11,04/16/25 09:00:00 PM,100.7,65.46,,,,
12,04/16/25 10:00:00 PM,100.0,65.08,,,,
13,04/16/25 11:00:00 PM,99.2,64.62,,,,
14,04/17/25 12:00:00 AM,98.9,64.27,,,,
15,04/17/25 01:00:00 AM,98.5,63.81,,,,
16,04/17/25 02:00:00 AM,97.4,63.54,,,,
17,04/17/25 03:00:00 AM,97.0,63.18,,,,
18,04/17/25 04:00:00 AM,96.3,62.83,,,,
19,04/17/25 05:00:00 AM,96.3,62.55,,,,
20,04/17/25 06:00:00 AM,95.6,62.24,,,,
21,04/17/25 07:00:00 AM,95.6,61.97,,,,
22,04/17/25 08:00:00 AM,95.6,61.88,,,,
23,04/17/25 09:00:00 AM,96.0,61.93,,,,
24,04/17/25 10:00:00 AM,95.6,62.22,,,,
25,04/17/25 11:00:00 AM,94.8,62.60,,,,
26,04/17/25 12:00:00 PM,95.9,62.98,,,,
27,04/17/25 01:00:00 PM,96.3,63.48,,,,
28,04/17/25 02:00:00 PM,97.0,63.77,,,,
29,04/17/25 03:00:00 PM,98.1,64.09,,,,
30,04/17/25 04:00:00 PM,98.9,64.31,,,,
31,04/17/25 05:00:00 PM,98.1,64.51,,,,
32,04/17/25 06:00:00 PM,98.1,64.65,,,,
33,04/17/25 07:00:00 PM,98.1,64.76,,,,
34,04/17/25 08:00:00 PM,97.7,64.83,,,,
35,04/17/25 09:00:00 PM,97.3,64.90,,,,
36,04/17/25 10:00:00 PM,97.3,64.94,,,,
37,04/17/25 11:00:00 PM,96.9,64.96,,,,
38,04/18/25 12:00:00 AM,99.6,64.74,,,,
39,04/18/25 01:00:00 AM,98.9,64.49,,,,
40,04/18/25 02:00:00 AM,98.9,64.31,,,,
41,04/18/25 03:00:00 AM,98.1,64.06,,,,
42,04/18/25 04:00:00 AM,98.1,63.79,,,,
43,04/18/25 05:00:00 AM,97.4,63.55,,,,
44,04/18/25 06:00:00 AM,97.0,63.34,,,,
45,04/18/25 07:00:00 AM,96.7,63.18,,,,
46,04/18/25 08:00:00 AM,96.7,63.18,,,,
47,04/18/25 09:00:00 AM,97.0,63.27,,,,
48,04/18/25 10:00:00 AM,97.0,63.41,,,,
49,04/18/25 11:00:00 AM,96.6,63.70,,,,
50,04/18/25 12:00:00 PM,96.6,63.99,,,,
51,04/18/25 01:00:00 PM,97.0,64.38,,,,
52,04/18/25 02:00:00 PM,97.7,64.65,,,,
53,04/18/25 03:00:00 PM,96.2,64.94,,,,
54,04/18/25 04:00:00 PM,96.9,65.08,,,,
55,04/18/25 05:00:00 PM,96.5,65.16,,,,
56,04/18/25 06:00:00 PM,97.3,65.30,,,,
57,04/18/25 07:00:00 PM,97.7,65.44,,,,
58,04/18/25 08:00:00 PM,98.0,65.55,,,,
59,04/18/25 09:00:00 PM,97.7,65.55,,,,
60,04/18/25 10:00:00 PM,97.7,65.57,,,,
61,04/18/25 11:00:00 PM,97.3,65.61,,,,
62,04/19/25 12:00:00 AM,97.3,65.64,,,,
63,04/19/25 01:00:00 AM,97.3,65.70,,,,
64,04/19/25 02:00:00 AM,97.6,65.75,,,,
65,04/19/25 03:00:00 AM,97.3,65.75,,,,
66,04/19/25 04:00:00 AM,98.4,65.57,,,,
67,04/19/25 05:00:00 AM,103.0,65.41,,,,
68,04/19/25 06:00:00 AM,101.9,65.08,,,,
69,04/19/25 07:00:00 AM,101.1,64.89,,,,
70,04/19/25 08:00:00 AM,100.7,64.94,,,,
71,04/19/25 09:00:00 AM,101.1,64.96,,,,
72,04/19/25 10:00:00 AM,100.7,65.03,,,,
73,04/19/25 11:00:00 AM,100.7,65.19,,,,
74,04/19/25 12:00:00 PM,100.3,65.37,,,,
75,04/19/25 01:00:00 PM,100.7,65.68,,,,
76,04/19/25 02:00:00 PM,100.7,65.86,,,,
77,04/19/25 03:00:00 PM,100.7,66.11,,,,
78,04/19/25 04:00:00 PM,100.7,66.25,,,,
79,04/19/25 05:00:00 PM,100.7,66.34,,,,
80,04/19/25 06:00:00 PM,100.7,66.45,,,,
81,04/19/25 07:00:00 PM,100.6,66.52,,,,
82,04/19/25 08:00:00 PM,100.6,66.60,,,,
83,04/19/25 09:00:00 PM,100.6,66.67,,,,
84,04/19/25 10:00:00 PM,100.6,66.72,,,,
85,04/19/25 11:00:00 PM,99.9,66.74,,,,
86,04/20/25 12:00:00 AM,99.9,66.78,,,,
87,04/20/25 01:00:00 AM,99.1,66.78,,,,
88,04/20/25 02:00:00 AM,99.5,66.74,,,,
89,04/20/25 03:00:00 AM,99.5,66.58,,,,
90,04/20/25 04:00:00 AM,104.8,66.27,,,,
91,04/20/25 05:00:00 AM,104.1,65.97,,,,
92,04/20/25 06:00:00 AM,103.7,65.64,,,,
93,04/20/25 07:00:00 AM,103.4,65.39,,,,
94,04/20/25 08:00:00 AM,103.4,65.41,,,,
95,04/20/25 09:00:00 AM,103.0,65.46,,,,
96,04/20/25 10:00:00 AM,102.2,65.55,,,,
97,04/20/25 11:00:00 AM,101.8,65.71,,,,
98,04/20/25 12:00:00 PM,102.6,65.89,,,,
99,04/20/25 01:00:00 PM,102.9,66.22,,,,
100,04/20/25 02:00:00 PM,103.3,66.43,,,,
101,04/20/25 03:00:00 PM,103.3,66.72,,,,
102,04/20/25 04:00:00 PM,103.3,66.87,,,,
103,04/20/25 05:00:00 PM,102.9,67.01,,,,
104,04/20/25 06:00:00 PM,103.3,67.10,,,,
105,04/20/25 07:00:00 PM,103.3,67.19,,,,
106,04/20/25 08:00:00 PM,103.3,67.19,,,,
107,04/20/25 09:00:00 PM,102.9,67.19,,,,
108,04/20/25 10:00:00 PM,102.5,67.24,,,,
109,04/20/25 11:00:00 PM,102.5,67.30,,,,
110,04/21/25 12:00:00 AM,102.1,67.32,,,,
111,04/21/25 01:00:00 AM,101.7,67.32,,,,
112,04/21/25 02:00:00 AM,101.0,67.32,,,,
113,04/21/25 03:00:00 AM,101.4,67.32,,,,
114,04/21/25 04:00:00 AM,101.0,67.30,,,,
115,04/21/25 05:00:00 AM,101.4,67.26,,,,
116,04/21/25 06:00:00 AM,101.0,67.23,,,,
117,04/21/25 07:00:00 AM,101.0,67.17,,,,
118,04/21/25 08:00:00 AM,100.6,67.15,,,,
119,04/21/25 09:00:00 AM,102.1,67.14,,,,
120,04/21/25 10:00:00 AM,101.4,67.17,,,,
121,04/21/25 11:00:00 AM,101.7,67.23,,,,
122,04/21/25 12:00:00 PM,102.9,67.30,,,,
123,04/21/25 01:00:00 PM,105.2,67.48,,,,
124,04/21/25 02:00:00 PM,104.4,67.62,,,,
125,04/21/25 03:00:00 PM,104.4,67.75,,,,
126,04/21/25 04:00:00 PM,104.8,67.84,,,,
127,04/21/25 05:00:00 PM,105.1,67.96,,,,
128,04/21/25 06:00:00 PM,105.1,68.04,,,,
129,04/21/25 07:00:00 PM,105.5,68.11,,,,
130,04/21/25 08:00:00 PM,105.9,68.18,,,,
131,04/21/25 09:00:00 PM,105.9,68.25,,,,
132,04/21/25 10:00:00 PM,105.9,68.27,,,,
133,04/21/25 11:00:00 PM,105.9,68.27,,,,
134,04/22/25 12:00:00 AM,105.9,68.27,,,,
135,04/22/25 01:00:00 AM,105.9,68.25,,,,
136,04/22/25 02:00:00 AM,105.9,68.20,,,,
137,04/22/25 03:00:00 AM,105.1,68.04,,,,
138,04/22/25 04:00:00 AM,110.1,67.73,,,,
139,04/22/25 05:00:00 AM,109.7,67.51,,,,
140,04/22/25 06:00:00 AM,109.0,67.24,,,,
141,04/22/25 07:00:00 AM,108.2,67.03,,,,
142,04/22/25 08:00:00 AM,105.9,67.06,,,,
143,04/22/25 09:00:00 AM,105.9,67.06,,,,
144,04/22/25 10:00:00 AM,105.6,67.15,,,,
145,04/22/25 11:00:00 AM,105.5,67.26,,,,
146,04/22/25 12:00:00 PM,106.3,67.41,,,,
147,04/22/25 01:00:00 PM,108.6,67.68,,,,
148,04/22/25 02:00:00 PM,109.3,67.89,,,,
149,04/22/25 03:00:00 PM,109.7,68.05,,,,
150,04/22/25 04:00:00 PM,109.7,68.32,,,,
151,04/22/25 05:00:00 PM,110.0,68.47,,,,
152,04/22/25 06:00:00 PM,109.6,68.61,,,,
153,04/22/25 07:00:00 PM,109.3,68.65,,,,
154,04/22/25 08:00:00 PM,108.9,68.65,,,,
155,04/22/25 09:00:00 PM,108.9,68.65,,,,
156,04/22/25 10:00:00 PM,108.5,68.65,,,,
157,04/22/25 11:00:00 PM,108.5,68.65,,,,
158,04/23/25 12:00:00 AM,108.1,68.65,,,,
159,04/23/25 01:00:00 AM,108.1,68.63,,,,
160,04/23/25 02:00:00 AM,107.4,68.54,,,,
161,04/23/25 03:00:00 AM,106.6,68.29,,,,
162,04/23/25 04:00:00 AM,112.3,67.95,,,,
163,04/23/25 05:00:00 AM,110.5,67.77,,,,
164,04/23/25 06:00:00 AM,108.2,67.51,,,,
165,04/23/25 07:00:00 AM,108.6,67.26,,,,
166,04/23/25 08:00:00 AM,109.3,67.30,,,,
167,04/23/25 09:00:00 AM,109.3,67.37,,,,
168,04/23/25 10:00:00 AM,110.1,67.48,,,,
169,04/23/25 11:00:00 AM,110.8,67.73,,,,
170,04/23/25 12:00:00 PM,110.8,67.95,,,,
171,04/23/25 01:00:00 PM,111.2,68.20,,,,
172,04/23/25 02:00:00 PM,112.3,68.49,,,,
173,04/23/25 03:00:00 PM,113.1,68.77,,,,
174,04/23/25 04:00:00 PM,112.7,69.01,,,,
175,04/23/25 05:00:00 PM,112.6,69.17,,,,
176,04/23/25 06:00:00 PM,112.6,69.30,,,,
177,04/23/25 07:00:00 PM,112.3,69.39,,,,
178,04/23/25 08:00:00 PM,112.3,69.39,,,,
179,04/23/25 09:00:00 PM,111.9,69.30,,,,
180,04/23/25 10:00:00 PM,111.5,69.24,,,,
181,04/23/25 11:00:00 PM,110.7,69.21,,,,
182,04/24/25 12:00:00 AM,109.6,69.10,,,,
183,04/24/25 01:00:00 AM,108.9,69.01,,,,
184,04/24/25 02:00:00 AM,109.3,68.83,,,,
185,04/24/25 03:00:00 AM,113.5,68.49,,,,
186,04/24/25 04:00:00 AM,113.1,68.20,,,,
187,04/24/25 05:00:00 AM,109.7,67.96,,,,
188,04/24/25 06:00:00 AM,108.9,67.66,,,,
189,04/24/25 07:00:00 AM,109.7,67.48,,,,
190,04/24/25 08:00:00 AM,109.7,67.51,,,,
191,04/24/25 09:00:00 AM,108.2,67.55,,,,
192,04/24/25 10:00:00 AM,108.9,67.69,,,,
193,04/24/25 11:00:00 AM,109.3,67.95,,,,
194,04/24/25 12:00:00 PM,110.4,68.18,,,,
195,04/24/25 01:00:00 PM,111.2,68.56,,,,
196,04/24/25 02:00:00 PM,111.5,68.92,,,,
197,04/24/25 03:00:00 PM,111.9,69.24,,,,
198,04/24/25 04:00:00 PM,112.2,69.51,,,,
199,04/24/25 05:00:00 PM,111.9,69.67,,,,
200,04/24/25 06:00:00 PM,111.5,69.78,,,,
201,04/24/25 07:00:00 PM,111.5,69.78,,,,
202,04/24/25 08:00:00 PM,111.5,69.75,,,,
203,04/24/25 09:00:00 PM,111.1,69.66,,,,
204,04/24/25 10:00:00 PM,110.3,69.53,,,,
