"Plot Title: Bradford_5_cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Full Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Temp, °F (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Detached (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Attached (LGR S/N: 20342071, SEN S/N: 20342071)","Stopped (LGR S/N: 20342071, SEN S/N: 20342071)","End Of File (LGR S/N: 20342071, SEN S/N: 20342071)"
1,05/08/24 09:00:00 AM,0.4,-1.2,75.45,Logged,,,
2,05/08/24 10:00:00 AM,0.4,-3.8,78.44,,,,
3,05/08/24 11:00:00 AM,1.7,-3.8,80.24,,,,
4,05/08/24 12:00:00 PM,0.4,-3.8,82.06,,,,
5,05/08/24 01:00:00 PM,0.4,-3.8,83.71,,,,
6,05/08/24 02:00:00 PM,0.4,12.4,85.87,,,,
7,05/08/24 03:00:00 PM,0.4,12.4,86.09,,,,
8,05/08/24 04:00:00 PM,0.4,-1.2,85.21,,,,
9,05/08/24 05:00:00 PM,1.7,-1.2,84.24,,,,
10,05/08/24 06:00:00 PM,0.4,-1.2,82.13,,,,
11,05/08/24 07:00:00 PM,1.7,-1.2,80.19,,,,
12,05/08/24 08:00:00 PM,0.4,-3.8,78.44,,,,
13,05/08/24 09:00:00 PM,1.7,-1.2,76.69,,,,
14,05/08/24 10:00:00 PM,1.7,-1.2,75.16,,,,
15,05/08/24 11:00:00 PM,1.8,-1.2,73.90,,,,
16,05/09/24 12:00:00 AM,1.8,-1.2,72.57,,,,
17,05/09/24 01:00:00 AM,7.5,12.5,73.22,,,,
18,05/09/24 02:00:00 AM,2.0,-3.8,72.54,,,,
19,05/09/24 03:00:00 AM,7.5,-1.2,72.39,,,,
20,05/09/24 04:00:00 AM,7.5,-1.2,72.45,,,,
21,05/09/24 05:00:00 AM,4.4,-1.2,72.19,,,,
22,05/09/24 06:00:00 AM,14.3,12.5,71.94,,,,
23,05/09/24 07:00:00 AM,4.4,-3.8,73.29,,,,
24,05/09/24 08:00:00 AM,1.7,-1.2,76.15,,,,
25,05/09/24 09:00:00 AM,0.4,-1.2,78.69,,,,
26,05/09/24 10:00:00 AM,0.4,-1.2,80.53,,,,
27,05/09/24 11:00:00 AM,0.4,-1.2,82.09,,,,
28,05/09/24 12:00:00 PM,1.9,-1.2,84.09,,,,
29,05/09/24 01:00:00 PM,0.4,-3.8,85.30,,,,
30,05/09/24 02:00:00 PM,0.3,-1.2,86.65,,,,
31,05/09/24 03:00:00 PM,0.4,-1.2,85.93,,,,
32,05/09/24 04:00:00 PM,0.4,-3.8,84.06,,,,
33,05/09/24 05:00:00 PM,0.4,-1.2,83.68,,,,
34,05/09/24 06:00:00 PM,0.3,-1.2,81.77,,,,
35,05/09/24 07:00:00 PM,20.2,15.1,74.25,,,,
36,05/09/24 08:00:00 PM,22.8,17.7,73.27,,,,
37,05/09/24 09:00:00 PM,24.3,19.2,72.79,,,,
38,05/09/24 10:00:00 PM,22.3,17.0,72.54,,,,
39,05/09/24 11:00:00 PM,24.8,19.6,72.25,,,,
40,05/10/24 12:00:00 AM,25.7,20.7,72.36,,,,
41,05/10/24 01:00:00 AM,26.5,21.4,72.16,,,,
42,05/10/24 02:00:00 AM,27.2,22.5,72.09,,,,
43,05/10/24 03:00:00 AM,28.5,23.6,72.52,,,,
44,05/10/24 04:00:00 AM,29.6,24.7,72.82,,,,
45,05/10/24 05:00:00 AM,30.3,25.5,72.66,,,,
46,05/10/24 06:00:00 AM,31.0,26.9,72.73,,,,
47,05/10/24 07:00:00 AM,31.9,27.7,73.02,,,,
48,05/10/24 08:00:00 AM,34.4,30.3,73.58,,,,
49,05/10/24 09:00:00 AM,2.2,-3.8,70.81,,,,
50,05/10/24 10:00:00 AM,0.9,-4.9,71.51,,,,
51,05/10/24 11:00:00 AM,0.3,-5.6,71.80,,,,
52,05/10/24 12:00:00 PM,-0.0,-4.9,70.84,,,,
53,05/10/24 01:00:00 PM,-0.2,-3.8,71.92,,,,
54,05/10/24 02:00:00 PM,2.0,-1.2,73.44,,,,
55,05/10/24 03:00:00 PM,1.7,-1.2,75.40,,,,
56,05/10/24 04:00:00 PM,1.7,-1.2,77.29,,,,
57,05/10/24 05:00:00 PM,1.7,-1.2,77.79,,,,
58,05/10/24 06:00:00 PM,0.3,-1.2,76.98,,,,
59,05/10/24 07:00:00 PM,0.4,-1.2,75.90,,,,
60,05/10/24 08:00:00 PM,1.7,-3.8,74.80,,,,
61,05/10/24 09:00:00 PM,1.7,-1.2,74.32,,,,
62,05/10/24 10:00:00 PM,1.7,-1.2,74.08,,,,
63,05/10/24 11:00:00 PM,1.7,-3.8,74.03,,,,
64,05/11/24 12:00:00 AM,7.5,-1.2,73.87,,,,
65,05/11/24 01:00:00 AM,25.3,12.5,73.26,,,,
66,05/11/24 02:00:00 AM,7.5,-1.2,72.54,,,,
67,05/11/24 03:00:00 AM,2.0,-3.8,71.94,,,,
68,05/11/24 04:00:00 AM,7.5,12.5,71.94,,,,
69,05/11/24 05:00:00 AM,2.0,-1.2,71.56,,,,
70,05/11/24 06:00:00 AM,25.3,-1.2,70.56,,,,
71,05/11/24 07:00:00 AM,0.4,-0.4,70.93,,,,
72,05/11/24 08:00:00 AM,0.4,-3.8,71.29,,,,
73,05/11/24 09:00:00 AM,1.8,-1.2,72.77,,,,
74,05/11/24 10:00:00 AM,0.4,-1.2,74.57,,,,
75,05/11/24 11:00:00 AM,1.7,-3.8,75.61,,,,
76,05/11/24 12:00:00 PM,1.7,-3.8,77.74,,,,
77,05/11/24 01:00:00 PM,0.3,-3.8,78.91,,,,
78,05/11/24 02:00:00 PM,1.9,-1.2,80.44,,,,
79,05/11/24 03:00:00 PM,1.7,-1.2,80.47,,,,
80,05/11/24 04:00:00 PM,0.4,-1.2,80.35,,,,
81,05/11/24 05:00:00 PM,0.4,-1.2,79.11,,,,
82,05/11/24 06:00:00 PM,0.4,-3.8,77.54,,,,
83,05/11/24 07:00:00 PM,1.7,-1.2,75.54,,,,
84,05/11/24 08:00:00 PM,1.8,-0.4,73.29,,,,
85,05/11/24 09:00:00 PM,0.3,-1.2,70.68,,,,
86,05/11/24 10:00:00 PM,2.0,-1.2,69.89,,,,
87,05/11/24 11:00:00 PM,0.3,-1.2,68.79,,,,
88,05/12/24 12:00:00 AM,0.4,-3.7,67.73,,,,
89,05/12/24 01:00:00 AM,0.4,-1.1,66.49,,,,
90,05/12/24 02:00:00 AM,2.0,-1.1,66.00,,,,
91,05/12/24 03:00:00 AM,1.8,-1.1,65.71,,,,
92,05/12/24 04:00:00 AM,2.0,-1.1,64.62,,,,
93,05/12/24 05:00:00 AM,1.8,-3.7,64.11,,,,
94,05/12/24 06:00:00 AM,2.0,-1.1,63.75,,,,
