"Plot Title: Bradford_3con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Full Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Temp, °F (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Detached (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Attached (LGR S/N: 10778446, SEN S/N: 10778446)","Stopped (LGR S/N: 10778446, SEN S/N: 10778446)","End Of File (LGR S/N: 10778446, SEN S/N: 10778446)"
1,01/05/24 02:00:00 PM,108.2,104.9,52.88,Logged,,,
2,01/05/24 03:00:00 PM,108.9,105.6,53.42,,,,
3,01/05/24 04:00:00 PM,109.4,106.0,53.80,,,,
4,01/05/24 05:00:00 PM,110.0,106.8,54.07,,,,
5,01/05/24 06:00:00 PM,110.8,107.5,54.43,,,,
6,01/05/24 07:00:00 PM,111.2,107.9,54.82,,,,
7,01/05/24 08:00:00 PM,111.8,108.3,55.18,,,,
8,01/05/24 09:00:00 PM,112.2,109.0,55.49,,,,
9,01/05/24 10:00:00 PM,112.7,109.4,55.72,,,,
10,01/05/24 11:00:00 PM,112.9,109.4,55.83,,,,
11,01/06/24 12:00:00 AM,113.1,109.8,55.94,,,,
12,01/06/24 01:00:00 AM,113.1,109.8,55.98,,,,
13,01/06/24 02:00:00 AM,113.3,110.2,56.10,,,,
14,01/06/24 03:00:00 AM,113.5,110.1,56.19,,,,
15,01/06/24 04:00:00 AM,113.7,110.5,56.32,,,,
16,01/06/24 05:00:00 AM,113.8,110.5,56.43,,,,
17,01/06/24 06:00:00 AM,112.5,109.3,56.66,,,,
18,01/06/24 07:00:00 AM,111.8,108.5,56.91,,,,
19,01/06/24 08:00:00 AM,112.3,108.9,57.22,,,,
20,01/06/24 09:00:00 AM,112.7,109.3,57.49,,,,
21,01/06/24 10:00:00 AM,113.3,110.0,57.78,,,,
22,01/06/24 11:00:00 AM,113.2,110.0,58.12,,,,
23,01/06/24 12:00:00 PM,112.9,109.2,58.44,,,,
24,01/06/24 01:00:00 PM,112.5,109.2,58.98,,,,
25,01/06/24 02:00:00 PM,112.6,109.1,59.63,,,,
26,01/06/24 03:00:00 PM,113.1,109.9,60.21,,,,
27,01/06/24 04:00:00 PM,113.5,110.3,60.62,,,,
28,01/06/24 05:00:00 PM,113.8,110.6,60.82,,,,
29,01/06/24 06:00:00 PM,114.1,110.6,61.05,,,,
30,01/06/24 07:00:00 PM,114.4,111.0,61.29,,,,
31,01/06/24 08:00:00 PM,114.7,111.4,61.36,,,,
32,01/06/24 09:00:00 PM,114.7,111.4,61.34,,,,
33,01/06/24 10:00:00 PM,114.7,111.4,61.12,,,,
34,01/06/24 11:00:00 PM,114.2,111.0,60.80,,,,
35,01/07/24 12:00:00 AM,113.7,110.3,60.42,,,,
36,01/07/24 01:00:00 AM,113.4,109.9,60.10,,,,
37,01/07/24 02:00:00 AM,113.2,109.5,59.79,,,,
38,01/07/24 03:00:00 AM,112.6,109.5,59.47,,,,
39,01/07/24 04:00:00 AM,112.4,109.2,59.11,,,,
40,01/07/24 05:00:00 AM,112.0,108.4,58.80,,,,
41,01/07/24 06:00:00 AM,111.8,108.4,58.59,,,,
42,01/07/24 07:00:00 AM,111.6,107.7,58.33,,,,
43,01/07/24 08:00:00 AM,111.2,107.7,58.06,,,,
44,01/07/24 09:00:00 AM,110.8,107.3,57.87,,,,
45,01/07/24 10:00:00 AM,110.6,106.9,57.67,,,,
46,01/07/24 11:00:00 AM,110.4,106.9,57.58,,,,
47,01/07/24 12:00:00 PM,110.3,106.9,57.56,,,,
48,01/07/24 01:00:00 PM,110.5,106.9,57.63,,,,
49,01/07/24 02:00:00 PM,110.6,107.3,57.72,,,,
50,01/07/24 03:00:00 PM,110.7,107.3,57.78,,,,
51,01/07/24 04:00:00 PM,110.8,107.3,57.72,,,,
52,01/07/24 05:00:00 PM,110.9,107.3,57.65,,,,
53,01/07/24 06:00:00 PM,110.9,107.3,57.60,,,,
54,01/07/24 07:00:00 PM,110.9,107.3,57.52,,,,
55,01/07/24 08:00:00 PM,111.0,107.3,57.40,,,,
56,01/07/24 09:00:00 PM,110.7,107.4,57.16,,,,
57,01/07/24 10:00:00 PM,110.4,107.0,56.82,,,,
58,01/07/24 11:00:00 PM,110.0,106.6,56.44,,,,
59,01/08/24 12:00:00 AM,109.7,106.3,56.05,,,,
60,01/08/24 01:00:00 AM,109.2,105.9,55.63,,,,
61,01/08/24 02:00:00 AM,108.9,105.5,55.18,,,,
62,01/08/24 03:00:00 AM,108.4,105.2,54.86,,,,
63,01/08/24 04:00:00 AM,108.4,105.2,54.59,,,,
64,01/08/24 05:00:00 AM,107.9,104.4,54.36,,,,
65,01/08/24 06:00:00 AM,107.8,104.4,54.12,,,,
66,01/08/24 07:00:00 AM,107.4,104.0,53.91,,,,
67,01/08/24 08:00:00 AM,107.2,103.7,53.73,,,,
68,01/08/24 09:00:00 AM,107.1,103.3,53.58,,,,
69,01/08/24 10:00:00 AM,107.0,103.3,53.51,,,,
70,01/08/24 11:00:00 AM,107.1,104.1,53.53,,,,
71,01/08/24 12:00:00 PM,107.2,104.1,53.67,,,,
72,01/08/24 01:00:00 PM,107.5,104.4,53.87,,,,
73,01/08/24 02:00:00 PM,107.9,104.4,54.05,,,,
74,01/08/24 03:00:00 PM,108.2,104.8,54.27,,,,
75,01/08/24 04:00:00 PM,108.5,104.8,54.45,,,,
76,01/08/24 05:00:00 PM,108.8,105.6,54.66,,,,
77,01/08/24 06:00:00 PM,109.4,105.9,54.88,,,,
78,01/08/24 07:00:00 PM,109.7,106.3,55.06,,,,
79,01/08/24 08:00:00 PM,109.9,106.3,55.22,,,,
80,01/08/24 09:00:00 PM,110.2,106.7,55.44,,,,
81,01/08/24 10:00:00 PM,110.5,107.1,55.60,,,,
82,01/08/24 11:00:00 PM,110.8,107.4,55.80,,,,
83,01/09/24 12:00:00 AM,111.0,107.4,55.98,,,,
84,01/09/24 01:00:00 AM,111.1,107.4,56.05,,,,
85,01/09/24 02:00:00 AM,111.2,107.8,56.14,,,,
86,01/09/24 03:00:00 AM,111.3,107.8,56.21,,,,
87,01/09/24 04:00:00 AM,111.5,107.8,56.37,,,,
88,01/09/24 05:00:00 AM,111.8,108.2,56.57,,,,
89,01/09/24 06:00:00 AM,112.1,108.9,56.80,,,,
90,01/09/24 07:00:00 AM,112.3,108.9,56.98,,,,
91,01/09/24 08:00:00 AM,112.7,109.3,57.25,,,,
92,01/09/24 09:00:00 AM,113.0,110.1,57.52,,,,
93,01/09/24 10:00:00 AM,113.6,110.4,57.96,,,,
94,01/09/24 11:00:00 AM,114.2,110.8,58.35,,,,
95,01/09/24 12:00:00 PM,114.7,111.5,58.86,,,,
96,01/09/24 01:00:00 PM,115.3,111.9,59.22,,,,
97,01/09/24 02:00:00 PM,115.5,111.9,59.56,,,,
98,01/09/24 03:00:00 PM,112.9,109.5,60.21,,,,
99,01/09/24 04:00:00 PM,107.6,104.0,60.71,,,,
100,01/09/24 05:00:00 PM,105.5,102.1,60.71,,,,
101,01/09/24 06:00:00 PM,104.7,100.9,60.89,,,,
102,01/09/24 07:00:00 PM,101.8,98.2,60.93,,,,
103,01/09/24 08:00:00 PM,96.2,92.7,60.89,,,,
104,01/09/24 09:00:00 PM,93.4,89.6,60.66,,,,
105,01/09/24 10:00:00 PM,92.4,88.5,60.37,,,,
106,01/09/24 11:00:00 PM,92.2,88.1,60.10,,,,
107,01/10/24 12:00:00 AM,92.2,88.1,59.81,,,,
108,01/10/24 01:00:00 AM,91.9,87.8,59.49,,,,
109,01/10/24 02:00:00 AM,91.5,87.4,59.16,,,,
110,01/10/24 03:00:00 AM,91.4,87.4,58.78,,,,
111,01/10/24 04:00:00 AM,90.8,86.7,58.41,,,,
112,01/10/24 05:00:00 AM,89.6,85.9,58.01,,,,
113,01/10/24 06:00:00 AM,88.8,84.4,57.58,,,,
114,01/10/24 07:00:00 AM,88.1,84.0,57.09,,,,
115,01/10/24 08:00:00 AM,87.6,83.2,56.59,,,,
116,01/10/24 09:00:00 AM,87.2,83.3,56.17,,,,
117,01/10/24 10:00:00 AM,87.1,82.9,55.87,,,,
118,01/10/24 11:00:00 AM,87.0,82.9,55.71,,,,
119,01/10/24 12:00:00 PM,87.1,82.9,55.74,,,,
120,01/10/24 01:00:00 PM,87.2,82.9,55.87,,,,
121,01/10/24 02:00:00 PM,87.5,83.6,56.17,,,,
122,01/10/24 03:00:00 PM,88.0,84.0,56.44,,,,
123,01/10/24 04:00:00 PM,88.4,84.4,56.79,,,,
124,01/10/24 05:00:00 PM,88.9,85.2,57.04,,,,
125,01/10/24 06:00:00 PM,89.3,85.5,57.18,,,,
126,01/10/24 07:00:00 PM,89.5,85.5,57.16,,,,
127,01/10/24 08:00:00 PM,90.1,86.3,56.97,,,,
128,01/10/24 09:00:00 PM,89.5,85.6,56.73,,,,
129,01/10/24 10:00:00 PM,89.5,85.6,56.48,,,,
130,01/10/24 11:00:00 PM,89.4,85.6,56.19,,,,
131,01/11/24 12:00:00 AM,89.3,85.6,55.87,,,,
132,01/11/24 01:00:00 AM,89.2,85.2,55.53,,,,
133,01/11/24 02:00:00 AM,89.0,85.3,55.17,,,,
134,01/11/24 03:00:00 AM,88.7,84.5,54.79,,,,
135,01/11/24 04:00:00 AM,88.4,84.1,54.37,,,,
136,01/11/24 05:00:00 AM,88.3,84.1,54.03,,,,
137,01/11/24 06:00:00 AM,88.0,83.8,53.67,,,,
138,01/11/24 07:00:00 AM,87.8,83.4,53.33,,,,
139,01/11/24 08:00:00 AM,87.6,83.4,53.02,,,,
140,01/11/24 09:00:00 AM,87.6,83.4,52.86,,,,
141,01/11/24 10:00:00 AM,87.7,83.8,52.88,,,,
142,01/11/24 11:00:00 AM,88.0,84.2,53.10,,,,
143,01/11/24 12:00:00 PM,88.5,84.2,53.46,,,,
144,01/11/24 01:00:00 PM,89.2,85.3,53.87,,,,
145,01/11/24 02:00:00 PM,89.8,85.7,54.27,,,,
146,01/11/24 03:00:00 PM,90.3,86.4,54.68,,,,
147,01/11/24 04:00:00 PM,90.9,86.8,55.17,,,,
148,01/11/24 05:00:00 PM,91.5,87.6,55.47,,,,
149,01/11/24 06:00:00 PM,91.8,88.0,55.58,,,,
150,01/11/24 07:00:00 PM,91.9,88.0,55.63,,,,
151,01/11/24 08:00:00 PM,92.2,88.3,55.63,,,,
152,01/11/24 09:00:00 PM,92.3,88.0,55.63,,,,
153,01/11/24 10:00:00 PM,92.3,88.4,55.53,,,,
154,01/11/24 11:00:00 PM,92.3,88.4,55.36,,,,
155,01/12/24 12:00:00 AM,92.3,88.4,55.20,,,,
156,01/12/24 01:00:00 AM,92.2,88.0,55.04,,,,
157,01/12/24 02:00:00 AM,92.1,88.0,54.88,,,,
158,01/12/24 03:00:00 AM,92.0,88.0,54.68,,,,
159,01/12/24 04:00:00 AM,92.0,88.0,54.55,,,,
160,01/12/24 05:00:00 AM,92.0,88.0,54.50,,,,
161,01/12/24 06:00:00 AM,92.1,88.0,54.45,,,,
162,01/12/24 07:00:00 AM,92.3,88.4,54.45,,,,
163,01/12/24 08:00:00 AM,92.5,88.8,54.55,,,,
164,01/12/24 09:00:00 AM,92.7,89.2,54.72,,,,
165,01/12/24 10:00:00 AM,93.1,89.2,54.90,,,,
166,01/12/24 11:00:00 AM,93.4,89.5,55.17,,,,
167,01/12/24 12:00:00 PM,93.9,90.3,55.51,,,,
168,01/12/24 01:00:00 PM,94.4,90.7,55.81,,,,
169,01/12/24 02:00:00 PM,94.9,91.4,56.17,,,,
170,01/12/24 03:00:00 PM,95.3,91.8,56.62,,,,
171,01/12/24 04:00:00 PM,95.9,92.2,56.97,,,,
172,01/12/24 05:00:00 PM,96.4,92.9,57.36,,,,
173,01/12/24 06:00:00 PM,96.8,93.3,57.78,,,,
174,01/12/24 07:00:00 PM,97.3,94.1,58.19,,,,
175,01/12/24 08:00:00 PM,97.9,94.0,58.68,,,,
176,01/12/24 09:00:00 PM,98.4,94.4,59.13,,,,
177,01/12/24 10:00:00 PM,99.0,95.5,59.52,,,,
178,01/12/24 11:00:00 PM,99.5,95.9,59.86,,,,
