"Plot Title: 13_SpC_"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10757734, SEN S/N: 10757734)","Full Range, μS/cm (LGR S/N: 10757734, SEN S/N: 10757734)","Temp, °F (LGR S/N: 10757734, SEN S/N: 10757734)","Coupler Detached (LGR S/N: 10757734, SEN S/N: 10757734)","Coupler Attached (LGR S/N: 10757734, SEN S/N: 10757734)","Stopped (LGR S/N: 10757734, SEN S/N: 10757734)","End Of File (LGR S/N: 10757734, SEN S/N: 10757734)"
1,05/30/24 02:00:00 PM,218.8,228.2,82.87,Logged,,,
2,05/30/24 03:00:00 PM,16.3,19.1,81.25,,,,
3,05/30/24 04:00:00 PM,2.4,6.0,82.47,,,,
4,05/30/24 05:00:00 PM,2.0,6.0,82.83,,,,
5,05/30/24 06:00:00 PM,2.4,6.0,80.31,,,,
6,05/30/24 07:00:00 PM,2.5,6.0,79.27,,,,
7,05/30/24 08:00:00 PM,2.4,6.0,76.71,,,,
8,05/30/24 09:00:00 PM,2.5,6.0,75.04,,,,
9,05/30/24 10:00:00 PM,3.9,6.0,73.76,,,,
10,05/30/24 11:00:00 PM,53.9,57.4,72.52,,,,
11,05/31/24 12:00:00 AM,4.2,4.1,72.07,,,,
12,05/31/24 01:00:00 AM,1.9,32.1,71.92,,,,
13,05/31/24 02:00:00 AM,2.8,32.1,71.04,,,,
14,05/31/24 03:00:00 AM,4.0,32.1,70.09,,,,
15,05/31/24 04:00:00 AM,7.4,32.1,69.28,,,,
16,05/31/24 05:00:00 AM,2.8,32.1,68.86,,,,
17,05/31/24 06:00:00 AM,2.4,6.0,68.67,,,,
18,05/31/24 07:00:00 AM,1.9,4.5,71.19,,,,
19,05/31/24 08:00:00 AM,2.9,3.7,74.17,,,,
20,05/31/24 09:00:00 AM,2.4,2.6,84.56,,,,
21,05/31/24 10:00:00 AM,2.4,6.0,82.65,,,,
22,05/31/24 11:00:00 AM,2.4,2.6,79.75,,,,
