"Plot Title: Bradford_13con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778435, SEN S/N: 10778435)","Full Range, μS/cm (LGR S/N: 10778435, SEN S/N: 10778435)","Temp, °F (LGR S/N: 10778435, SEN S/N: 10778435)"
1,09/29/23 07:11:09 PM,371.1,379.9,75.76
2,09/29/23 08:28:41 PM,372.8,381.7,76.44
3,09/29/23 09:46:13 PM,375.1,384.0,76.93
4,09/29/23 11:03:45 PM,377.5,386.3,77.25
5,09/30/23 12:21:17 AM,378.6,387.5,77.41
6,09/30/23 01:38:49 AM,378.1,386.8,77.11
7,09/30/23 02:56:21 AM,377.4,386.0,76.80
8,09/30/23 04:13:53 AM,376.2,385.3,76.44
9,09/30/23 05:31:25 AM,374.8,383.4,76.01
10,09/30/23 06:48:57 AM,373.0,381.5,75.67
11,09/30/23 08:06:29 AM,371.8,380.3,75.38
12,09/30/23 09:24:01 AM,370.4,379.2,75.13
13,09/30/23 10:41:33 AM,369.2,378.0,74.93
14,09/30/23 11:59:05 AM,367.9,376.5,74.70
15,09/30/23 01:16:37 PM,366.7,375.3,74.53
16,09/30/23 02:34:09 PM,366.1,374.9,74.44
17,09/30/23 03:51:41 PM,365.8,374.5,74.37
18,09/30/23 05:09:13 PM,365.0,373.8,74.25
19,09/30/23 06:26:45 PM,364.2,373.0,74.14
20,09/30/23 07:44:17 PM,364.0,372.6,74.14
21,09/30/23 09:01:49 PM,363.8,372.1,74.37
22,09/30/23 10:19:21 PM,365.8,374.4,74.89
23,09/30/23 11:36:53 PM,367.3,376.4,75.29
24,10/01/23 12:54:25 AM,370.4,379.0,76.03
25,10/01/23 02:11:57 AM,373.1,382.1,76.57
26,10/01/23 03:29:29 AM,375.8,384.7,77.23
27,10/01/23 04:47:01 AM,378.0,387.1,77.61
28,10/01/23 06:04:33 AM,378.9,387.8,77.70
29,10/01/23 07:22:05 AM,379.0,387.8,77.68
30,10/01/23 08:39:37 AM,378.2,387.1,77.32
31,10/01/23 09:57:09 AM,376.8,386.0,76.91
32,10/01/23 11:14:41 AM,375.5,384.5,76.41
33,10/01/23 12:32:13 PM,374.2,383.0,76.06
34,10/01/23 01:49:45 PM,372.6,381.5,75.69
35,10/01/23 03:07:17 PM,371.4,380.3,75.38
36,10/01/23 04:24:49 PM,370.0,378.8,75.16
37,10/01/23 05:42:21 PM,369.0,378.0,74.93
38,10/01/23 06:59:53 PM,368.8,377.7,74.84
39,10/01/23 08:17:25 PM,368.9,378.1,74.84
40,10/01/23 09:34:57 PM,367.7,376.5,74.62
41,10/01/23 10:52:29 PM,366.5,374.9,74.43
42,10/02/23 12:10:01 AM,365.3,374.2,74.21
43,10/02/23 01:27:33 AM,364.9,373.4,74.19
44,10/02/23 02:45:05 AM,364.4,373.4,74.14
45,10/02/23 04:02:37 AM,364.5,373.4,74.25
46,10/02/23 05:20:09 AM,366.8,375.6,74.86
47,10/02/23 06:37:41 AM,369.7,378.7,75.61
48,10/02/23 07:55:13 AM,371.9,380.9,76.32
49,10/02/23 09:12:45 AM,383.6,396.0,77.09
50,10/02/23 10:30:17 AM,376.7,385.8,77.63
51,10/02/23 11:47:49 AM,376.7,385.5,77.54
52,10/02/23 01:05:21 PM,376.9,385.9,77.47
53,10/02/23 02:22:53 PM,376.8,385.5,77.25
54,10/02/23 03:40:25 PM,374.8,383.7,76.69
55,10/02/23 04:57:57 PM,373.5,382.5,76.28
56,10/02/23 06:15:29 PM,371.6,380.7,75.78
57,10/02/23 07:33:01 PM,368.5,377.2,75.00
58,10/02/23 08:50:33 PM,368.0,376.5,74.66
59,10/02/23 10:08:05 PM,367.3,376.2,74.28
60,10/02/23 11:25:37 PM,364.7,373.5,73.85
61,10/03/23 12:43:09 AM,363.1,371.5,73.60
62,10/03/23 02:00:41 AM,360.0,368.8,73.24
63,10/03/23 03:18:13 AM,359.7,368.4,73.04
64,10/03/23 04:35:45 AM,359.9,368.4,73.06
65,10/03/23 05:53:17 AM,358.6,367.2,73.00
66,10/03/23 07:10:49 AM,357.8,366.5,72.84
67,10/03/23 08:28:21 AM,356.7,365.3,72.66
68,10/03/23 09:45:53 AM,357.4,365.6,72.91
69,10/03/23 11:03:25 AM,357.9,366.4,73.15
70,10/03/23 12:20:57 PM,360.0,368.7,73.76
71,10/03/23 01:38:29 PM,361.8,370.5,74.52
72,10/03/23 02:56:01 PM,363.9,372.7,75.31
73,10/03/23 04:13:33 PM,367.2,376.2,76.06
