"Plot Title: Bradford_13con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778435, SEN S/N: 10778435)","Full Range, μS/cm (LGR S/N: 10778435, SEN S/N: 10778435)","Temp, °F (LGR S/N: 10778435, SEN S/N: 10778435)","Coupler Detached (LGR S/N: 10778435, SEN S/N: 10778435)","Coupler Attached (LGR S/N: 10778435, SEN S/N: 10778435)","Stopped (LGR S/N: 10778435, SEN S/N: 10778435)","End Of File (LGR S/N: 10778435, SEN S/N: 10778435)"
1,01/05/24 06:00:00 PM,98.1,94.9,57.15,Logged,,,
2,01/05/24 07:00:00 PM,98.6,95.3,57.54,,,,
3,01/05/24 08:00:00 PM,99.0,95.6,57.88,,,,
4,01/05/24 09:00:00 PM,99.3,96.0,58.10,,,,
5,01/05/24 10:00:00 PM,99.6,96.8,58.19,,,,
6,01/05/24 11:00:00 PM,99.8,96.8,58.24,,,,
7,01/06/24 12:00:00 AM,100.1,97.2,58.26,,,,
8,01/06/24 01:00:00 AM,100.8,97.6,58.39,,,,
9,01/06/24 02:00:00 AM,101.3,98.4,58.48,,,,
10,01/06/24 03:00:00 AM,101.9,98.8,58.62,,,,
11,01/06/24 04:00:00 AM,102.2,99.2,58.73,,,,
12,01/06/24 05:00:00 AM,102.7,99.6,58.89,,,,
13,01/06/24 06:00:00 AM,104.4,101.5,59.43,,,,
14,01/06/24 07:00:00 AM,102.4,99.5,59.76,,,,
15,01/06/24 08:00:00 AM,100.3,96.7,60.10,,,,
16,01/06/24 09:00:00 AM,100.5,97.5,60.48,,,,
17,01/06/24 10:00:00 AM,106.5,103.8,61.03,,,,
18,01/06/24 11:00:00 AM,108.7,106.1,61.72,,,,
19,01/06/24 12:00:00 PM,107.3,104.9,62.42,,,,
20,01/06/24 01:00:00 PM,105.8,103.3,63.07,,,,
21,01/06/24 02:00:00 PM,105.2,102.4,63.93,,,,
22,01/06/24 03:00:00 PM,104.8,102.4,64.45,,,,
23,01/06/24 04:00:00 PM,104.1,101.2,64.74,,,,
24,01/06/24 05:00:00 PM,103.4,100.4,64.87,,,,
25,01/06/24 06:00:00 PM,102.8,100.0,64.90,,,,
26,01/06/24 07:00:00 PM,102.2,99.2,64.83,,,,
27,01/06/24 08:00:00 PM,101.1,98.4,64.47,,,,
28,01/06/24 09:00:00 PM,100.4,97.3,64.09,,,,
29,01/06/24 10:00:00 PM,99.6,96.5,63.63,,,,
30,01/06/24 11:00:00 PM,98.6,95.3,63.05,,,,
31,01/07/24 12:00:00 AM,97.7,94.6,62.49,,,,
32,01/07/24 01:00:00 AM,97.0,93.8,61.99,,,,
33,01/07/24 02:00:00 AM,96.2,93.1,61.54,,,,
34,01/07/24 03:00:00 AM,95.5,92.7,61.18,,,,
35,01/07/24 04:00:00 AM,96.0,93.1,60.76,,,,
36,01/07/24 05:00:00 AM,95.8,92.7,60.48,,,,
37,01/07/24 06:00:00 AM,94.4,91.5,60.13,,,,
38,01/07/24 07:00:00 AM,96.1,93.2,59.81,,,,
39,01/07/24 08:00:00 AM,94.8,92.0,59.50,,,,
40,01/07/24 09:00:00 AM,93.9,91.2,59.29,,,,
41,01/07/24 10:00:00 AM,93.1,89.6,59.20,,,,
42,01/07/24 11:00:00 AM,93.6,90.4,59.18,,,,
43,01/07/24 12:00:00 PM,93.3,90.0,59.36,,,,
44,01/07/24 01:00:00 PM,93.4,90.0,59.52,,,,
45,01/07/24 02:00:00 PM,93.6,90.0,59.76,,,,
46,01/07/24 03:00:00 PM,93.6,90.4,59.81,,,,
47,01/07/24 04:00:00 PM,93.5,90.4,59.76,,,,
48,01/07/24 05:00:00 PM,93.5,90.4,59.76,,,,
49,01/07/24 06:00:00 PM,93.3,90.0,59.72,,,,
50,01/07/24 07:00:00 PM,93.1,89.6,59.52,,,,
51,01/07/24 08:00:00 PM,92.7,89.6,59.22,,,,
52,01/07/24 09:00:00 PM,92.3,89.2,58.86,,,,
53,01/07/24 10:00:00 PM,92.2,88.9,58.41,,,,
54,01/07/24 11:00:00 PM,91.5,88.1,57.94,,,,
55,01/08/24 12:00:00 AM,91.3,88.1,57.49,,,,
56,01/08/24 01:00:00 AM,91.0,88.1,57.04,,,,
57,01/08/24 02:00:00 AM,90.6,87.0,56.64,,,,
58,01/08/24 03:00:00 AM,90.5,87.4,56.37,,,,
59,01/08/24 04:00:00 AM,90.5,87.0,56.10,,,,
60,01/08/24 05:00:00 AM,90.2,87.0,55.87,,,,
61,01/08/24 06:00:00 AM,90.0,86.6,55.63,,,,
62,01/08/24 07:00:00 AM,89.9,86.6,55.42,,,,
63,01/08/24 08:00:00 AM,89.8,86.2,55.26,,,,
64,01/08/24 09:00:00 AM,89.9,86.2,55.18,,,,
65,01/08/24 10:00:00 AM,90.0,86.2,55.24,,,,
66,01/08/24 11:00:00 AM,90.2,86.6,55.29,,,,
