"Plot Title: Bradford_5_cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Full Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Temp, °F (LGR S/N: 20342071, SEN S/N: 20342071)"
1,08/02/23 10:00:00 AM,82.2,78.2,75.20
2,08/02/23 11:00:00 AM,82.6,78.6,75.61
3,08/02/23 12:00:00 PM,83.4,79.6,76.12
4,08/02/23 01:00:00 PM,84.0,80.4,76.55
5,08/02/23 02:00:00 PM,84.5,80.7,76.87
6,08/02/23 03:00:00 PM,84.8,81.4,77.13
7,08/02/23 04:00:00 PM,85.0,81.4,77.27
8,08/02/23 05:00:00 PM,85.3,81.4,77.32
9,08/02/23 06:00:00 PM,85.4,81.8,77.40
10,08/02/23 07:00:00 PM,85.7,81.8,77.32
11,08/02/23 08:00:00 PM,85.8,82.5,77.25
12,08/02/23 09:00:00 PM,85.9,82.5,77.14
13,08/02/23 10:00:00 PM,86.0,82.6,77.02
14,08/02/23 11:00:00 PM,86.1,82.6,76.91
15,08/03/23 12:00:00 AM,86.0,82.6,76.78
16,08/03/23 01:00:00 AM,86.0,82.6,76.64
17,08/03/23 02:00:00 AM,86.1,82.2,76.48
18,08/03/23 03:00:00 AM,85.9,82.6,76.30
19,08/03/23 04:00:00 AM,85.7,82.6,76.10
20,08/03/23 05:00:00 AM,85.7,81.9,75.90
21,08/03/23 06:00:00 AM,85.6,82.3,75.72
22,08/03/23 07:00:00 AM,85.5,81.5,75.60
23,08/03/23 08:00:00 AM,85.6,81.9,75.69
24,08/03/23 09:00:00 AM,85.9,82.6,75.97
25,08/03/23 10:00:00 AM,86.3,82.6,76.26
26,08/03/23 11:00:00 AM,86.5,82.6,76.62
27,08/03/23 12:00:00 PM,86.8,83.3,76.93
28,08/03/23 01:00:00 PM,87.1,83.6,77.36
29,08/03/23 02:00:00 PM,87.6,84.0,77.83
30,08/03/23 03:00:00 PM,87.8,84.3,78.06
31,08/03/23 04:00:00 PM,87.9,84.3,78.35
32,08/03/23 05:00:00 PM,88.0,84.3,78.46
33,08/03/23 06:00:00 PM,87.9,84.3,78.42
