"Plot Title: Bradford_5a_con"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 10778438, SEN S/N: 10778438)","Temp, °F (LGR S/N: 10778438, SEN S/N: 10778438)","Coupler Detached (LGR S/N: 10778438, SEN S/N: 10778438)","Coupler Attached (LGR S/N: 10778438, SEN S/N: 10778438)","Stopped (LGR S/N: 10778438, SEN S/N: 10778438)","End Of File (LGR S/N: 10778438, SEN S/N: 10778438)"
1,06/20/24 11:00:00 AM,5.5,91.47,Logged,,,
2,06/20/24 12:00:00 PM,16.3,91.58,,,,
3,06/20/24 01:00:00 PM,5.5,91.89,,,,
4,06/20/24 02:00:00 PM,5.5,94.06,,,,
5,06/20/24 03:00:00 PM,3.3,92.82,,,,
6,06/20/24 04:00:00 PM,3.3,90.73,,,,
7,06/20/24 05:00:00 PM,5.5,87.82,,,,
8,06/20/24 06:00:00 PM,5.5,84.83,,,,
9,06/20/24 07:00:00 PM,5.6,82.54,,,,
10,06/20/24 08:00:00 PM,5.6,80.35,,,,
11,06/20/24 09:00:00 PM,5.6,78.76,,,,
12,06/20/24 10:00:00 PM,5.6,77.16,,,,
13,06/20/24 11:00:00 PM,5.6,75.45,,,,
14,06/21/24 12:00:00 AM,3.3,73.09,,,,
15,06/21/24 01:00:00 AM,5.6,72.39,,,,
16,06/21/24 02:00:00 AM,5.6,71.13,,,,
17,06/21/24 03:00:00 AM,5.6,70.54,,,,
18,06/21/24 04:00:00 AM,5.6,70.52,,,,
19,06/21/24 05:00:00 AM,5.6,70.86,,,,
20,06/21/24 06:00:00 AM,3.3,71.29,,,,
21,06/21/24 07:00:00 AM,5.6,73.29,,,,
22,06/21/24 08:00:00 AM,5.6,76.87,,,,
23,06/21/24 09:00:00 AM,5.6,80.83,,,,
24,06/21/24 10:00:00 AM,5.5,83.39,,,,
25,06/21/24 11:00:00 AM,3.3,86.05,,,,
26,06/21/24 12:00:00 PM,5.5,90.23,,,,
27,06/21/24 01:00:00 PM,5.5,92.35,,,,
28,06/21/24 02:00:00 PM,5.5,92.66,,,,
29,06/21/24 03:00:00 PM,16.3,92.75,,,,
30,06/21/24 04:00:00 PM,16.3,89.31,,,,
31,06/21/24 05:00:00 PM,5.5,88.03,,,,
32,06/21/24 06:00:00 PM,5.5,85.96,,,,
33,06/21/24 07:00:00 PM,5.5,84.27,,,,
34,06/21/24 08:00:00 PM,16.4,82.51,,,,
35,06/21/24 09:00:00 PM,5.6,81.36,,,,
36,06/21/24 10:00:00 PM,5.6,80.71,,,,
37,06/21/24 11:00:00 PM,5.6,80.28,,,,
38,06/22/24 12:00:00 AM,5.6,79.52,,,,
39,06/22/24 01:00:00 AM,5.6,78.93,,,,
40,06/22/24 02:00:00 AM,5.6,78.28,,,,
41,06/22/24 03:00:00 AM,16.4,77.50,,,,
42,06/22/24 04:00:00 AM,5.6,76.66,,,,
43,06/22/24 05:00:00 AM,5.6,76.06,,,,
44,06/22/24 06:00:00 AM,5.6,76.23,,,,
45,06/22/24 07:00:00 AM,5.6,77.36,,,,
46,06/22/24 08:00:00 AM,3.3,80.04,,,,
47,06/22/24 09:00:00 AM,5.5,84.36,,,,
48,06/22/24 10:00:00 AM,5.5,86.79,,,,
49,06/22/24 11:00:00 AM,3.3,91.00,,,,
50,06/22/24 12:00:00 PM,444.0,88.36,,,,
51,06/22/24 01:00:00 PM,115.6,92.39,,,,
52,06/22/24 02:00:00 PM,41.1,96.33,,,,
53,06/22/24 03:00:00 PM,33.3,95.61,,,,
54,06/22/24 04:00:00 PM,54.7,92.43,,,,
55,06/22/24 05:00:00 PM,36.0,92.66,,,,
56,06/22/24 06:00:00 PM,444.8,84.06,,,,
57,06/22/24 07:00:00 PM,8.2,78.35,,,,
58,06/22/24 08:00:00 PM,10.8,77.99,,,,
59,06/22/24 09:00:00 PM,13.1,77.47,,,,
60,06/22/24 10:00:00 PM,14.9,77.38,,,,
61,06/22/24 11:00:00 PM,16.8,77.22,,,,
62,06/23/24 12:00:00 AM,37.1,77.22,,,,
63,06/23/24 01:00:00 AM,52.1,77.07,,,,
64,06/23/24 02:00:00 AM,57.0,76.69,,,,
65,06/23/24 03:00:00 AM,57.4,76.37,,,,
66,06/23/24 04:00:00 AM,56.7,76.15,,,,
67,06/23/24 05:00:00 AM,56.7,75.88,,,,
68,06/23/24 06:00:00 AM,54.1,75.56,,,,
69,06/23/24 07:00:00 AM,50.6,76.62,,,,
70,06/23/24 08:00:00 AM,47.6,78.78,,,,
71,06/23/24 09:00:00 AM,36.3,80.67,,,,
72,06/23/24 10:00:00 AM,7.4,83.07,,,,
73,06/23/24 11:00:00 AM,5.5,94.35,,,,
74,06/23/24 12:00:00 PM,5.5,91.20,,,,
75,06/23/24 01:00:00 PM,5.5,91.67,,,,
76,06/23/24 02:00:00 PM,3.3,93.56,,,,
77,06/23/24 03:00:00 PM,5.5,90.91,,,,
78,06/23/24 04:00:00 PM,5.5,92.39,,,,
79,06/23/24 05:00:00 PM,3.3,87.73,,,,
80,06/23/24 06:00:00 PM,5.2,76.05,,,,
81,06/23/24 07:00:00 PM,7.8,76.59,,,,
82,06/23/24 08:00:00 PM,10.1,76.14,,,,
83,06/23/24 09:00:00 PM,10.8,76.12,,,,
84,06/23/24 10:00:00 PM,10.8,76.06,,,,
85,06/23/24 11:00:00 PM,10.5,76.06,,,,
86,06/24/24 12:00:00 AM,10.1,75.90,,,,
87,06/24/24 01:00:00 AM,10.1,75.83,,,,
88,06/24/24 02:00:00 AM,8.9,76.15,,,,
89,06/24/24 03:00:00 AM,8.6,76.15,,,,
90,06/24/24 04:00:00 AM,7.8,75.40,,,,
91,06/24/24 05:00:00 AM,6.7,74.64,,,,
92,06/24/24 06:00:00 AM,7.1,74.71,,,,
93,06/24/24 07:00:00 AM,6.7,75.63,,,,
94,06/24/24 08:00:00 AM,7.1,77.88,,,,
95,06/24/24 09:00:00 AM,4.1,80.47,,,,
96,06/24/24 10:00:00 AM,5.5,83.35,,,,
97,06/24/24 11:00:00 AM,5.5,92.23,,,,
98,06/24/24 12:00:00 PM,5.5,92.30,,,,
99,06/24/24 01:00:00 PM,5.5,92.14,,,,
100,06/24/24 02:00:00 PM,5.5,92.17,,,,
101,06/24/24 03:00:00 PM,5.5,92.07,,,,
102,06/24/24 04:00:00 PM,5.5,91.78,,,,
103,06/24/24 05:00:00 PM,5.5,90.19,,,,
104,06/24/24 06:00:00 PM,5.5,86.56,,,,
105,06/24/24 07:00:00 PM,5.5,84.06,,,,
106,06/24/24 08:00:00 PM,5.6,78.66,,,,
107,06/24/24 09:00:00 PM,4.5,75.33,,,,
108,06/24/24 10:00:00 PM,7.8,75.74,,,,
109,06/24/24 11:00:00 PM,8.2,75.78,,,,
110,06/25/24 12:00:00 AM,8.2,75.67,,,,
111,06/25/24 01:00:00 AM,8.2,75.76,,,,
112,06/25/24 02:00:00 AM,9.0,75.76,,,,
113,06/25/24 03:00:00 AM,6.7,75.90,,,,
114,06/25/24 04:00:00 AM,6.3,75.90,,,,
115,06/25/24 05:00:00 AM,6.0,75.67,,,,
116,06/25/24 06:00:00 AM,5.2,75.45,,,,
117,06/25/24 07:00:00 AM,5.9,76.35,,,,
118,06/25/24 08:00:00 AM,5.9,78.94,,,,
