"Plot Title: Bradford_13con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778435, SEN S/N: 10778435)","Full Range, μS/cm (LGR S/N: 10778435, SEN S/N: 10778435)","Temp, °F (LGR S/N: 10778435, SEN S/N: 10778435)"
1,06/01/23 12:00:00 PM,201.7,204.9,75.16
2,06/01/23 01:00:00 PM,205.6,208.7,76.32
3,06/01/23 02:00:00 PM,206.3,209.9,75.94
4,06/01/23 03:00:00 PM,209.4,213.0,76.53
5,06/01/23 04:00:00 PM,211.4,215.0,76.44
6,06/01/23 05:00:00 PM,212.5,216.7,75.92
7,06/01/23 06:00:00 PM,214.1,217.9,75.33
8,06/01/23 07:00:00 PM,214.9,219.2,74.73
9,06/01/23 08:00:00 PM,215.9,220.1,74.16
10,06/01/23 09:00:00 PM,217.0,221.3,73.72
11,06/01/23 10:00:00 PM,218.5,222.9,73.36
12,06/01/23 11:00:00 PM,220.0,224.6,73.04
13,06/02/23 12:00:00 AM,221.4,225.8,72.68
14,06/02/23 01:00:00 AM,222.1,227.1,72.30
15,06/02/23 02:00:00 AM,222.2,227.1,71.96
16,06/02/23 03:00:00 AM,222.4,227.1,71.67
17,06/02/23 04:00:00 AM,221.6,226.0,71.46
18,06/02/23 05:00:00 AM,221.3,226.0,71.28
19,06/02/23 06:00:00 AM,220.6,225.2,71.19
20,06/02/23 07:00:00 AM,220.1,224.8,71.20
21,06/02/23 08:00:00 AM,220.3,225.2,71.58
22,06/02/23 09:00:00 AM,221.7,226.7,72.30
23,06/02/23 10:00:00 AM,222.3,227.4,73.00
24,06/02/23 11:00:00 AM,222.7,227.3,73.62
25,06/02/23 12:00:00 PM,222.6,227.2,74.12
26,06/02/23 01:00:00 PM,223.5,228.3,74.82
27,06/02/23 02:00:00 PM,224.7,229.4,75.45
28,06/02/23 03:00:00 PM,225.5,230.2,75.67
29,06/02/23 04:00:00 PM,226.1,231.0,75.63
30,06/02/23 05:00:00 PM,227.2,232.2,75.47
31,06/02/23 06:00:00 PM,228.5,233.8,75.07
32,06/02/23 07:00:00 PM,230.3,235.5,74.52
33,06/02/23 08:00:00 PM,231.9,237.6,73.96
