"Plot Title: Bradford_5_cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Full Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Temp, °F (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Detached (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Attached (LGR S/N: 20342071, SEN S/N: 20342071)","Stopped (LGR S/N: 20342071, SEN S/N: 20342071)","End Of File (LGR S/N: 20342071, SEN S/N: 20342071)"
1,08/23/24 10:00:00 AM,71.1,67.1,76.26,Logged,,,
2,08/23/24 11:00:00 AM,71.5,67.4,76.82,,,,
3,08/23/24 12:00:00 PM,72.1,68.2,77.45,,,,
4,08/23/24 01:00:00 PM,72.3,68.1,77.72,,,,
5,08/23/24 02:00:00 PM,72.7,68.9,78.19,,,,
6,08/23/24 03:00:00 PM,72.6,68.5,78.06,,,,
7,08/23/24 04:00:00 PM,72.5,68.5,78.15,,,,
8,08/23/24 05:00:00 PM,72.3,68.1,78.03,,,,
9,08/23/24 06:00:00 PM,72.0,68.1,77.83,,,,
10,08/23/24 07:00:00 PM,71.8,67.4,77.59,,,,
11,08/23/24 08:00:00 PM,71.4,67.4,77.36,,,,
12,08/23/24 09:00:00 PM,71.2,67.4,77.18,,,,
13,08/23/24 10:00:00 PM,71.0,66.7,77.05,,,,
14,08/23/24 11:00:00 PM,70.8,66.3,76.96,,,,
15,08/24/24 12:00:00 AM,70.7,66.7,76.84,,,,
16,08/24/24 01:00:00 AM,70.4,66.3,76.75,,,,
17,08/24/24 02:00:00 AM,70.2,66.0,76.64,,,,
18,08/24/24 03:00:00 AM,70.2,66.0,76.55,,,,
19,08/24/24 04:00:00 AM,70.0,66.0,76.42,,,,
20,08/24/24 05:00:00 AM,70.0,66.0,76.28,,,,
21,08/24/24 06:00:00 AM,69.7,66.0,76.10,,,,
22,08/24/24 07:00:00 AM,69.7,65.6,75.99,,,,
23,08/24/24 08:00:00 AM,69.8,65.6,76.01,,,,
24,08/24/24 09:00:00 AM,69.8,66.0,76.24,,,,
25,08/24/24 10:00:00 AM,70.2,66.0,76.73,,,,
26,08/24/24 11:00:00 AM,70.5,66.7,77.05,,,,
27,08/24/24 12:00:00 PM,71.1,67.0,77.68,,,,
28,08/24/24 01:00:00 PM,71.7,67.4,78.33,,,,
29,08/24/24 02:00:00 PM,72.4,68.4,79.20,,,,
30,08/24/24 03:00:00 PM,72.5,68.4,79.16,,,,
31,08/24/24 04:00:00 PM,72.5,68.8,79.11,,,,
32,08/24/24 05:00:00 PM,72.5,68.5,79.03,,,,
33,08/24/24 06:00:00 PM,72.2,68.5,78.76,,,,
34,08/24/24 07:00:00 PM,72.0,67.7,78.55,,,,
35,08/24/24 08:00:00 PM,71.8,67.4,78.31,,,,
36,08/24/24 09:00:00 PM,71.3,67.4,78.03,,,,
37,08/24/24 10:00:00 PM,71.1,67.4,77.83,,,,
38,08/24/24 11:00:00 PM,70.6,66.3,77.61,,,,
39,08/25/24 12:00:00 AM,70.4,66.3,77.49,,,,
40,08/25/24 01:00:00 AM,69.9,66.0,77.27,,,,
41,08/25/24 02:00:00 AM,70.1,66.0,77.11,,,,
42,08/25/24 03:00:00 AM,69.7,65.6,76.96,,,,
43,08/25/24 04:00:00 AM,69.3,65.2,76.84,,,,
44,08/25/24 05:00:00 AM,69.4,65.2,76.71,,,,
45,08/25/24 06:00:00 AM,69.0,64.9,76.60,,,,
46,08/25/24 07:00:00 AM,69.0,64.9,76.59,,,,
47,08/25/24 08:00:00 AM,69.1,64.9,76.64,,,,
48,08/25/24 09:00:00 AM,69.2,64.9,76.91,,,,
49,08/25/24 10:00:00 AM,69.4,65.2,77.31,,,,
50,08/25/24 11:00:00 AM,69.9,65.9,77.83,,,,
51,08/25/24 12:00:00 PM,70.1,65.9,78.03,,,,
52,08/25/24 01:00:00 PM,70.4,66.3,78.31,,,,
53,08/25/24 02:00:00 PM,71.0,67.4,78.91,,,,
54,08/25/24 03:00:00 PM,71.5,67.3,79.43,,,,
55,08/25/24 04:00:00 PM,71.8,67.7,79.52,,,,
56,08/25/24 05:00:00 PM,71.7,67.7,79.38,,,,
57,08/25/24 06:00:00 PM,71.4,67.3,79.25,,,,
58,08/25/24 07:00:00 PM,70.8,67.0,79.11,,,,
59,08/25/24 08:00:00 PM,70.3,66.3,78.87,,,,
60,08/25/24 09:00:00 PM,70.1,65.9,78.66,,,,
61,08/25/24 10:00:00 PM,69.5,65.2,78.44,,,,
62,08/25/24 11:00:00 PM,69.1,64.8,78.22,,,,
63,08/26/24 12:00:00 AM,68.7,64.8,77.99,,,,
64,08/26/24 01:00:00 AM,68.8,64.5,77.77,,,,
65,08/26/24 02:00:00 AM,68.2,64.1,77.56,,,,
66,08/26/24 03:00:00 AM,68.1,64.1,77.31,,,,
67,08/26/24 04:00:00 AM,68.3,64.1,77.13,,,,
68,08/26/24 05:00:00 AM,67.9,63.8,76.89,,,,
69,08/26/24 06:00:00 AM,67.8,63.8,76.71,,,,
70,08/26/24 07:00:00 AM,67.6,63.8,76.62,,,,
71,08/26/24 08:00:00 AM,67.6,63.8,76.75,,,,
72,08/26/24 09:00:00 AM,67.8,63.7,77.05,,,,
73,08/26/24 10:00:00 AM,68.0,63.7,77.43,,,,
74,08/26/24 11:00:00 AM,68.5,64.4,78.12,,,,
75,08/26/24 12:00:00 PM,69.0,64.8,78.57,,,,
76,08/26/24 01:00:00 PM,70.0,65.9,79.61,,,,
77,08/26/24 02:00:00 PM,74.5,72.4,80.29,,,,
78,08/26/24 03:00:00 PM,71.9,69.1,80.49,,,,
79,08/26/24 04:00:00 PM,70.8,66.9,80.49,,,,
80,08/26/24 05:00:00 PM,69.5,65.5,79.86,,,,
81,08/26/24 06:00:00 PM,67.0,62.5,79.34,,,,
82,08/26/24 07:00:00 PM,66.6,62.6,78.94,,,,
83,08/26/24 08:00:00 PM,65.6,61.1,78.64,,,,
84,08/26/24 09:00:00 PM,65.4,61.1,78.40,,,,
