"sample","a250","a254","a300","a365","a272","a340","a350","a400","a405","E2_E3","E4_E6","S325_375","S275_295","S350_400","S300_700","SR","E3_E4","site_date","site","Date"
"B2S23LLCS_11212023",27.1696805529179,26.02177932123,14.4039815194961,5.07015643564906,21.6272248865974,7.7045201327214,6.56125317422653,2.70151755245542,2.48464498590151,5.35874600670774,17.8620588712101,0.0163968525101198,0.0141313579175675,0.0178028647239667,0.0164226515789037,0.793768763436341,0.296079681470345,"_11212023","",2023-11-21
"B2S24LLDS_11212023",18.6544858414682,17.9384799418621,9.63911036387897,2.84149875021372,15.0228992580308,4.74163124464454,3.89455119418032,1.32855477623151,1.20131924561153,6.56501638090292,24.4869613030553,0.0197240115542892,0.0153945496423213,0.0214836810640788,0.0195870170522591,0.716569455504594,0.264327371104574,"_11212023","",2023-11-21
"B2S25TFS_11212023",8.56628222456917,8.21077943589485,4.2690730227455,1.47125580490914,6.79073329419755,2.21811746281145,1.88031607453331,0.855912023881181,0.804337981357057,5.82242883663469,19.543701592788,0.0162834985262982,0.0162513628634571,0.0163329589294314,0.0162886286327633,0.99500420797439,0.270147003719837,"_11212023","",2023-11-21
"B2S26LLCDS_11212023",52.6255847454183,50.9427022153127,30.0374522305957,11.6790436136481,42.7127273215858,17.5452082753853,15.0822327275811,6.00245246910541,5.50172600625053,4.50598409307421,30.6923799474757,0.01551949586396,0.0124439763417794,0.0182699945378079,0.0161286550514639,0.681115493276574,0.344410632188871,"_11212023","",2023-11-21
"B2S27LLCS_11282023",91.243728438825,86.9337999687803,47.3277989382426,14.4183331676903,71.8371658501047,23.6171145316669,19.5083291677641,6.93728982517498,6.29374806398045,6.3283132230077,51.8632584611737,0.0190419961874886,0.0137822398194627,0.0207054361994101,0.0190123732407067,0.665633879273473,0.271667804008892,"_11282023","",2023-11-28
"B2S28SFS_11282023",260.477810705691,252.32461171363,142.158758452763,40.9005584855646,212.431764649665,69.3913437960445,56.5216616134649,18.7694138575126,16.9143877135309,6.36856366637691,84.6839891100895,0.0203365465829604,0.0137218213227788,0.022073703360434,0.0201147112479513,0.621636573560849,0.275008225811911,"_11282023","",2023-11-28
"B2S29LLOS_11282023",102.391649583059,98.0544458158583,53.8916231922408,16.5600105463895,81.6611320888369,27.3223891060971,22.5204541967616,7.80702982140106,7.06185345627371,6.18306668925296,47.4266484326061,0.0193338512271615,0.0143244386738453,0.0211878540854475,0.0191788900526722,0.676068402966953,0.278645082114963,"_11282023","",2023-11-28
"B2S30GWS_11282023",4.69856684930553,4.4241024976083,1.91749690229104,0.409683986423017,3.4725652717363,0.712918134910357,0.576734060332696,0.199757429295743,0.177541265894192,11.4687588605283,-4.3560783347975,0.0224842174621436,0.0199858339817538,0.0222727514212738,0.0272857497607866,0.897322185469386,0.161144127039499,"_11282023","",2023-11-28
"B2S31SUBS_11282023",10.7921529369753,10.0791484123921,4.67658335128425,1.69934776790324,8.10928936153461,2.35473062972113,2.07243849783654,1.0746054240944,1.02731703694073,6.35076182804611,15.2490231344413,0.0155112471135442,0.0199072813592975,0.0144599398167643,0.0162746229808271,1.37671951692481,0.23362396636863,"_11282023","",2023-11-28
"B2S32TFS_11282023",40.5314982804276,36.1639528546154,33.2166549053924,4.58697187325142,36.9371890713098,7.63171389663299,6.28943084182977,2.37578188734559,2.18465669858036,8.83622123710503,29.5038790039868,0.0193071465299134,0,0.0207845859658989,0.0704525864770736,0,0.211030965760674,"_11282023","",2023-11-28
"B2S33SURS_11282023",54.2139578100084,52.1790594499289,29.1686298597236,10.3521266341339,43.0755212966168,15.8690411903198,13.4636551054473,5.45226026258052,4.99643639306562,5.23698750276582,32.7953358384466,0.016538429314775,0.0134386745231683,0.0179897106372348,0.01656587452303,0.747020049080341,0.304126623929428,"_11282023","",2023-11-28
"B2S34LLOD_11282023",169.498029315653,163.325242854095,91.6769602920676,29.9141124385417,136.791536432202,48.0613762523479,40.1135620766139,14.5729568003555,13.2241723492457,5.66615605473455,50.5450464776842,0.018139626950823,0.0139897696800134,0.0201936166024006,0.0182726402796621,0.692781781265983,0.294267900126638,"_11282023","",2023-11-28
"B2S35TFD_11282023",35.0787493221408,33.6301827328452,18.3119009857088,5.9699409357693,27.7191392881892,9.52583315911879,7.92887543935354,3.01898442416283,2.75628183976159,5.87589554060143,39.3350043080901,0.0182228817402456,0.0142526125449039,0.0193598734168252,0.0178658654197797,0.736193478027459,0.283252494783958,"_11282023","",2023-11-28
"B2S36SFD_11282023",95.6359791118153,92.6548371155774,55.0572023515607,17.7921598209576,79.6294128839656,28.8599407604674,23.9989309776335,8.49090979649415,7.67557971414645,5.37517536230563,73.6865022239444,0.0184546476681786,0.0123731991813176,0.0206923336296204,0.018681437921653,0.597960549196142,0.311477971996946,"_11282023","",2023-11-28
"B2S37GWD_11282023",20.2865082344459,19.2923877723958,9.16603503390654,2.98957528160695,14.8689134828389,4.71675727325722,3.95110269764902,1.44461215926814,1.30168062228685,6.78574925316534,45.0829237280446,0.0179375695210846,0.0181275489741861,0.019698797068247,0.0185148296243582,0.920236342929104,0.244487998525829,"_11282023","",2023-11-28
"B2S38LLCD_11282023",122.067184954931,117.059334199938,62.4544767373451,18.6428450420446,96.4687718671266,31.1587374181558,25.5527239534416,8.79417255528472,7.9507526696509,6.5476693433667,52.9370511012835,0.0197243535420768,0.0149767779131606,0.0214580597264546,0.0194665911575805,0.697955831239319,0.266179007689695,"_11282023","",2023-11-28
"B2S39GWW_11282023",36.4479914834521,34.8831972411245,16.3082205184519,4.80334365708903,27.2972493678738,7.93682184021365,6.53490232476645,2.16037904614904,1.91347186001987,7.58804576259296,-13.5319856565128,0.0194039924387077,0.0188849772755101,0.0216660002606415,0.0227743770487108,0.871641145034811,0.22752564179687,"_11282023","",2023-11-28
"B2S40S_11282023",183.445265060052,176.894569782033,104.029995466394,41.3153554821769,148.028260684952,61.0066320270844,52.6308945100314,22.9131384119851,21.0683519114655,4.44012311933729,26.8857818057577,0.0149780160167507,0.0125558220623145,0.0165366465694117,0.015259234092778,0.759272565305916,0.34487566295707,"_11282023","",2023-11-28
"B2S41W_11282023",43.6894220814127,42.1186366374295,23.0879815935253,8.47176565858175,34.4885086681879,12.9353900696283,11.0408077856514,4.36510884251868,3.97123579002723,5.15706215706712,31.7156051642719,0.0160793507194645,0.0143940121529686,0.0184124557005274,0.0166669357369432,0.781754068391665,0.307117967302223,"_11282023","",2023-11-28
"B1S10TFD_12122023",43.1836424937387,41.586656702166,24.0478741531231,8.91918014245473,34.6081117495111,13.4156193662547,11.3874389823752,4.67449651145334,4.24388836819112,4.84166053426674,228.838827530371,0.0162493576839741,0.0131379353003294,0.0174882693969553,0.0174431233603239,0.751242733178429,0.322594323038139,"_12122023","",2023-12-12
"B1S1LLOS_12122023",83.0559553546206,79.4498259262406,43.2187755894999,12.3430341720187,66.1706782572883,20.4965577379286,16.8413725792625,5.66891153867601,5.10093911963577,6.72897394571798,71.0751210962305,0.0196595001094001,0.01354559290898,0.021693959222357,0.0202285249558402,0.624394688408024,0.257981153501295,"_12122023","",2023-12-12
"B1S2TFS_12122023",49.1003254763126,47.5588476107722,25.1767619875572,7.73036469312722,39.5339853863475,12.4279866517471,10.2995754124604,3.77226381027191,3.40771978010274,6.35161825158985,154.744710088665,0.0188310269596612,0.0158334948106916,0.0200174590814008,0.0189181920200957,0.790984247616287,0.261318078046367,"_12122023","",2023-12-12
"B1S3SURS_12122023",312.430549216654,301.102021570951,170.209304445119,61.4255232449312,249.00283951735,94.5160669623349,80.0506804930996,31.9740768746263,29.2375773104192,5.08633110003561,29.505285726143,0.0166791135446379,0.0134816061834963,0.0182921056148082,0.0166367462295163,0.737017731440518,0.313900472900224,"_12122023","",2023-12-12
"B1S4LLCS_12122023",87.9126270104802,84.4997167150843,45.47286118782,13.5480887013484,70.3724166314879,22.7431619166729,18.6357566783556,6.02129518285069,5.37964678076583,6.48893205148046,-387.372970454299,0.0198992640495235,0.015086360074724,0.0223743367301782,0.0203500482586464,0.674270717235415,0.269150747491357,"_12122023","",2023-12-12
"B1S5GWS_12122023",2.73981320793997,2.61479764232974,0.722413216098589,-0.417809031647509,1.96284261321891,-0.146739716752574,-0.292017976268772,-0.459119144802307,-0.469743673431416,-6.5575729589576,6.40073694447394,0.678949627259486,0.0343204567055851,0,0.35110670757825,Inf,-0.0561189571143375,"_12122023","",2023-12-12
"B1S6SUBS_12122023",11.4551867022421,10.8395031973539,5.27186175765903,1.66473895589169,8.5470352503166,2.74088801431112,2.26685933720328,0.875016603648939,0.781442604235416,6.88107084999778,-8.54681139800045,0.0187064026830721,0.0174683504340418,0.0209472975197851,0.0247095067003516,0.833919049344797,0.252861036563023,"_12122023","",2023-12-12
"B1S7SFS_12122023",48.9846284790231,47.8676605924138,26.8980577731019,7.90212372432353,40.5279849046654,13.3825578037688,10.921209929943,3.63105351086805,3.25087792164198,6.19891945354431,-55.8033459770374,0.0200814360134831,0.0141473386701193,0.0220231163831519,0.0201834092259401,0.642385865105917,0.279574093200822,"_12122023","",2023-12-12
"B1S8GWD_12122023",22.0235128946058,21.0363474743214,10.0690747662307,3.12115600179731,16.4855039370288,5.13265472282157,4.22831092285766,1.36631097593816,1.19587419019146,7.05620381740729,-15.805894654762,0.0192825878070606,0.0182619441702936,0.0218247144925723,0.0231412428517559,0.836755238035702,0.243989824235737,"_12122023","",2023-12-12
"B1S9LLOD_12122023",134.513480529882,129.838716690415,73.798710560364,23.7702575928678,109.76360672454,38.4530037947824,31.9877319232063,11.3147349153353,10.2266494542883,5.65889873108662,200.155994033412,0.0184157980898642,0.0137412898222627,0.0206685225409228,0.0187324930492094,0.66484141742863,0.296159764783175,"_12122023","",2023-12-12
"B2S11LLCD_12122023",26.1799458901408,25.1866397987216,13.9736174903474,4.50002364603366,20.7917931413259,7.22836116736356,5.99763748114815,2.22713045877971,2.03451386443095,5.81773518306195,-543.582238613846,0.0185504021769307,0.0134492273928812,0.019827196507174,0.0181858967017874,0.678322191844667,0.286991882407849,"_12122023","",2023-12-12
"B2S12SFD_12122023",47.0152863568923,45.1889254870702,24.4907410950021,8.16471027162583,37.0947612769723,12.7730065036821,10.7029373591604,4.24558172677221,3.88905302602173,5.7583533025392,44.8433620410123,0.0176305634601198,0.0145210823054351,0.018491419087836,0.0173766603847006,0.785287610240112,0.28265789385359,"_12122023","",2023-12-12
"B2S13LLCD_12192023",148.366261498971,145.207202188253,84.6973065377709,25.924871358165,125.592330339743,43.1677954766677,35.6080521846291,11.6855906593798,10.4777139141214,5.72293144483599,95.3243538521436,0.0192197791676272,0.0136265419666017,0.0221038054103621,0.0198707443206555,0.616479457433772,0.29728412107757,"_12192023","",2023-12-19
"B2S14TFD_12192023",85.3469519105429,82.8939819371004,48.6738600022883,15.4798819156864,72.1888382652909,24.3550209613176,20.2386631981214,7.96899545011167,7.29063495884244,5.51341104379211,18.7476938054096,0.0182051954759341,0.0134846752126978,0.0186093531201708,0.0180500581241429,0.724618159783406,0.293809277732587,"_12192023","",2023-12-19
"B2S15SUBS_12192023",22.4413021202433,21.2420780197818,10.6893070039786,3.6543640758069,16.7792030946492,5.41898855503229,4.65009083226954,1.92446617501072,1.79110640125951,6.14095959097566,33.8250859490755,0.0161223971628669,0.0154755718575523,0.0177879697739262,0.0170935346736324,0.870002144946111,0.255106329521332,"_12192023","",2023-12-19
"B2S16LLCS_12192023",36.8864354227026,35.484896412007,19.3743267367048,6.59962765577312,29.8861414215996,9.99433150243873,8.46322236089397,3.54989999748849,3.2859880158684,5.58916916932967,22.5186601843836,0.0169107792492761,0.0152895952242129,0.0173473824994543,0.0167284725461945,0.881377650184048,0.281650293871422,"_12192023","",2023-12-19
"B2S17W_12192023",33.1758738853717,31.9144560588887,17.4840314596418,7.26007267093047,26.2826388185007,10.3066113167524,9.03442133146594,4.01409278241099,3.71647287572992,4.56963385755198,25.2553110591767,0.0137267785354454,0.0149032853012906,0.0160919898072199,0.0145809282103929,0.926130669968734,0.322944915549698,"_12192023","",2023-12-19
"B2S18W_12122023",98.6332209527679,95.9220375791637,60.7288672511657,26.6006035476764,83.0575774144446,37.5172706624084,32.912104814974,15.2384687874146,14.052441494617,3.70793169320338,32.9323791267736,0.0134093372265696,0.0117189578914111,0.0151272952646601,0.0142371384133376,0.774689571822439,0.391122536689712,"_12122023","",2023-12-12
"B2S19ST_12192023",27.5857467792264,26.3638440250981,15.3311313511985,6.30001123219681,22.2284252355842,8.99346511949488,7.81931410178871,3.79030658031746,3.55437890824707,4.37868215825502,14.3380855255293,0.0139677767421152,0.0131703888343763,0.0145488418325209,0.0138161135455833,0.905253420580639,0.341128748559322,"_12192023","",2023-12-19
"B2S20GWW_12192023",34.5374793152875,32.8262581918531,15.3195402041813,5.103418140915,25.587651388701,7.96756252229563,6.69232331960036,2.53507799205168,2.29659310758001,6.76751901600898,28.2782102875582,0.0174516854842094,0.0192613491576644,0.0190853166536799,0.0178500125507085,1.00922345210084,0.242719181568889,"_12192023","",2023-12-19
"B1S10S10SFD_02062024",14.5103908469119,13.9021439345341,7.26340202406394,2.00954481289246,11.4758648216687,3.48344410362357,2.8220185235371,0.981685694826729,0.87488653504441,7.22073514052481,-14.3939385479853,0.0207398047151777,0.0157525680002248,0.0227247425726589,0.020132920784922,0.693190162654576,0.250568841757594,"10SFD_02062024","10SFD",2024-02-06
"B1S11S11W_02062024",64.5144823062883,62.6582949835935,36.1871680880104,14.032031034485,52.7145913181729,20.9912027835927,18.081230860854,7.32523577568281,6.6834169772269,4.59765818274904,29.7813512428631,0.0152521941599403,0.0138451008901046,0.0178478634689996,0.016128821957649,0.775728753985174,0.335010756183025,"11W_02062024","11W",2024-02-06
"B1S12S12SUBS_01302024",1.45558982035032,1.20500569511181,0.297069211480669,-0.170159064628039,1.01641033994081,-0.0689693835585819,-0.138931318966593,-0.14646043763591,-0.152096450135688,-8.55428903263059,5.26565021233762,0.626487930915395,0.0477512488274438,0,0.406901818018793,Inf,-0.057235732443723,"12SUBS_01302024","12SUBS",2024-01-30
"B1S13S13SURD_01302024",31.6396846576035,30.7861966764011,18.8332110768743,8.56756969784339,26.0314338560738,11.8155916472039,10.4763673293371,4.8578856612187,4.4732310901617,3.6929591206673,37.9980624908879,0.0125407433124103,0.0116711745360417,0.0149879335859751,0.0138209435761912,0.77870471396824,0.383795106989004,"13SURD_01302024","13SURD",2024-01-30
"B1S14S14LFDC_01302024",135.804708559806,131.105914797373,71.2208319219016,21.0339423580678,110.198523417858,35.3581768680487,28.9769442152164,9.7317888244721,8.75378946490081,6.45645529725037,138.142110809617,0.019848313068382,0.0151957335792603,0.0218655265885055,0.0197999481084447,0.694963074305676,0.26969169867504,"14LFDC_01302024","14LFDC",2024-01-30
"B1S1S1TFD_02062024",8.96319654343755,8.4250937555902,4.00158509708282,1.06252168545265,7.01448414768716,1.93150838250146,1.52331735570338,0.557569264787243,0.485431050188383,8.43577751509055,-6.80054764435246,0.0226093400462268,0.0221227305659067,0.0232395326657686,0.0206639030132849,0.951943865828814,0.229256603965964,"1TFD_02062024","1TFD",2024-02-06
"B1S2S2TFS_02062024",6.61060487053204,6.30611392229972,3.19910100850719,0.786336411022768,5.39434988625838,1.43626515070457,1.13012992951668,0.391730418127314,0.340014444920605,8.40684060646994,-6.35373568149024,0.0228759873667235,0.0180322262058799,0.0237228891342453,0.0217553466822331,0.760119313623121,0.227757564865049,"2TFS_02062024","2TFS",2024-02-06
"B1S3S3GWW_02062024",5.02855786069519,4.84875441456704,2.70863746087856,1.14601392991745,3.98185012223983,1.62206796610948,1.40729874509393,0.632508144852683,0.550711681798531,4.3878680087749,-6.58494149774112,0.0137702390813943,0.014733634780999,0.0156398848695416,0.0150000913957414,0.942055194389089,0.33453291864738,"3GWW_02062024","3GWW",2024-02-06
"B1S4SLFCD_02062024",20.2921018430329,19.5963995615118,10.4245164760896,3.09133578619681,16.4450849579325,5.16718543532641,4.24474278502669,1.37073078422443,1.20644154960895,6.56418559693181,-18.4451928320864,0.0196260588960765,0.0160333545439105,0.0224509717983098,0.0204548166859191,0.714149689730472,0.263680346948783,"_02062024","",2024-02-06
"B1S5S5ST_02062024",29.0613908333125,28.1282926528162,16.0020352453001,6.21401589093579,23.5388803422209,9.29331131242028,7.99018775497702,3.2987380666191,2.99353396710256,4.6767487150626,47.7850482531392,0.0152672554387533,0.0139188051144834,0.0175122880628713,0.015939893938259,0.794802202003138,0.330390167193096,"5ST_02062024","5ST",2024-02-06
"B1S6S6GWS_02062024",-0.522860453407847,-0.520544952642707,-0.454563394744707,-0.481903665091931,-0.341234086746241,-0.421277814242935,-0.459523317059919,-0.385142760444032,-0.393586133399298,1.08498957630485,4.34681378099001,0,0,0,0.00264981620267937,NA,0.809301506246844,"6GWS_02062024","6GWS",2024-02-06
"B1S7S7LFOD_02062024",21.4179086444687,20.6805685010012,11.7398550221244,3.58234109431837,17.6210103879927,6.00518567460446,4.92848605613082,1.70779002009899,1.51554896109986,5.97874632274345,-45.6214683965482,0.0194689347498719,0.014252119460781,0.0213458644137214,0.0196853475920908,0.667675910637734,0.290378171872487,"7LFOD_02062024","7LFOD",2024-02-06
"B1S8S8LFOS_02062024",15.2025474033491,14.6788449989811,7.98077080728175,2.24193263909783,12.3262133118091,3.89798329220257,3.1508308353443,1.00106249792259,0.88047442442387,6.78100097131675,-3.5551419869969,0.020896546096764,0.0150651500708956,0.0230112332925292,0.027209353282704,0.654686773167721,0.26555109018953,"8LFOS_02062024","8LFOS",2024-02-06
"B1S9S9GWD_02062024",2.16358332647717,2.12426819066998,1.23660156415221,0.358034901797879,1.86376468054391,0.629496346095758,0.507328660513952,0.289184464077889,0.260477070211662,6.04293971233724,65.3646067712459,0.0196823696543748,0.0128173996526456,0.0209519629639604,0.0173126849373491,0.611751732985253,0.296335626951708,"9GWD_02062024","9GWD",2024-02-06
"B2S15S15LLOS_01302024",4.61712520527587,4.38187806539118,2.09463307513973,0.201897195241397,3.59511449672903,0.719196922283881,0.482049427714743,-0.101059951732717,-0.120655853696336,22.8686941379023,3.42617269192815,0.0422441973924482,0.0194107581578697,0.105311288998507,0.194417983690352,0.184317923961077,0.164129834639677,"15LLOS_01302024","15LLOS",2024-01-30
"B2S16S16W_01302024",82.8589303898996,80.3058109939792,46.5104110288755,18.0637314724299,67.5327234702593,27.0048385980918,23.2415136049744,9.32758564166462,8.4810067565614,4.58703289053896,45.1077566369521,0.0152204586108101,0.0137258215135027,0.0179532190065686,0.0162706050337308,0.764532617158003,0.336275024980651,"16W_01302024","16W",2024-01-30
"B2S17S17GWW_01302024",6.03829893194989,5.5538056715203,2.63772136902193,0.554956230257055,4.49822966646823,1.24968414201289,0.947599999692609,0.104929656045581,0.0626480049273531,10.8806759934075,4.90708585758831,0.0276424527805336,0.0207297131839708,0.0386415584482063,0.1557752532689,0.536461623610656,0.225014020281845,"17GWW_01302024","17GWW",2024-01-30
"B2S18S18TFS_01302024",1.8040818041189,1.52689497242791,0.651058348960838,-0.116018397582285,1.4766448288889,0.158279688673464,0.0229843159058186,-0.0862495726334134,-0.0842838490275845,-15.5499631240759,0.81417725825608,0.323365401249569,0.0322347453846435,1.0183641808505,0.319351381717517,0.0316534556014355,0.103661149936059,"18TFS_01302024","18TFS",2024-01-30
"B2S19S19ST_01302024",43.4844873371578,42.2102235693349,24.0723797006353,9.10900610571584,35.2249644824342,13.800730093336,11.8174092315433,4.66677008907988,4.23950040504719,4.77379055766267,37.8315717901083,0.0157100098428789,0.013862147713497,0.0183208608378611,0.0167870461099014,0.756631898259391,0.326952309803969,"19ST_01302024","19ST",2024-01-30
"B2S20S20SFD_01302024",11.8677189202122,11.4987027978419,6.55845653602651,2.06445328237161,9.72134323252965,3.32352506584081,2.77710078687061,0.904741030466634,0.790971140908344,5.74860134717061,91.7905074591108,0.0188382545976074,0.013676984178332,0.0220027947683458,0.0223872575060733,0.621602133834759,0.289034782816074,"20SFD_01302024","20SFD",2024-01-30
"B2S21S21SFS_01302024",36.7140976831696,35.4414800320307,19.1282700744629,5.43028408282409,29.7425361661884,9.15862857121919,7.48286884314362,2.52971205906405,2.26392386310044,6.76099023977323,-30.2771788472332,0.0202009101061282,0.0159589287146777,0.0216011696886226,0.0202394971095928,0.738799284701851,0.25841552223389,"21SFS_01302024","21SFS",2024-01-30
"B2S22S22LFCS_01302024",11.4711299529249,10.9684816909109,5.76063623758269,1.74868037934043,9.15697759868664,2.85207305190123,2.36034630400136,0.803469788351587,0.745693300268303,6.55987800197749,9.93956502962673,0.0191498354238471,0.0165459878533988,0.0213598392112514,0.0193798688387517,0.774630730585421,0.260024416530194,"22LFCS_01302024","22LFCS",2024-01-30
"B2S23S23SURS_01302024",5.02712631202789,4.73768137041904,2.83191287450272,1.27789435901072,3.95170159834254,1.76148034108822,1.59842194589607,0.798322767976275,0.771880188499855,3.93391384552292,8.62170445360138,0.0129567303195404,0.0128977749826717,0.0156208543362565,0.0124748545974979,0.825676669472264,0.371802196763693,"23SURS_01302024","23SURS",2024-01-30
"B2S24S24GWD_01302024",37.0867990266496,35.6656099711816,17.862693125846,6.1540523521349,27.8704972872441,9.60447007353766,8.10406796232575,3.0221134206641,2.71741326816112,6.02640291381074,-88.8387535635186,0.017299778375501,0.0168739766403312,0.0193637123405936,0.0179500060513432,0.871422604484628,0.26929218598247,"24GWD_01302024","24GWD",2024-01-30
"B2S25S25TFD_01302024",32.47052499632,31.3949111281351,16.8653098181919,4.64900397692347,26.277214202231,8.0769280454246,6.52290145258506,2.04711076878549,1.82632878378863,6.98440465043605,81.9367442859545,0.021111988486799,0.0153320485987039,0.02313297804661,0.0229075751133039,0.662778850514268,0.257268702321196,"25TFD_01302024","25TFD",2024-01-30
"B2S26S26SUBD_01302024",20.9231533162931,20.3782928686374,13.1607057774937,6.15572128858923,17.5627749296293,8.52127415846539,7.54803691656133,3.6406661531635,3.38766118894308,3.398976713757,24.4906033115729,0.012357033048664,0.0103252985625584,0.0144102126945879,0.0129525434052402,0.716526451163092,0.41815446531244,"26SUBD_01302024","26SUBD",2024-01-30
"B2S27S27LFOD_01302024",8.49509817672887,8.11986792997679,4.53623134509821,1.15723740882623,6.95521606124573,2.15955020074664,1.71179332010328,0.446998734882414,0.395618581288664,7.34084303872041,6.98480372465949,0.0229238093563312,0.0150991273453737,0.0264321937368988,0.102318950902688,0.571240037647562,0.265958783981455,"27LFOD_01302024","27LFOD",2024-01-30
"B1S10SUBS_01092024",26.0210820704977,25.3212977167629,18.671125072325,12.3104428755029,22.5092957746377,14.6716154748053,13.7751187190686,8.35935118272919,7.87269531262643,2.11374053181127,42.9852857942248,0.00678095021494804,0.00684556188282006,0.00944028570946719,0.010698163381274,0.725143506616012,0.579417991878535,"_01092024","",2024-01-09
"B1S11LFCS_01092024",10.9699848309147,10.5667757087451,5.82671558609624,1.78080675189077,8.93729254646851,2.9060203378511,2.399253735103,0.840564674034626,0.753453167980647,6.16012086615647,-14.523150283443,0.0190628979992075,0.0147706504144499,0.0209790978773884,0.0222678920774601,0.704065089012715,0.275014859589199,"_01092024","",2024-01-09
"B1S12LFOS_01092024",12.9306127011671,12.4231550987332,7.0428804502908,2.62276859021671,10.503262103728,3.89392899160279,3.34654466198117,1.38689464954598,1.2882383920472,4.93013861360095,40.4538185128942,0.0157975247246293,0.0140963977650533,0.0176289883365393,0.0160992314816054,0.799614674191822,0.313441228146614,"_01092024","",2024-01-09
"B1S13GWS_01092024",2.10329513898316,2.04598189135587,1.07614162201846,0.369270336058575,1.72092840950912,0.580211263731652,0.487806099410088,0.16385671195544,0.146317756069996,5.6958139704174,-2.707887413466,0.017484289486636,0.0175485807199447,0.0220945362800353,0.0965389654991764,0.794249786351103,0.283585727802873,"_01092024","",2024-01-09
