"Plot Title: Bradford_stream6a"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Temp, °F (LGR S/N: 20342071, SEN S/N: 20342071)"
1,04/14/22 02:00:00 PM,67.6,71.49
2,04/14/22 03:00:00 PM,68.3,71.46
3,04/14/22 04:00:00 PM,68.3,71.49
4,04/14/22 05:00:00 PM,69.0,71.44
5,04/14/22 06:00:00 PM,69.0,71.33
6,04/14/22 07:00:00 PM,69.0,71.19
7,04/14/22 08:00:00 PM,69.1,71.04
8,04/14/22 09:00:00 PM,69.4,70.88
9,04/14/22 10:00:00 PM,69.1,70.70
10,04/14/22 11:00:00 PM,69.1,70.54
11,04/15/22 12:00:00 AM,69.1,70.41
12,04/15/22 01:00:00 AM,69.1,70.21
13,04/15/22 02:00:00 AM,68.7,70.07
14,04/15/22 03:00:00 AM,68.7,69.96
15,04/15/22 04:00:00 AM,68.7,69.85
16,04/15/22 05:00:00 AM,69.8,69.78
17,04/15/22 06:00:00 AM,68.7,69.66
18,04/15/22 07:00:00 AM,68.7,69.55
19,04/15/22 08:00:00 AM,68.7,69.58
20,04/15/22 09:00:00 AM,68.7,70.03
21,04/15/22 10:00:00 AM,69.1,70.45
22,04/15/22 11:00:00 AM,69.8,71.26
23,04/15/22 12:00:00 PM,70.5,72.23
24,04/15/22 01:00:00 PM,70.9,72.23
25,04/15/22 02:00:00 PM,70.5,71.76
26,04/15/22 03:00:00 PM,70.5,72.19
27,04/15/22 04:00:00 PM,70.9,72.23
28,04/15/22 05:00:00 PM,70.9,72.19
29,04/15/22 06:00:00 PM,70.9,72.05
30,04/15/22 07:00:00 PM,70.5,71.71
31,04/15/22 08:00:00 PM,70.1,71.33
32,04/15/22 09:00:00 PM,70.2,71.02
33,04/15/22 10:00:00 PM,69.8,70.81
34,04/15/22 11:00:00 PM,69.8,70.52
35,04/16/22 12:00:00 AM,68.7,70.21
36,04/16/22 01:00:00 AM,68.7,69.89
37,04/16/22 02:00:00 AM,68.7,69.55
38,04/16/22 03:00:00 AM,68.0,69.21
39,04/16/22 04:00:00 AM,67.7,68.86
40,04/16/22 05:00:00 AM,67.7,68.63
41,04/16/22 06:00:00 AM,67.3,68.58
42,04/16/22 07:00:00 AM,67.7,68.67
43,04/16/22 08:00:00 AM,67.7,68.79
44,04/16/22 09:00:00 AM,68.0,69.10
45,04/16/22 10:00:00 AM,68.7,69.66
46,04/16/22 11:00:00 AM,70.2,70.68
47,04/16/22 12:00:00 PM,70.5,72.03
48,04/16/22 01:00:00 PM,70.9,71.91
49,04/16/22 02:00:00 PM,73.4,72.43
50,04/16/22 03:00:00 PM,70.5,72.54
51,04/16/22 04:00:00 PM,70.5,72.45
52,04/16/22 05:00:00 PM,70.5,72.57
53,04/16/22 06:00:00 PM,71.9,72.52
54,04/16/22 07:00:00 PM,70.5,72.41
