Date,CO2
2023-12-19T15:20:00Z,654.3467
2023-12-19T15:20:10Z,723.4621
2023-12-19T15:20:20Z,701.0239
2023-12-19T15:20:30Z,685.4059
2023-12-19T15:20:40Z,671.9581
2023-12-19T15:20:50Z,658.5936
2023-12-19T15:21:00Z,645.5732
2023-12-19T15:21:10Z,716.3735
2023-12-19T15:21:20Z,695.6248
2023-12-19T15:21:30Z,681.2363
2023-12-19T15:21:40Z,668.4987
2023-12-19T15:21:50Z,658.0119
2023-12-19T15:22:00Z,647.7789
2023-12-19T15:22:10Z,724.0061
2023-12-19T15:22:20Z,703.1456
2023-12-19T15:22:30Z,688.8121
2023-12-19T15:22:40Z,677.138
2023-12-19T15:22:50Z,665.8881
2023-12-19T15:23:00Z,655.686
2023-12-19T15:23:10Z,732.2302
2023-12-19T15:23:20Z,710.6083
2023-12-19T15:23:30Z,697.119
2023-12-19T15:23:40Z,685.1425
2023-12-19T15:23:50Z,674.6255
2023-12-19T15:24:00Z,666.0834
2023-12-19T15:24:10Z,745.835
2023-12-19T15:24:20Z,726.6263
2023-12-19T15:24:30Z,713.4585
2023-12-19T15:24:40Z,701.5116
2023-12-19T15:24:50Z,691.0736
2023-12-19T15:25:00Z,681.0087
2023-12-19T15:25:10Z,760.2228
2023-12-19T15:25:20Z,740.2876
2023-12-19T15:25:30Z,727.6174
2023-12-19T15:25:40Z,716.4928
2023-12-19T15:25:50Z,705.7261
2023-12-19T15:26:00Z,695.4294
2023-12-19T15:26:10Z,774.6965
2023-12-19T15:26:20Z,753.3237
2023-12-19T15:26:30Z,738.9985
2023-12-19T15:26:40Z,727.3561
2023-12-19T15:26:50Z,715.9704
2023-12-19T15:27:00Z,705.6777
2023-12-19T15:27:10Z,783.6039
2023-12-19T15:27:20Z,762.5855
2023-12-19T15:27:30Z,749.6257
2023-12-19T15:27:40Z,738.1986
2023-12-19T15:27:50Z,726.8257
2023-12-19T15:28:00Z,716.4529
2023-12-19T15:28:10Z,794.3052
2023-12-19T15:28:20Z,773.8715
2023-12-19T15:28:30Z,759.961
2023-12-19T15:28:40Z,747.7421
2023-12-19T15:28:50Z,738.8583
2023-12-19T15:29:00Z,727.9233
2023-12-19T15:29:10Z,805.959
2023-12-19T15:29:20Z,786.3423
2023-12-19T15:29:30Z,772.8387
2023-12-19T15:29:40Z,761.0978
2023-12-19T15:29:50Z,750.2858
2023-12-19T15:30:00Z,740.962
2023-12-19T15:30:10Z,821.3038
2023-12-19T15:30:20Z,800.4698
2023-12-19T15:30:30Z,787.526
2023-12-19T15:30:40Z,776.2626
2023-12-19T15:30:50Z,763.9205
2023-12-19T15:31:00Z,752.2134
2023-12-19T15:31:10Z,829.1785
2023-12-19T15:31:20Z,808.5031
2023-12-19T15:31:30Z,795.2766
2023-12-19T15:31:40Z,783.8013
2023-12-19T15:31:50Z,772.5248
2023-12-19T15:32:00Z,762.6182
2023-12-19T15:32:10Z,842.3913
2023-12-19T15:32:20Z,824.1198
2023-12-19T15:32:30Z,810.1219
2023-12-19T15:32:40Z,798.4628
2023-12-19T15:32:50Z,788.1689
2023-12-19T15:33:00Z,777.9171
2023-12-19T15:33:10Z,858.7774
2023-12-19T15:33:20Z,838.5359
2023-12-19T15:33:30Z,825.1381
2023-12-19T15:33:40Z,813.084
2023-12-19T15:33:50Z,801.7822
2023-12-19T15:34:00Z,792.212
2023-12-19T15:34:10Z,878.7859
2023-12-19T15:34:20Z,855.3528
2023-12-19T15:34:30Z,841.7911
2023-12-19T15:34:40Z,830.2997
2023-12-19T15:34:50Z,819.1229
2023-12-19T15:35:00Z,807.289
2023-12-19T15:35:10Z,888.1709
2023-12-19T15:35:20Z,868.4041
