"Plot Title: Bardford_6LL_Replace"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 21248143, SEN S/N: 21248143)","Temp, °F (LGR S/N: 21248143, SEN S/N: 21248143)"
1,11/01/23 02:00:00 PM,14.7192,68.077
2,11/01/23 03:00:00 PM,16.1153,68.421
3,11/01/23 04:00:00 PM,16.1215,68.421
4,11/01/23 05:00:00 PM,16.1275,68.248
5,11/01/23 06:00:00 PM,16.1415,68.248
6,11/01/23 07:00:00 PM,16.1568,68.077
7,11/01/23 08:00:00 PM,16.1690,67.906
8,11/01/23 09:00:00 PM,16.1795,67.735
9,11/01/23 10:00:00 PM,16.1839,67.564
10,11/01/23 11:00:00 PM,16.1866,67.392
11,11/02/23 12:00:00 AM,16.1862,67.221
12,11/02/23 01:00:00 AM,16.1874,67.050
13,11/02/23 02:00:00 AM,16.1855,66.879
14,11/02/23 03:00:00 AM,16.1804,66.708
15,11/02/23 04:00:00 AM,16.1800,66.537
16,11/02/23 05:00:00 AM,16.1859,66.366
17,11/02/23 06:00:00 AM,16.1933,66.193
18,11/02/23 07:00:00 AM,16.1993,66.022
19,11/02/23 08:00:00 AM,16.2087,66.022
20,11/02/23 09:00:00 AM,16.2101,66.022
21,11/02/23 10:00:00 AM,16.2133,66.022
22,11/02/23 11:00:00 AM,16.2090,66.193
23,11/02/23 12:00:00 PM,16.2019,66.537
24,11/02/23 01:00:00 PM,16.1917,66.879
25,11/02/23 02:00:00 PM,16.1827,67.050
26,11/02/23 03:00:00 PM,16.1830,67.221
27,11/02/23 04:00:00 PM,16.1830,67.221
28,11/02/23 05:00:00 PM,16.1881,67.392
29,11/02/23 06:00:00 PM,16.1924,67.221
30,11/02/23 07:00:00 PM,16.1956,67.221
31,11/02/23 08:00:00 PM,16.2035,67.221
32,11/02/23 09:00:00 PM,16.2030,67.050
33,11/02/23 10:00:00 PM,16.2046,67.050
34,11/02/23 11:00:00 PM,16.2026,66.879
35,11/03/23 12:00:00 AM,16.1964,66.879
36,11/03/23 01:00:00 AM,16.1882,66.708
37,11/03/23 02:00:00 AM,16.1804,66.708
38,11/03/23 03:00:00 AM,16.1772,66.708
39,11/03/23 04:00:00 AM,16.1800,66.537
40,11/03/23 05:00:00 AM,16.1784,66.537
41,11/03/23 06:00:00 AM,16.1827,66.366
42,11/03/23 07:00:00 AM,16.1843,66.366
43,11/03/23 08:00:00 AM,16.1890,66.366
44,11/03/23 09:00:00 AM,16.1906,66.366
45,11/03/23 10:00:00 AM,16.1940,66.537
46,11/03/23 11:00:00 AM,16.1878,66.537
47,11/03/23 12:00:00 PM,16.1742,66.708
48,11/03/23 01:00:00 PM,16.1604,66.879
49,11/03/23 02:00:00 PM,16.1498,67.050
50,11/03/23 03:00:00 PM,16.1533,67.221
51,11/03/23 04:00:00 PM,16.1565,67.221
52,11/03/23 05:00:00 PM,16.1549,67.221
