"Plot Title: Bradford_9con"
"#","Date Time, GMT-04:00","Full Range, μS/cm (LGR S/N: 20342066, SEN S/N: 20342066)","Temp, °F (LGR S/N: 20342066, SEN S/N: 20342066)"
1,09/13/22 01:30:00 PM,131.8,78.24
2,09/13/22 01:45:00 PM,131.8,78.28
3,09/13/22 02:00:00 PM,132.2,78.30
4,09/13/22 02:15:00 PM,132.2,78.37
5,09/13/22 02:30:00 PM,131.8,78.40
6,09/13/22 02:45:00 PM,131.8,78.48
7,09/13/22 03:00:00 PM,132.2,78.53
8,09/13/22 03:15:00 PM,132.2,78.60
9,09/13/22 03:30:00 PM,132.5,78.66
10,09/13/22 03:45:00 PM,132.5,78.73
11,09/13/22 04:00:00 PM,132.5,78.78
12,09/13/22 04:15:00 PM,132.5,78.80
13,09/13/22 04:30:00 PM,132.5,78.91
14,09/13/22 04:45:00 PM,132.5,78.94
15,09/13/22 05:00:00 PM,132.5,78.98
16,09/13/22 05:15:00 PM,132.5,79.00
17,09/13/22 05:30:00 PM,132.5,79.05
18,09/13/22 05:45:00 PM,132.5,79.05
19,09/13/22 06:00:00 PM,132.8,79.07
20,09/13/22 06:15:00 PM,132.8,79.11
21,09/13/22 06:30:00 PM,132.8,79.12
22,09/13/22 06:45:00 PM,133.2,79.14
23,09/13/22 07:00:00 PM,133.2,79.12
24,09/13/22 07:15:00 PM,132.8,79.12
25,09/13/22 07:30:00 PM,132.8,79.12
26,09/13/22 07:45:00 PM,133.2,79.11
27,09/13/22 08:00:00 PM,133.2,79.07
28,09/13/22 08:15:00 PM,132.8,79.05
29,09/13/22 08:30:00 PM,133.2,79.03
30,09/13/22 08:45:00 PM,133.2,79.02
31,09/13/22 09:00:00 PM,132.9,78.98
32,09/13/22 09:15:00 PM,133.2,78.94
33,09/13/22 09:30:00 PM,133.2,78.93
34,09/13/22 09:45:00 PM,132.9,78.89
35,09/13/22 10:00:00 PM,133.2,78.87
36,09/13/22 10:15:00 PM,133.2,78.82
37,09/13/22 10:30:00 PM,133.2,78.78
38,09/13/22 10:45:00 PM,133.2,78.75
39,09/13/22 11:00:00 PM,133.2,78.69
40,09/13/22 11:15:00 PM,133.2,78.66
41,09/13/22 11:30:00 PM,132.9,78.60
42,09/13/22 11:45:00 PM,132.5,78.57
43,09/14/22 12:00:00 AM,132.5,78.51
44,09/14/22 12:15:00 AM,132.9,78.49
45,09/14/22 12:30:00 AM,132.9,78.44
46,09/14/22 12:45:00 AM,132.9,78.40
47,09/14/22 01:00:00 AM,132.5,78.37
48,09/14/22 01:15:00 AM,132.5,78.31
49,09/14/22 01:30:00 AM,132.6,78.28
50,09/14/22 01:45:00 AM,132.9,78.24
51,09/14/22 02:00:00 AM,132.6,78.22
52,09/14/22 02:15:00 AM,132.6,78.19
53,09/14/22 02:30:00 AM,132.6,78.15
54,09/14/22 02:45:00 AM,132.6,78.10
55,09/14/22 03:00:00 AM,132.6,78.10
56,09/14/22 03:15:00 AM,132.6,78.04
57,09/14/22 03:30:00 AM,132.6,78.03
58,09/14/22 03:45:00 AM,132.6,77.99
59,09/14/22 04:00:00 AM,132.6,77.94
60,09/14/22 04:15:00 AM,132.6,77.92
61,09/14/22 04:30:00 AM,132.6,77.88
62,09/14/22 04:45:00 AM,132.6,77.85
63,09/14/22 05:00:00 AM,132.6,77.77
64,09/14/22 05:15:00 AM,132.6,77.76
65,09/14/22 05:30:00 AM,132.6,77.72
66,09/14/22 05:45:00 AM,132.2,77.67
67,09/14/22 06:00:00 AM,132.6,77.63
68,09/14/22 06:15:00 AM,132.6,77.61
69,09/14/22 06:30:00 AM,132.6,77.56
70,09/14/22 06:45:00 AM,132.3,77.56
71,09/14/22 07:00:00 AM,132.3,77.54
72,09/14/22 07:15:00 AM,132.3,77.50
73,09/14/22 07:30:00 AM,132.3,77.47
74,09/14/22 07:45:00 AM,131.9,77.40
75,09/14/22 08:00:00 AM,132.3,77.36
76,09/14/22 08:15:00 AM,131.9,77.29
77,09/14/22 08:30:00 AM,131.9,77.25
78,09/14/22 08:45:00 AM,131.9,77.22
79,09/14/22 09:00:00 AM,131.9,77.16
80,09/14/22 09:15:00 AM,131.9,77.11
81,09/14/22 09:30:00 AM,131.6,77.09
82,09/14/22 09:45:00 AM,131.6,77.07
83,09/14/22 10:00:00 AM,131.6,77.07
84,09/14/22 10:15:00 AM,131.6,77.07
85,09/14/22 10:30:00 AM,131.6,77.09
86,09/14/22 10:45:00 AM,131.2,77.14
87,09/14/22 11:00:00 AM,131.6,77.22
88,09/14/22 11:15:00 AM,131.6,77.27
89,09/14/22 11:30:00 AM,131.9,77.38
90,09/14/22 11:45:00 AM,131.9,77.47
91,09/14/22 12:00:00 PM,131.5,77.54
92,09/14/22 12:15:00 PM,131.9,77.65
93,09/14/22 12:30:00 PM,131.9,77.77
94,09/14/22 12:45:00 PM,132.6,77.86
95,09/14/22 01:00:00 PM,132.6,77.97
96,09/14/22 01:15:00 PM,132.6,78.12
97,09/14/22 01:30:00 PM,132.6,78.22
98,09/14/22 01:45:00 PM,132.6,78.28
99,09/14/22 02:00:00 PM,132.9,78.35
100,09/14/22 02:15:00 PM,132.9,78.40
101,09/14/22 02:30:00 PM,132.9,78.48
102,09/14/22 02:45:00 PM,132.9,78.53
103,09/14/22 03:00:00 PM,133.2,78.60
104,09/14/22 03:15:00 PM,132.9,78.66
105,09/14/22 03:30:00 PM,133.2,78.69
106,09/14/22 03:45:00 PM,133.2,78.76
