"Plot Title: Bradford_5_cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Full Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Temp, °F (LGR S/N: 20342071, SEN S/N: 20342071)"
1,10/31/23 10:00:00 AM,25.3,-1.2,70.21
2,10/31/23 11:00:00 AM,7.5,-1.2,72.50
3,10/31/23 12:00:00 PM,2.0,-3.8,74.32
4,10/31/23 01:00:00 PM,2.0,-1.2,74.95
5,10/31/23 02:00:00 PM,0.4,12.5,76.87
6,10/31/23 03:00:00 PM,0.4,-1.2,76.30
7,10/31/23 04:00:00 PM,2.0,-3.8,75.81
8,10/31/23 05:00:00 PM,0.4,-1.2,73.56
9,10/31/23 06:00:00 PM,1.8,-3.8,71.44
10,10/31/23 07:00:00 PM,1.8,-1.2,69.85
11,10/31/23 08:00:00 PM,2.0,-1.2,68.56
12,10/31/23 09:00:00 PM,1.8,-1.2,67.98
13,10/31/23 10:00:00 PM,2.0,-1.2,68.85
14,10/31/23 11:00:00 PM,0.3,-1.2,67.96
15,11/01/23 12:00:00 AM,2.0,-1.1,67.24
16,11/01/23 01:00:00 AM,2.0,-1.1,64.92
17,11/01/23 02:00:00 AM,0.5,-1.1,63.90
18,11/01/23 03:00:00 AM,0.5,-1.1,63.07
19,11/01/23 04:00:00 AM,0.3,-3.7,62.73
20,11/01/23 05:00:00 AM,0.5,-1.1,61.61
21,11/01/23 06:00:00 AM,2.0,-3.7,60.94
22,11/01/23 07:00:00 AM,0.5,-1.1,59.63
23,11/01/23 08:00:00 AM,1.8,-3.7,59.36
24,11/01/23 09:00:00 AM,1.8,-1.1,59.07
25,11/01/23 10:00:00 AM,0.3,-3.7,59.40
26,11/01/23 11:00:00 AM,0.5,-1.1,62.38
27,11/01/23 12:00:00 PM,0.3,-3.7,63.75
28,11/01/23 01:00:00 PM,2.0,-1.1,66.09
29,11/01/23 02:00:00 PM,1.8,-1.1,66.07
30,11/01/23 03:00:00 PM,1.8,-1.1,66.78
31,11/01/23 04:00:00 PM,0.3,-1.1,66.27
32,11/01/23 05:00:00 PM,0.5,-1.1,63.34
33,11/01/23 06:00:00 PM,1.8,12.7,60.75
34,11/01/23 07:00:00 PM,2.0,-1.1,58.28
35,11/01/23 08:00:00 PM,0.3,-1.1,56.86
36,11/01/23 09:00:00 PM,0.5,-1.1,55.24
37,11/01/23 10:00:00 PM,0.5,-1.1,54.03
38,11/01/23 11:00:00 PM,2.0,-1.1,53.19
39,11/02/23 12:00:00 AM,1.8,-5.2,52.38
40,11/02/23 01:00:00 AM,0.5,-1.1,51.31
41,11/02/23 02:00:00 AM,0.3,-1.1,50.41
42,11/02/23 03:00:00 AM,1.8,-1.1,49.30
43,11/02/23 04:00:00 AM,0.5,-1.1,48.96
