"Plot Title: Bradford_7DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10733150, SEN S/N: 10733150)","Temp, °F (LGR S/N: 10733150, SEN S/N: 10733150)"
1,12/09/22 10:00:00 AM,0.27,71.53
2,12/09/22 10:15:00 AM,0.38,73.33
3,12/09/22 10:30:00 AM,0.56,73.83
4,12/09/22 10:45:00 AM,0.29,73.11
5,12/09/22 11:00:00 AM,0.60,73.36
6,12/09/22 11:15:00 AM,0.54,73.44
7,12/09/22 11:30:00 AM,0.47,72.75
8,12/09/22 11:45:00 AM,0.21,72.43
9,12/09/22 12:00:00 PM,0.31,72.64
10,12/09/22 12:15:00 PM,0.23,72.82
11,12/09/22 12:30:00 PM,0.33,72.75
12,12/09/22 12:45:00 PM,0.26,72.64
13,12/09/22 01:00:00 PM,0.21,72.68
14,12/09/22 01:15:00 PM,0.17,73.15
15,12/09/22 01:30:00 PM,0.25,73.72
16,12/09/22 01:45:00 PM,0.27,73.90
17,12/09/22 02:00:00 PM,0.23,74.44
18,12/09/22 02:15:00 PM,0.19,75.09
19,12/09/22 02:30:00 PM,0.21,75.13
20,12/09/22 02:45:00 PM,0.23,74.80
21,12/09/22 03:00:00 PM,0.31,74.55
22,12/09/22 03:15:00 PM,0.23,74.05
23,12/09/22 03:30:00 PM,0.22,73.18
24,12/09/22 03:45:00 PM,0.16,72.61
25,12/09/22 04:00:00 PM,0.16,72.36
26,12/09/22 04:15:00 PM,0.15,72.10
27,12/09/22 04:30:00 PM,0.10,71.71
28,12/09/22 04:45:00 PM,0.09,70.77
29,12/09/22 05:00:00 PM,0.10,69.94
30,12/09/22 05:15:00 PM,0.17,68.97
31,12/09/22 05:30:00 PM,0.19,68.04
32,12/09/22 05:45:00 PM,0.27,67.14
33,12/09/22 06:00:00 PM,0.49,66.13
34,12/09/22 06:15:00 PM,0.53,65.19
35,12/09/22 06:30:00 PM,0.28,64.51
36,12/09/22 06:45:00 PM,0.33,64.11
37,12/09/22 07:00:00 PM,0.31,63.50
38,12/09/22 07:15:00 PM,0.34,63.14
39,12/09/22 07:30:00 PM,0.35,62.60
40,12/09/22 07:45:00 PM,0.23,62.38
41,12/09/22 08:00:00 PM,0.22,61.95
42,12/09/22 08:15:00 PM,0.23,61.38
43,12/09/22 08:30:00 PM,0.21,61.09
44,12/09/22 08:45:00 PM,0.16,60.84
45,12/09/22 09:00:00 PM,0.19,60.69
46,12/09/22 09:15:00 PM,0.20,60.08
47,12/09/22 09:30:00 PM,0.15,60.01
48,12/09/22 09:45:00 PM,0.19,59.86
49,12/09/22 10:00:00 PM,0.14,59.29
50,12/09/22 10:15:00 PM,0.16,59.00
51,12/09/22 10:30:00 PM,0.10,58.68
52,12/09/22 10:45:00 PM,0.14,58.64
53,12/09/22 11:00:00 PM,0.05,58.60
54,12/09/22 11:15:00 PM,0.07,58.75
55,12/09/22 11:30:00 PM,0.15,58.10
56,12/09/22 11:45:00 PM,0.10,57.99
57,12/10/22 12:00:00 AM,0.16,57.63
58,12/10/22 12:15:00 AM,0.01,57.52
59,12/10/22 12:30:00 AM,0.03,57.24
60,12/10/22 12:45:00 AM,0.04,57.16
61,12/10/22 01:00:00 AM,0.07,56.91
62,12/10/22 01:15:00 AM,0.06,56.41
63,12/10/22 01:30:00 AM,0.10,56.19
64,12/10/22 01:45:00 AM,0.12,56.23
65,12/10/22 02:00:00 AM,0.03,56.26
66,12/10/22 02:15:00 AM,0.05,56.05
67,12/10/22 02:30:00 AM,0.46,56.01
68,12/10/22 02:45:00 AM,0.24,55.69
69,12/10/22 03:00:00 AM,0.17,55.44
70,12/10/22 03:15:00 AM,0.19,55.26
71,12/10/22 03:30:00 AM,0.14,55.00
72,12/10/22 03:45:00 AM,0.16,55.08
73,12/10/22 04:00:00 AM,0.14,54.79
74,12/10/22 04:15:00 AM,0.18,54.79
75,12/10/22 04:30:00 AM,0.15,54.68
76,12/10/22 04:45:00 AM,0.19,54.82
77,12/10/22 05:00:00 AM,0.26,54.64
78,12/10/22 05:15:00 AM,0.39,54.68
79,12/10/22 05:30:00 AM,0.29,54.64
80,12/10/22 05:45:00 AM,0.21,54.61
81,12/10/22 06:00:00 AM,0.27,54.46
82,12/10/22 06:15:00 AM,0.38,54.36
83,12/10/22 06:30:00 AM,0.20,54.36
84,12/10/22 06:45:00 AM,0.22,54.68
85,12/10/22 07:00:00 AM,0.15,54.90
86,12/10/22 07:15:00 AM,0.16,54.86
87,12/10/22 07:30:00 AM,0.15,55.18
88,12/10/22 07:45:00 AM,0.22,55.22
89,12/10/22 08:00:00 AM,0.19,55.87
90,12/10/22 08:15:00 AM,0.05,56.48
91,12/10/22 08:30:00 AM,0.07,57.42
92,12/10/22 08:45:00 AM,0.06,58.32
93,12/10/22 09:00:00 AM,0.16,59.76
94,12/10/22 09:15:00 AM,0.15,61.20
95,12/10/22 09:30:00 AM,0.21,63.21
96,12/10/22 09:45:00 AM,0.18,64.80
97,12/10/22 10:00:00 AM,0.09,67.17
98,12/10/22 10:15:00 AM,0.20,69.51
99,12/10/22 10:30:00 AM,1.44,70.99
100,12/10/22 10:45:00 AM,1.33,70.92
101,12/10/22 11:00:00 AM,1.62,71.38
102,12/10/22 11:15:00 AM,1.31,71.53
103,12/10/22 11:30:00 AM,1.55,71.20
104,12/10/22 11:45:00 AM,1.72,70.74
105,12/10/22 12:00:00 PM,1.58,70.74
106,12/10/22 12:15:00 PM,1.66,70.48
107,12/10/22 12:30:00 PM,1.29,70.30
108,12/10/22 12:45:00 PM,1.17,70.16
109,12/10/22 01:00:00 PM,0.95,70.12
110,12/10/22 01:15:00 PM,0.90,69.58
111,12/10/22 01:30:00 PM,0.76,68.79
112,12/10/22 01:45:00 PM,2.15,68.00
113,12/10/22 02:00:00 PM,2.18,67.46
114,12/10/22 02:15:00 PM,2.12,67.14
115,12/10/22 02:30:00 PM,1.01,66.92
116,12/10/22 02:45:00 PM,0.44,66.63
117,12/10/22 03:00:00 PM,0.30,66.63
118,12/10/22 03:15:00 PM,0.29,66.63
119,12/10/22 03:30:00 PM,0.36,66.74
120,12/10/22 03:45:00 PM,0.62,67.06
121,12/10/22 04:00:00 PM,0.54,67.32
122,12/10/22 04:15:00 PM,0.33,67.53
123,12/10/22 04:30:00 PM,0.25,67.32
124,12/10/22 04:45:00 PM,0.30,66.88
125,12/10/22 05:00:00 PM,0.26,66.56
126,12/10/22 05:15:00 PM,0.34,66.31
127,12/10/22 05:30:00 PM,0.33,66.06
128,12/10/22 05:45:00 PM,0.36,65.84
129,12/10/22 06:00:00 PM,0.39,65.66
130,12/10/22 06:15:00 PM,0.08,65.44
131,12/10/22 06:30:00 PM,0.06,65.26
132,12/10/22 06:45:00 PM,0.01,65.19
133,12/10/22 07:00:00 PM,0.03,64.98
134,12/10/22 07:15:00 PM,-0.00,64.69
135,12/10/22 07:30:00 PM,-0.03,64.36
136,12/10/22 07:45:00 PM,0.08,64.00
137,12/10/22 08:00:00 PM,0.18,63.72
138,12/10/22 08:15:00 PM,0.16,63.50
139,12/10/22 08:30:00 PM,0.30,63.39
140,12/10/22 08:45:00 PM,0.25,63.25
