Date,ID,GPP,K600,DO,DO_Saturation,depth,Q,NEP_corrected,ER_corrected,CO2_flux,CO2,internal,external,int.ext.ratio,Basin
2023-09-03T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1724.7309523809522,NA,NA,NA,5
2023-09-04T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650.6692857142857,NA,NA,NA,5
2023-09-05T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1561.9583333333333,NA,NA,NA,5
2023-09-06T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1467.5464285714284,NA,NA,NA,5
2023-09-12T01:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1272.9133333333332,NA,NA,NA,5
2023-09-13T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1789.6171428571429,NA,NA,NA,5
2024-02-08T11:00:00Z,5,0.17558815150622203,5.785229248492599,7.8845833333333335,5.211804023884677,0.2783946597763325,174.72751339675384,-1.7518135639482102,-1.9513800165996393,7.2496347614186725,1231.52,2.408743650428789,4.840891110989883,0.49758269607849953,5
2024-02-09T00:00:00Z,5,0.20881457737333575,7.070116079715526,7.37625,4.926513415163932,0.27022107741185153,169.54109927255894,-2.617700795521607,-2.852334675710518,9.923048975271481,3485.441,3.5993385938422096,6.3237103814292714,0.5691814420237087,5
2024-02-10T00:00:00Z,5,0.2426966057911823,8.452602381020153,6.9925,4.733707685910016,0.2626207781203439,164.72014403124473,-4.065873773983995,-4.33475733047554,12.411992556814909,3778.998,5.590576439227993,6.8214161175869155,0.8195624402408787,5
2024-02-11T00:00:00Z,5,0.18628364413961596,5.682773115156701,6.61375,4.568128206054758,0.2541574089208784,159.3533712561465,-2.4186876488964515,-2.6310653226976926,8.624255529357729,3978.043,3.325695517232621,5.298560012125108,0.6276602529030855,5
2024-02-12T00:00:00Z,5,0.17126476651615874,4.321796633716589,6.149583333333333,4.320526901546872,0.25345873328110297,158.91155650028284,-1.7713913090875892,-1.9562399786084401,7.145672975933965,4231.294,2.4356630499954353,4.71000992593853,0.5171248231520655,5
2024-02-13T00:00:00Z,5,0.1335068758376258,5.163519817573132,6.421250000000001,4.245595858209505,0.2745951391902781,172.3162430978494,-1.7322480252002466,-1.897332847588919,9.10827594909853,4750.668,2.381841034650339,6.726434914448191,0.3541015508132268,5
2024-02-14T00:00:00Z,5,0.22003993083688544,11.973813459658176,7.20375,4.763448727707584,0.2592771161299897,162.5998861596453,-5.2076144271932625,-5.472774812542548,17.24055171093349,3989.208,7.160469837390736,10.080081873542756,0.7103583013730136,5
2024-02-15T00:00:00Z,5,0.47437052219564785,19.488513467383832,7.308333333333334,4.967692104338695,0.2456940397214128,153.98870008002118,-9.861221080430305,-10.366602595195273,26.3484297726464,3738.744,13.559178985591668,12.789250787054733,1.060201196407553,5
2024-02-16T00:00:00Z,5,0.432822245314628,18.228975071115563,7.153333333333333,4.823625351059772,0.23970539138047955,150.1938949894624,-9.340123996045218,-9.801421267870985,24.708404399942125,3817.662,12.842670494562174,11.865733905379951,1.082332588693842,5
2024-02-17T00:00:00Z,5,0.1306220269280999,3.9025462986673296,7.01875,4.722544981568578,0.2466216930918711,154.57957567053305,0.01606560350424724,-0.12033729578325625,5.665949011955738,3965.154000000001,-0.022090204818339954,5.688039216774078,-0.0038836238599051403,5
2024-02-18T00:00:00Z,5,0.1458685668524115,1.1366479270135437,7.205416666666666,4.686908856502113,0.47210898118765926,298.116576814174,2.2504573617826367,2.0842404346088195,3.2234132652000094,4245.822,-3.0943788724511254,6.317792137651135,-0.4897880153432163,5
2024-02-19T00:00:00Z,5,0.06992750307051052,3.626803822130064,7.168333333333333,5.053635798931574,0.5046795955713123,318.86812414299914,-0.7305028227316344,-0.8518685004324436,9.374881701588235,3690.04,1.0044413812559974,8.370440320332238,0.11999863123283451,5
2024-02-20T00:00:00Z,5,0.3661859461361706,10.880712347876862,7.5112499999999995,5.085663009576896,0.4168607646306201,262.8177715222444,-7.0986882646373255,-7.545053252562307,21.66663436807096,3499.521,9.760696363876322,11.905938004194637,0.8198175028660056,5
2024-02-21T00:00:00Z,5,0.46338609402645065,13.873936716192848,7.70875,5.098280363386293,0.3655227831667783,230.11130830975765,-7.840092475832122,-8.374772385509598,23.37658547559918,3369.167,10.780127154269168,12.596458321330013,0.855806201971455,5
2024-02-22T00:00:00Z,5,0.3050540954637806,7.413019722219144,7.828333333333333,5.096395925390255,0.33219771651664515,208.9081380357952,-1.8415603437925347,-2.2226602982089507,11.165571137134272,3241.677,2.5321454727147352,8.633425664419537,0.29329556668916806,5
2024-02-23T00:00:00Z,5,0.16265159549072172,4.142509102920444,7.382916666666667,4.928206523475168,0.3132718263921377,196.8766802477412,0.023290205038201783,-0.17892621216820848,6.291094094979036,3301.841,-0.03202403192752745,6.3231181269065635,-0.005064594917380494,5
2024-02-24T00:00:00Z,5,0.3204847246363963,10.957998517631092,7.17375,4.67754715582467,0.3033641361222116,190.5819102279515,-5.26383137428707,-5.631592308522498,16.88649377874185,3634.367,7.2377681396447215,9.64872563909713,0.7501268468363237,5
2024-02-25T00:00:00Z,5,0.38780439613021106,13.257202589103812,7.422916666666667,4.7966232486780696,0.2834606872244047,177.9434912081865,-5.48228990747229,-5.932775151697561,18.60739456445156,3478.034,7.538148622774399,11.069245941677162,0.68099928960764,5
2024-02-26T00:00:00Z,5,0.5894767646084117,16.154166201327293,7.6025,4.8873672153043914,0.2635748519981889,165.32531754689538,-6.5121000720103925,-7.170012176596805,20.798049248930834,3453.683,8.95413759901429,11.843911649916544,0.756011853489078,5
2024-02-27T00:00:00Z,5,0.35096999540087487,8.342334030210072,7.3133333333333335,4.820471968078482,0.24966298705324697,156.5044079255377,-2.0851695106588903,-2.49739872081893,10.768241384065387,3525.306,2.867108077155974,7.901133306909413,0.3628730165391254,5
2024-02-28T00:00:00Z,5,0.37793432221790824,7.712964223046658,6.83125,4.620763926746867,0.23881296535320332,149.6286772584391,-2.3971149729978407,-2.832284286358291,10.335011387961114,3734.446,3.296033087872031,7.038978300089083,0.4682544749186565,5
2024-02-29T00:00:00Z,5,0.1870733836390594,4.71159796776391,6.535416666666666,4.346555683950575,0.23069306274976187,144.48507327479174,-0.06999733150255816,-0.2883828020239565,6.366571044046147,4050.569,0.09624633081601747,6.27032471323013,0.015349497070373665,5
2024-03-01T00:00:00Z,5,0.408505662307548,9.304498139032813,6.73625,4.650761791920089,0.2221328183565457,139.06502437223838,-3.2058040894464166,-3.6604690959990025,11.873241588194816,3767.671,4.4079806229888225,7.465260965205993,0.5904657109153304,5
2024-03-02T00:00:00Z,5,0.5322774989908443,17.595364624192825,6.239166666666667,4.340584320250721,0.2194467334389213,137.36465844241823,-10.164753247563837,-10.731499888107166,25.01587636809949,4207.161,13.976535715400276,11.039340652699215,1.266066167817993,5
2024-03-03T00:00:00Z,5,0.4902224150171202,14.73728901902924,6.0320833333333335,4.245238384118855,0.2205211674059712,138.04477657188053,-8.589265992231045,-9.121544548587998,21.905670545726675,4453.461,11.810240739317686,10.095429806408989,1.1698601214403042,5
2024-03-04T00:00:00Z,5,0.48258550944022655,12.20891614849609,6.004583333333334,4.1828860232442535,0.21945486282580948,137.36985865832824,-6.42288184685143,-6.956702140433475,18.296908439792674,4500.717,8.831462539420716,9.465445900371957,0.933021289474981,5
2024-03-05T00:00:00Z,5,0.26502315252127,6.452607869151877,5.913333333333333,4.165096907863776,0.21708063022186655,135.86715651813896,-2.2966367631585567,-2.5942258445370276,9.713761626609699,4476.373,3.1578755493430153,6.555886077266684,0.4816855436663741,5
2024-03-06T00:00:00Z,5,0.34879123997204325,10.283720091886565,5.76375,4.110855891936911,0.2568464294504347,161.0589622293383,-6.995685498669423,-7.380787385728553,20.64362799127607,4721.24,9.619067560670457,11.024560430605613,0.872512570566231,5
2024-03-07T00:00:00Z,5,0.5877208371196271,15.524421538856906,5.765833333333333,4.040648230816867,0.2550116719930411,159.8953147231829,-11.273469048737649,-11.927258801695594,29.31191208289138,4926.015,15.501019942014267,13.810892140877112,1.1223764391103135,5
2024-03-08T00:00:00Z,5,0.6150229483214152,14.160045503698358,5.70875,4.064357050434325,0.2391681743969546,149.85376712003193,-9.700064374668958,-10.378163794978425,24.465174969951057,4832.61,13.337588515169818,11.12758645478124,1.1986056966952612,5
2024-03-09T00:00:00Z,5,0.17594074114942357,3.620406057223595,5.25125,3.8965974482277996,0.2342979942020489,146.7688195075517,-1.028234841261658,-1.2422088230446393,6.683121694977187,4868.736,1.4138229067347798,5.269298788242407,0.26831329244215535,5
2024-03-10T00:00:00Z,5,0.12697960135287,4.794604767944322,5.48625,3.77846032483873,0.28016986624882323,175.85437363884017,-1.8041180476623655,-1.9801348754942492,10.79807836105871,5637.709,2.480662315535753,8.317416045522958,0.2982491559828881,5
2024-03-11T00:00:00Z,5,0.21230939439294635,7.101739766004259,6.455,4.284078211079881,0.26310221847716414,165.02643166558295,-1.7488800395033395,-2.0456237481332096,12.080018318024829,4697.03,2.404710054317092,9.675308263707738,0.24854092384190013,5
2024-03-12T00:00:00Z,5,0.7346225635770188,19.599773912577717,6.795,4.60592211146878,0.2392063373520686,149.87829064670726,-9.851314249697223,-10.664040079344195,28.32316269134014,4182.809,13.545557093333683,14.777605598006458,0.9166273252793414,5
2024-03-13T00:00:00Z,5,0.6804609778919811,22.004397908707407,6.5025,4.490150726831149,0.22581407571906056,141.39580564167335,-12.026337996980697,-12.772896994476877,31.104918206892393,4219.949,16.536214745848458,14.568703461043935,1.135050541049556,5
2024-03-14T00:00:00Z,5,0.9654479473138302,27.05554196073052,6.4904166666666665,4.4353485102774535,0.2134228577548066,133.55275513152876,-14.556807000822566,-15.609926720213034,35.80211943724511,4255.767,20.015609626131027,15.786509811114083,1.2678932750568817,5
2024-03-15T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4176.513,NA,NA,NA,5
2024-03-16T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4545.883,NA,NA,NA,5
2024-03-17T00:00:00Z,5,0.6629248960495548,21.116547611597944,5.337916666666667,3.8567980424811767,0.18940074531664208,118.36240699329248,-13.691229117272986,-14.417040254793893,28.48383607391464,4678.71,18.825440036250356,9.658396037664286,1.9491269526366368,5
2024-03-18T00:00:00Z,5,0.07486148032773705,4.820517476233769,5.300416666666667,3.8352744418957925,0.18692308884617767,116.79668565994908,-1.0124385607900002,-1.12128706772473,6.322610148819563,4710.697,1.3921030210862502,4.930507127733312,0.2823447943632195,5
2024-03-19T00:00:00Z,5,0.13115667342515686,5.7578587138299895,6.4191666666666665,4.192761830394855,0.1821262989495677,113.76676957314132,0.05030625975612191,-0.1796743299278667,5.9372994883357135,4404.773,-0.06917110716466762,6.006470595500381,-0.011516098524895083,5
2024-03-20T00:00:00Z,5,1.1240500879135946,36.45487371176801,7.218333333333334,4.83351860355778,0.173439823243283,108.2816452818427,-13.114447204657935,-14.33200834286488,30.95502191389222,3466.575,18.03236490640466,12.922657007487562,1.3954069117486028,5
2024-03-21T00:00:00Z,5,0.48212107718460434,12.334940240257794,7.128333333333333,4.788492397261009,0.164685828462566,102.7569392280222,-2.5952550003950012,-3.16625393002817,10.780033254539108,3513.846,3.568475625543127,7.211557628995981,0.4948273048800337,5
2024-03-22T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3792.451,NA,NA,NA,5
2024-03-23T00:00:00Z,5,0.313361571334231,17.71791504790814,6.185833333333333,4.306696807539249,0.23726883347706088,148.65018015186294,-11.18479166763307,-11.529687267693427,31.07837095198208,5137.857,15.37908854299547,15.69928240898661,0.9796045540394984,5
2024-03-24T00:00:00Z,5,0.13182142179931722,5.7911957856901655,6.4245833333333335,4.2484163992060875,0.22972431081225797,143.8717735772652,-0.7618653263337465,-0.9416197177476935,8.642025869026723,4655.482,1.0475648237089015,7.594461045317821,0.13793800737904263,5
2024-03-25T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3986.5610000000006,NA,NA,NA,5
2024-03-26T00:00:00Z,5,0.4746620974323049,15.353977621998892,6.28,4.335912111151477,0.17207182808304997,107.41831931073888,-7.538707913322812,-8.035478749046076,16.95354762324544,4067.8110000000006,10.365723380818865,6.587824242426576,1.5734668988377152,5
2024-03-27T00:00:00Z,5,0.1459600535658573,31.24154051985553,5.80375,4.035809883303624,0.1692829967478117,105.65756967596676,-18.022988888673662,-18.172922354212716,37.34008563911539,4575.428,24.781609721926287,12.5584759171891,1.9732975470380987,5
2024-03-28T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4719.827,NA,NA,NA,5
2024-03-29T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4871.827,NA,NA,NA,5
2024-03-30T00:00:00Z,5,0.3891452664441953,22.880539429804067,6.8308333333333335,4.509384944717169,0.17481075401544757,109.14788886917854,-9.521659463429334,-9.943293295183441,23.502997938959055,4112.618,13.092281762215334,10.41071617674372,1.2575774365515704,5
2024-03-31T00:00:00Z,5,0.2515641472499575,6.670254936469606,6.712916666666667,4.4837218294503405,0.16327673473528767,101.86845933773589,-1.883245761725162,-2.166526566973447,6.326004236672481,3934.992,2.5894629223720975,3.7365413143003834,0.693010649303349,5
2024-04-01T00:00:00Z,5,0.6833059280280244,28.250494665813303,6.3566666666666665,4.2955951287888805,0.16209074751482827,101.1201986768335,-13.164353744688613,-13.876301483691051,27.766215870804004,4030.959,18.100986398946844,9.66522947185716,1.8727942726711864,5
2024-04-02T00:00:00Z,5,0.38096628802867977,17.03910549324429,5.979166666666667,4.133171693006255,0.15302264225740575,95.40151960730536,-7.9629437876818745,-8.369739428698024,16.756138557468223,4142.7,10.949047708062578,5.807090849405645,1.8854617556367679,5
2024-04-03T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4466.057,NA,NA,NA,5
2024-04-04T00:00:00Z,5,0.07541551393856923,1.1814745399328404,5.42125,4.101537284812882,0.5038488173946044,318.356305525346,0.2756703948708481,0.16757044727292514,4.438476850583402,5311.595,-0.37904679294741617,4.8175236435308175,-0.07868083708450853,5
2024-04-05T00:00:00Z,5,0.06894413729561699,3.9412399283439807,6.272083333333334,4.437224786834287,0.3793935495446747,238.94670326395217,-2.4686996254013813,-2.579625649650863,9.697238093739351,4550.954,3.3944619849268993,6.302776108812452,0.5385661693076501,5
2024-04-06T00:00:00Z,5,0.0898282676111859,6.477512840647314,6.677083333333333,4.484642904709667,0.3174756226785181,199.5504696197396,-3.669553245725549,-3.795302331738032,12.310939508588048,4227.216,5.045635712872629,7.265303795715418,0.6944837896315088,5
2024-04-07T00:00:00Z,5,0.33247779841696595,18.20139375927515,7.000416666666666,4.54517294196989,0.2774103910329032,174.1043948714872,-11.149816975474735,-11.520837728010747,28.049123069966658,3952.182,15.33099834127776,12.718124728688897,1.205444880304946,5
2024-04-08T00:00:00Z,5,0.4525753852889839,23.64099541417286,6.9037500000000005,4.506468535019727,0.24878523908562972,155.9490835973427,-14.052827422583551,-14.533413416583118,32.43989482805426,3761.663,19.322637706052383,13.117257122001874,1.4730699815010933,5
2024-04-09T00:00:00Z,5,0.4112777841855251,25.15244964624105,6.626666666666667,4.352002253852957,0.22599314804690213,141.50993240084452,-14.86048542019709,-15.293430688348444,32.978727917563646,3844.747,20.433167452771,12.545560464792647,1.6287169879826264,5
2024-04-10T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3827.557,NA,NA,NA,5
2024-04-11T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3982.263,NA,NA,NA,5
2024-04-12T00:00:00Z,5,0.0839785301578807,3.6148111551678097,6.081666666666667,4.070577395985896,0.2804957191732566,176.0636331923671,-1.3223471029334715,-1.43155096059156,6.7689863844230285,4628.307,1.8182272665335233,4.950759117889505,0.3672623174016652,5
2024-04-13T00:00:00Z,5,0.15181214822064934,11.105415295408749,6.553333333333334,4.293776572364604,0.2385311466077476,149.45185302591642,-5.666339771174272,-5.853593718144236,15.628506001475376,4161.322,7.791217185364624,7.837288816110752,0.9941214836116004,5
2024-04-14T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3823.26,NA,NA,NA,5
2024-04-15T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3870.531,NA,NA,NA,5
2024-04-16T00:00:00Z,5,0.17524429943375175,24.42510373735553,6.2725,4.15256638372529,0.16718990544041684,104.3378991797991,-11.31669952064748,-11.513826023165416,23.14252695532332,3877.693,15.560461840890286,7.582065114433034,2.0522722511667397,5
2024-04-17T00:00:00Z,5,0.3258519155845882,27.954780056453945,6.0925,4.11585530679899,0.15118494918808006,94.243597256511,-12.723311982912236,-13.06849214684157,24.260495814229934,3833.287,17.494553976504324,6.7659418377256095,2.585679037167894,5
2024-04-18T00:00:00Z,5,0.04427966876592562,3.643506199382661,5.68625,3.951537593106776,0.147406816631815,91.8620219224756,-1.0083531836188633,-1.0682335098670273,3.351016893861757,4056.752,1.386485627475937,1.96453126638582,0.7057590027705066,5
2024-04-19T00:00:00Z,5,0.1288263751765607,16.702264275264856,5.395833333333333,3.8351449572118814,0.14472660293805434,90.1735013406969,-8.52850043517239,-8.673876906851518,15.944250430751238,4234.378,11.726688098362036,4.2175623323892015,2.780442154536931,5
2024-04-20T00:00:00Z,5,0.134445439482759,15.64451887617231,5.153333333333333,3.7763958340259247,0.13464864717608205,83.82663986086685,-7.920348658937807,-8.069845984499763,14.683492211008755,4460.708,10.890479406039486,3.793012804969269,2.87119500144364,5
2024-04-21T00:00:00Z,5,0.04866650931804717,12.33698365709524,5.213333333333333,3.778364536983058,0.13624268445506574,84.82978056540291,-5.972528836908794,-6.034073231883609,11.896894107773038,4648.361,8.212227150749593,3.6846669570234454,2.228756966785299,5
2024-04-22T00:00:00Z,5,0.04351465497115458,8.068041219952388,5.558333333333334,3.9436810206369626,0.1311082991862952,81.59808390221264,-3.020883574333669,-3.0841943080050624,6.881914350899061,4535.196,4.153714914708795,2.728199436190266,1.5225114629116552,5
2024-04-23T00:00:00Z,5,0.0646685894598667,8.502783525892518,6.10125,4.436621587490657,0.12429180828058614,77.30980473954209,-2.784135622786562,-2.872298900425248,6.367534503076994,4267.325,3.8281864813315227,2.5393480217454716,1.5075469957442629,5
2024-04-24T00:00:00Z,5,0.05481213907447065,5.800280524763476,6.042083333333333,4.4181315055227905,0.1197709659055682,74.46692258387607,-1.7610839003967684,-1.8353834491843017,4.162875037754616,4182.809,2.4214903630455566,1.7413846747090593,1.3905545387035898,5
2024-04-25T00:00:00Z,5,0.06120203597847955,4.3638205142467354,5.664166666666667,4.339020763382542,0.11487730081520768,71.39127253860597,-1.4391167829877642,-1.5248796587240379,3.1782405829832117,4179.944,1.9787855766081759,1.1994550063750358,1.6497372273999793,5
2024-04-26T00:00:00Z,5,0.4198320830636084,16.060713598423675,5.3875,4.081032977596251,0.1096988813674597,68.13789471817168,-6.647338014247952,-7.086971018378373,11.908478921229234,4605.388,9.140089769590933,2.768389151638301,3.3015913836325836,5
2024-04-27T00:00:00Z,5,0.4668909112773265,14.128573851723386,5.525833333333333,4.1109725801383545,0.1113075967061025,69.14776492035051,-5.551040191097492,-6.04290126155955,10.392518575367657,4477.898,7.6326802627590515,2.759838312608605,2.765625880287395,5
2024-04-28T00:00:00Z,5,0.3472420177339436,8.436494471810553,5.4125,4.043314535164702,0.10644622334699216,66.09593301579956,-3.179592789180505,-3.5456333147647103,5.948855819575346,4454.978,4.371940085123194,1.576915734452152,2.772462719222015,5
2024-04-29T00:00:00Z,5,0.2739907621808984,9.864803732831591,5.529166666666667,4.160480315341033,0.1017991496589052,63.17854207544645,-3.369073162419674,-3.6646663772811214,6.292324382186206,4466.438,4.632475598327051,1.6598487838591547,2.7909021854126546,5
2024-04-30T00:00:00Z,5,0.3580031970617959,5.593527257340731,5.441666666666666,3.9517500795851057,0.09800633904298103,60.79865564671117,-1.8678866358855064,-2.241197198515181,3.2894370237614003,4093.996,2.5683441243425715,0.7210928994188288,3.561738198244014,5
2024-05-01T00:00:00Z,5,0.18015719751129972,3.6498396127740578,5.130416666666667,3.807902224348828,0.09633597585376975,59.75147451483823,-1.1905318438635129,-1.376555970562496,2.2385781593475103,4136.97,1.6369812853123302,0.60159687403518,2.7210601583288865,5
2024-05-02T00:00:00Z,5,0.29792687319806244,2.0844219963310153,5.0975,3.789414413475207,0.09366456899580458,58.07670825541416,-0.5573226640325428,-0.8599561296734262,1.1725654269810872,4258.73,0.7663186630447464,0.40624676393634085,1.886337888871969,5
2024-05-03T00:00:00Z,5,0.3303708379514473,1.625746235383453,4.845416666666667,3.6748404413244233,0.09112526467477183,56.48486910237227,-0.49349932196517315,-0.8253383375956793,0.9235418428019612,3806.07,0.6785615677021131,0.2449802750998481,2.7698620528756757,5
2024-05-04T00:00:00Z,5,0.34545956135555417,1.7546500534474077,4.652916666666667,3.629419761721254,0.093036348042393,57.68188276030131,-0.5391526506719122,-0.8875273450664889,1.0682047910099657,3962.209,0.7413348946738793,0.32686989633608643,2.267981551631299,5
2024-05-05T00:00:00Z,5,0.3184212762276286,1.8979827833463907,4.803333333333334,3.7169645094139243,0.09730472779127392,60.35915482753606,-0.6164221223406933,-0.9373572511402124,1.150617787797988,3863.369,0.8475804182184532,0.30303736957953475,2.796950156327167,5
2024-05-06T00:00:00Z,5,0.4310752796082278,2.399245353561775,4.78875,3.6818079065621725,0.09642697982365672,59.80894401879112,-0.8608693156493251,-1.300838558597936,1.4047012946224886,3685.742,1.183695309017822,0.22100598560466667,5.3559423097942895,5
2024-05-07T00:00:00Z,5,0.14512981472723802,1.724012144825657,4.037916666666667,3.6136244033057854,0.09482120009694564,58.80253510247983,-0.7172412123124096,-0.8624682671200374,1.1422439862081304,3771.691,0.9862066669295632,0.15603731927856723,6.3203256213914285,5
2024-05-08T00:00:00Z,5,0.0901177366720232,1.7235184971723767,3.4566666666666666,3.6945233052576656,0.090934675715505,56.36625933033567,-0.6916420705557339,-0.7720341550865153,1.191401290952234,4294.542,0.9510078470141341,0.24039344393809992,3.956047350688207,5
2024-05-09T00:00:00Z,5,0.2317450075631885,1.1436163389310434,3.1225,3.6752471824166397,0.08809571316112344,54.586769679679726,-0.4187302968650513,-0.6134866736116427,0.8158561720481068,4715.688,0.5757541581894455,0.24010201385866126,2.3979563891886793,5
2024-05-10T00:00:00Z,5,0.38063633934203905,3.95696953384948,4.69125,3.5381162537369297,0.10355170998220782,64.27798298414515,-1.087925838679364,-1.5170438840338902,2.6130066121072355,5002.181,1.4958980281841254,1.11710858392311,1.3390802377784676,5
2024-05-11T00:00:00Z,5,0.26587086834045914,1.59203508431957,5.22625,3.534893709292512,0.09651798379354334,59.86646060973752,-0.2059400719262392,-0.480370030924817,0.811842017748077,3449.385,0.2831675988985789,0.5286744188494981,0.5356181211014684,5
2024-05-12T00:00:00Z,5,0.3205975758904375,1.6135302608819746,4.585833333333333,3.902415436532589,0.09410491078557924,58.35214693928554,-0.16011739810542552,-0.4729292821976538,0.9074968694787395,3548.225,0.2201614223949601,0.6873354470837795,0.3203114626621673,5
2024-05-13T00:00:00Z,5,0.21201068826407385,3.495250524383534,5.5495833333333335,3.9433031454769636,0.0981942182066181,60.927364195071185,-0.3066059822856533,-0.5492682429100775,1.5534677836039432,3462.277,0.4215832256427733,1.13188455796117,0.3724613280369852,5
2024-05-14T00:00:00Z,5,0.04338245536131022,5.0001324275404375,5.75375,3.8444517032719614,0.15319290774945202,95.5163899874306,-2.2303197719280083,-2.2772280526225535,5.879763121086469,2803.342,3.0666896864010114,2.813073434685458,1.0901562855019855,5
2024-05-15T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5516.438,NA,NA,NA,5
2024-05-16T00:00:00Z,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6597.952,NA,NA,NA,5
2024-05-17T00:00:00Z,5,0.1328314146158482,21.028984121232053,5.459583333333334,3.5270924972971733,0.16406054312108612,102.36298259096117,-11.902580768622183,-12.044853965125517,28.518510861046142,5520.735,16.366048556855503,12.152462304190639,1.3467269551794336,5
2024-05-18T00:00:00Z,5,0.1458636727668343,30.46307771608962,5.224166666666667,3.5441435382196396,0.1494177108051185,93.1292547544212,-17.239061213165414,-17.388686106407505,36.61386176498354,5357.434,23.703709168102442,12.910152596881098,1.8360518196995526,5
2024-05-19T00:00:00Z,5,0.08353189271329063,14.238800793253697,5.060833333333333,3.5662512615132353,0.13627497618631587,84.85130481965122,-7.437308820899839,-7.529175202630487,15.397593015592403,5079.535,10.226299628737278,5.171293386855124,1.9775129476759992,5
