"Plot Title: Bradford_13LL"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 10776669, SEN S/N: 10776669)","Temp, °F (LGR S/N: 10776669, SEN S/N: 10776669)","Coupler Detached (LGR S/N: 10776669)","Coupler Attached (LGR S/N: 10776669)","Stopped (LGR S/N: 10776669)","End Of File (LGR S/N: 10776669)"
1,06/01/23 12:00:00 PM,15.3161,70.480,Logged,,,
2,06/01/23 01:00:00 PM,15.3102,70.480,,,,
3,06/01/23 02:00:00 PM,15.2979,70.308,,,,
4,06/01/23 03:00:00 PM,15.2905,70.308,,,,
5,06/01/23 04:00:00 PM,15.2835,70.480,,,,
6,06/01/23 05:00:00 PM,15.2806,70.480,,,,
7,06/01/23 06:00:00 PM,15.2865,70.480,,,,
8,06/01/23 07:00:00 PM,15.2915,70.651,,,,
9,06/01/23 08:00:00 PM,15.2915,70.651,,,,
10,06/01/23 09:00:00 PM,15.2929,70.651,,,,
11,06/01/23 10:00:00 PM,15.2980,70.824,,,,
12,06/01/23 11:00:00 PM,15.2980,70.824,,,,
13,06/02/23 12:00:00 AM,15.2890,70.824,,,,
14,06/02/23 01:00:00 AM,15.2802,70.824,,,,
15,06/02/23 02:00:00 AM,15.2757,70.824,,,,
16,06/02/23 03:00:00 AM,15.2713,70.824,,,,
17,06/02/23 04:00:00 AM,15.2713,70.824,,,,
18,06/02/23 05:00:00 AM,15.2742,70.824,,,,
19,06/02/23 06:00:00 AM,15.2847,70.824,,,,
20,06/02/23 07:00:00 AM,15.2831,70.824,,,,
21,06/02/23 08:00:00 AM,15.2906,70.824,,,,
22,06/02/23 09:00:00 AM,15.2816,70.824,,,,
23,06/02/23 10:00:00 AM,15.2757,70.824,,,,
24,06/02/23 11:00:00 AM,15.2742,70.824,,,,
25,06/02/23 12:00:00 PM,15.2633,70.651,,,,
26,06/02/23 01:00:00 PM,15.2529,70.651,,,,
27,06/02/23 02:00:00 PM,15.2381,70.651,,,,
28,06/02/23 03:00:00 PM,15.2232,70.651,,,,
29,06/02/23 04:00:00 PM,15.2188,70.651,,,,
30,06/02/23 05:00:00 PM,15.2178,70.824,,,,
31,06/02/23 06:00:00 PM,15.2237,70.824,,,,
32,06/02/23 07:00:00 PM,15.2327,70.824,,,,
33,06/02/23 08:00:00 PM,15.2327,70.824,,,,
34,06/02/23 09:00:00 PM,15.2342,70.824,,,,
35,06/02/23 10:00:00 PM,15.2391,70.995,,,,
36,06/02/23 11:00:00 PM,15.2303,70.995,,,,
37,06/03/23 12:00:00 AM,15.2272,70.995,,,,
38,06/03/23 01:00:00 AM,15.2169,70.995,,,,
39,06/03/23 02:00:00 AM,15.2079,70.995,,,,
40,06/03/23 03:00:00 AM,15.2065,70.995,,,,
41,06/03/23 04:00:00 AM,15.2050,70.995,,,,
42,06/03/23 05:00:00 AM,15.2139,70.995,,,,
43,06/03/23 06:00:00 AM,15.2208,70.824,,,,
44,06/03/23 07:00:00 AM,15.2223,70.824,,,,
45,06/03/23 08:00:00 AM,15.2297,70.824,,,,
46,06/03/23 09:00:00 AM,15.2268,70.824,,,,
47,06/03/23 10:00:00 AM,15.2342,70.824,,,,
48,06/03/23 11:00:00 AM,15.2342,70.824,,,,
