"Plot Title: Bradford_5LL"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 21248124, SEN S/N: 21248124)","Temp, °F (LGR S/N: 21248124, SEN S/N: 21248124)"
1,09/28/23 10:00:00 AM,15.8786,74.098
2,09/28/23 11:00:00 AM,15.8770,74.098
3,09/28/23 12:00:00 PM,15.8664,74.098
4,09/28/23 01:00:00 PM,15.8589,74.098
5,09/28/23 02:00:00 PM,15.8436,74.098
6,09/28/23 03:00:00 PM,15.8330,74.098
7,09/28/23 04:00:00 PM,15.8284,74.098
8,09/28/23 05:00:00 PM,15.8209,74.098
9,09/28/23 06:00:00 PM,15.8254,74.098
10,09/28/23 07:00:00 PM,15.8300,74.098
11,09/28/23 08:00:00 PM,15.8345,74.098
12,09/28/23 09:00:00 PM,15.8330,74.098
13,09/28/23 10:00:00 PM,15.8300,74.098
14,09/28/23 11:00:00 PM,15.8178,74.098
15,09/29/23 12:00:00 AM,15.8133,74.098
16,09/29/23 01:00:00 AM,15.8117,74.098
17,09/29/23 02:00:00 AM,15.8011,74.098
18,09/29/23 03:00:00 AM,15.7916,73.926
19,09/29/23 04:00:00 AM,15.7901,73.926
20,09/29/23 05:00:00 AM,15.7946,73.926
21,09/29/23 06:00:00 AM,15.7946,73.926
22,09/29/23 07:00:00 AM,15.8052,73.926
23,09/29/23 08:00:00 AM,15.8098,73.926
24,09/29/23 09:00:00 AM,15.8109,73.753
25,09/29/23 10:00:00 AM,15.8094,73.753
26,09/29/23 11:00:00 AM,15.8094,73.753
27,09/29/23 12:00:00 PM,15.8019,73.753
28,09/29/23 01:00:00 PM,15.7911,73.753
29,09/29/23 02:00:00 PM,15.7791,73.753
30,09/29/23 03:00:00 PM,15.7639,73.753
31,09/29/23 04:00:00 PM,15.7608,73.753
32,09/29/23 05:00:00 PM,15.7653,73.753
33,09/29/23 06:00:00 PM,15.7684,73.753
34,09/29/23 07:00:00 PM,15.7730,73.753
35,09/29/23 08:00:00 PM,15.7714,73.753
36,09/29/23 09:00:00 PM,15.7760,73.753
37,09/29/23 10:00:00 PM,15.7821,73.753
38,09/29/23 11:00:00 PM,15.7791,73.753
39,09/30/23 12:00:00 AM,15.7700,73.753
40,09/30/23 01:00:00 AM,15.7608,73.753
41,09/30/23 02:00:00 AM,15.7517,73.753
42,09/30/23 03:00:00 AM,15.7472,73.753
43,09/30/23 04:00:00 AM,15.7456,73.753
44,09/30/23 05:00:00 AM,15.7486,73.753
