"Plot Title: Bradford_15"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 10776683, SEN S/N: 10776683)","Temp, °F (LGR S/N: 10776683, SEN S/N: 10776683)","Coupler Detached (LGR S/N: 10776683)","Coupler Attached (LGR S/N: 10776683)","Stopped (LGR S/N: 10776683)","End Of File (LGR S/N: 10776683)"
1,07/04/23 01:00:00 PM,15.1340,76.354,Logged,,,
2,07/04/23 02:00:00 PM,15.1080,76.354,,,,
3,07/04/23 03:00:00 PM,15.0748,76.528,,,,
4,07/04/23 04:00:00 PM,15.0585,76.703,,,,
5,07/04/23 05:00:00 PM,15.0372,76.703,,,,
6,07/04/23 06:00:00 PM,15.0387,76.703,,,,
7,07/04/23 07:00:00 PM,15.0393,76.876,,,,
8,07/04/23 08:00:00 PM,15.0423,76.876,,,,
9,07/04/23 09:00:00 PM,15.0468,76.876,,,,
10,07/04/23 10:00:00 PM,15.0453,76.876,,,,
11,07/04/23 11:00:00 PM,15.0575,76.876,,,,
12,07/05/23 12:00:00 AM,15.0571,76.703,,,,
13,07/05/23 01:00:00 AM,15.0525,76.703,,,,
14,07/05/23 02:00:00 AM,15.0478,76.703,,,,
15,07/05/23 03:00:00 AM,15.0413,76.528,,,,
16,07/05/23 04:00:00 AM,15.0352,76.528,,,,
17,07/05/23 05:00:00 AM,15.0393,76.354,,,,
18,07/05/23 06:00:00 AM,15.0423,76.354,,,,
19,07/05/23 07:00:00 AM,15.0498,76.354,,,,
20,07/05/23 08:00:00 AM,15.0525,76.181,,,,
21,07/05/23 09:00:00 AM,15.0403,76.181,,,,
22,07/05/23 10:00:00 AM,15.0275,76.006,,,,
23,07/05/23 11:00:00 AM,15.0107,76.006,,,,
24,07/05/23 12:00:00 PM,14.9883,76.181,,,,
25,07/05/23 01:00:00 PM,14.9638,76.181,,,,
26,07/05/23 02:00:00 PM,14.9414,76.354,,,,
27,07/05/23 03:00:00 PM,14.9123,76.354,,,,
28,07/05/23 04:00:00 PM,14.9068,76.528,,,,
29,07/05/23 05:00:00 PM,14.8945,76.528,,,,
30,07/05/23 06:00:00 PM,14.8920,76.703,,,,
31,07/05/23 07:00:00 PM,14.9012,76.703,,,,
32,07/05/23 08:00:00 PM,14.9109,76.876,,,,
33,07/05/23 09:00:00 PM,14.9154,76.876,,,,
34,07/05/23 10:00:00 PM,14.9308,76.876,,,,
35,07/05/23 11:00:00 PM,14.9322,76.876,,,,
36,07/06/23 12:00:00 AM,14.9353,76.876,,,,
37,07/06/23 01:00:00 AM,14.9338,76.876,,,,
38,07/06/23 02:00:00 AM,14.9302,76.703,,,,
39,07/06/23 03:00:00 AM,14.9302,76.703,,,,
40,07/06/23 04:00:00 AM,14.9271,76.703,,,,
41,07/06/23 05:00:00 AM,14.9297,76.528,,,,
42,07/06/23 06:00:00 AM,14.9328,76.528,,,,
43,07/06/23 07:00:00 AM,14.9383,76.354,,,,
44,07/06/23 08:00:00 AM,14.9338,76.354,,,,
45,07/06/23 09:00:00 AM,14.9139,76.354,,,,
46,07/06/23 10:00:00 AM,14.8967,76.181,,,,
47,07/06/23 11:00:00 AM,14.8844,76.181,,,,
48,07/06/23 12:00:00 PM,14.8661,76.181,,,,
49,07/06/23 01:00:00 PM,14.8452,76.354,,,,
50,07/06/23 02:00:00 PM,14.8239,76.354,,,,
51,07/06/23 03:00:00 PM,14.8030,76.528,,,,
52,07/06/23 04:00:00 PM,14.7943,76.703,,,,
53,07/06/23 05:00:00 PM,14.7912,76.703,,,,
54,07/06/23 06:00:00 PM,14.7851,76.703,,,,
55,07/06/23 07:00:00 PM,14.7963,76.876,,,,
56,07/06/23 08:00:00 PM,14.8039,76.876,,,,
57,07/06/23 09:00:00 PM,14.8192,76.876,,,,
58,07/06/23 10:00:00 PM,14.8361,76.876,,,,
59,07/06/23 11:00:00 PM,14.8406,76.876,,,,
60,07/07/23 12:00:00 AM,14.8375,76.876,,,,
61,07/07/23 01:00:00 AM,14.8391,76.876,,,,
62,07/07/23 02:00:00 AM,14.8278,76.703,,,,
63,07/07/23 03:00:00 AM,14.8278,76.703,,,,
64,07/07/23 04:00:00 AM,14.8278,76.703,,,,
65,07/07/23 05:00:00 AM,14.8289,76.528,,,,
66,07/07/23 06:00:00 AM,14.8350,76.528,,,,
67,07/07/23 07:00:00 AM,14.8406,76.354,,,,
68,07/07/23 08:00:00 AM,14.8345,76.354,,,,
69,07/07/23 09:00:00 AM,14.8233,76.181,,,,
70,07/07/23 10:00:00 AM,14.8095,76.181,,,,
71,07/07/23 11:00:00 AM,14.7912,76.181,,,,
72,07/07/23 12:00:00 PM,14.7730,76.181,,,,
73,07/07/23 01:00:00 PM,14.7566,76.354,,,,
74,07/07/23 02:00:00 PM,14.7413,76.354,,,,
75,07/07/23 03:00:00 PM,14.7326,76.528,,,,
76,07/07/23 04:00:00 PM,14.7235,76.528,,,,
77,07/07/23 05:00:00 PM,14.7209,76.703,,,,
78,07/07/23 06:00:00 PM,14.8142,76.703,,,,
79,07/07/23 07:00:00 PM,14.8065,76.703,,,,
80,07/07/23 08:00:00 PM,14.8142,76.703,,,,
