"Plot Title: Bradford_5"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10776669, SEN S/N: 10776669)","Temp, °F (LGR S/N: 10776669, SEN S/N: 10776669)","Coupler Detached (LGR S/N: 10776669)","Coupler Attached (LGR S/N: 10776669)","Stopped (LGR S/N: 10776669)","End Of File (LGR S/N: 10776669)"
1,06/15/21 12:00:00 PM,15.9085,73.926,Logged,,,
2,06/15/21 12:15:00 PM,15.9056,73.062,,,,
3,06/15/21 12:30:00 PM,15.9030,72.718,,,,
4,06/15/21 12:45:00 PM,15.9001,72.718,,,,
5,06/15/21 01:00:00 PM,15.9009,72.545,,,,
6,06/15/21 01:15:00 PM,15.8950,72.545,,,,
7,06/15/21 01:30:00 PM,15.8921,72.545,,,,
8,06/15/21 01:45:00 PM,15.8876,72.545,,,,
9,06/15/21 02:00:00 PM,15.8950,72.545,,,,
10,06/15/21 02:15:00 PM,15.8861,72.545,,,,
11,06/15/21 02:30:00 PM,15.8831,72.545,,,,
12,06/15/21 02:45:00 PM,15.8831,72.545,,,,
13,06/15/21 03:00:00 PM,15.8786,72.545,,,,
14,06/15/21 03:15:00 PM,15.8771,72.545,,,,
15,06/15/21 03:30:00 PM,15.8726,72.545,,,,
16,06/15/21 03:45:00 PM,15.8742,72.545,,,,
17,06/15/21 04:00:00 PM,15.8712,72.545,,,,
18,06/15/21 04:15:00 PM,15.8771,72.545,,,,
19,06/15/21 04:30:00 PM,15.8935,72.545,,,,
20,06/15/21 04:45:00 PM,15.9233,72.545,,,,
21,06/15/21 05:00:00 PM,15.9903,72.545,,,,
22,06/15/21 05:15:00 PM,15.9546,72.545,,,,
23,06/15/21 05:30:00 PM,15.9456,72.545,,,,
24,06/15/21 05:45:00 PM,15.9456,72.545,,,,
25,06/15/21 06:00:00 PM,15.9515,72.545,,,,
26,06/15/21 06:15:00 PM,15.9620,72.545,,,,
27,06/15/21 06:30:00 PM,15.9620,72.545,,,,
28,06/15/21 06:45:00 PM,15.9650,72.545,,,,
29,06/15/21 07:00:00 PM,15.9784,72.545,,,,
30,06/15/21 07:15:00 PM,16.0032,72.372,,,,
31,06/15/21 07:30:00 PM,16.0284,72.372,,,,
32,06/15/21 07:45:00 PM,16.0523,72.372,,,,
33,06/15/21 08:00:00 PM,16.0315,72.372,,,,
34,06/15/21 08:15:00 PM,16.0151,72.372,,,,
35,06/15/21 08:30:00 PM,16.0151,72.372,,,,
36,06/15/21 08:45:00 PM,16.0210,72.372,,,,
37,06/15/21 09:00:00 PM,16.0404,72.372,,,,
38,06/15/21 09:15:00 PM,16.0552,72.372,,,,
39,06/15/21 09:30:00 PM,16.0478,72.372,,,,
40,06/15/21 09:45:00 PM,16.0507,72.372,,,,
41,06/15/21 10:00:00 PM,16.0433,72.372,,,,
42,06/15/21 10:15:00 PM,16.0389,72.372,,,,
43,06/15/21 10:30:00 PM,16.0329,72.372,,,,
44,06/15/21 10:45:00 PM,16.0315,72.372,,,,
45,06/15/21 11:00:00 PM,16.0300,72.372,,,,
46,06/15/21 11:15:00 PM,16.0225,72.372,,,,
47,06/15/21 11:30:00 PM,16.0165,72.372,,,,
48,06/15/21 11:45:00 PM,16.0091,72.372,,,,
49,06/16/21 12:00:00 AM,16.0077,72.372,,,,
50,06/16/21 12:15:00 AM,16.0032,72.372,,,,
51,06/16/21 12:30:00 AM,16.0001,72.372,,,,
52,06/16/21 12:45:00 AM,15.9972,72.372,,,,
53,06/16/21 01:00:00 AM,16.0001,72.372,,,,
54,06/16/21 01:15:00 AM,16.0001,72.372,,,,
55,06/16/21 01:30:00 AM,15.9956,72.372,,,,
56,06/16/21 01:45:00 AM,15.9927,72.372,,,,
57,06/16/21 02:00:00 AM,15.9882,72.372,,,,
58,06/16/21 02:15:00 AM,15.9837,72.372,,,,
59,06/16/21 02:30:00 AM,15.9808,72.372,,,,
60,06/16/21 02:45:00 AM,15.9778,72.372,,,,
61,06/16/21 03:00:00 AM,15.9778,72.372,,,,
62,06/16/21 03:15:00 AM,15.9749,72.372,,,,
63,06/16/21 03:30:00 AM,15.9733,72.372,,,,
64,06/16/21 03:45:00 AM,15.9718,72.372,,,,
65,06/16/21 04:00:00 AM,15.9733,72.372,,,,
66,06/16/21 04:15:00 AM,15.9718,72.372,,,,
67,06/16/21 04:30:00 AM,15.9689,72.372,,,,
68,06/16/21 04:45:00 AM,15.9644,72.372,,,,
69,06/16/21 05:00:00 AM,15.9644,72.372,,,,
70,06/16/21 05:15:00 AM,15.9644,72.372,,,,
71,06/16/21 05:30:00 AM,15.9644,72.372,,,,
72,06/16/21 05:45:00 AM,15.9644,72.372,,,,
73,06/16/21 06:00:00 AM,15.9659,72.372,,,,
74,06/16/21 06:15:00 AM,15.9659,72.372,,,,
75,06/16/21 06:30:00 AM,15.9689,72.372,,,,
76,06/16/21 06:45:00 AM,15.9718,72.372,,,,
77,06/16/21 07:00:00 AM,15.9704,72.372,,,,
78,06/16/21 07:15:00 AM,15.9733,72.372,,,,
79,06/16/21 07:30:00 AM,15.9718,72.372,,,,
80,06/16/21 07:45:00 AM,15.9733,72.372,,,,
81,06/16/21 08:00:00 AM,15.9792,72.372,,,,
82,06/16/21 08:15:00 AM,15.9808,72.372,,,,
83,06/16/21 08:30:00 AM,15.9837,72.372,,,,
84,06/16/21 08:45:00 AM,15.9882,72.372,,,,
85,06/16/21 09:00:00 AM,15.9897,72.372,,,,
86,06/16/21 09:15:00 AM,15.9927,72.372,,,,
87,06/16/21 09:30:00 AM,15.9882,72.372,,,,
88,06/16/21 09:45:00 AM,15.9942,72.372,,,,
89,06/16/21 10:00:00 AM,15.9942,72.372,,,,
90,06/16/21 10:15:00 AM,15.9972,72.372,,,,
91,06/16/21 10:30:00 AM,15.9927,72.372,,,,
92,06/16/21 10:45:00 AM,15.9913,72.372,,,,
93,06/16/21 11:00:00 AM,15.9897,72.372,,,,
94,06/16/21 11:15:00 AM,15.9897,72.372,,,,
95,06/16/21 11:30:00 AM,15.9913,72.372,,,,
96,06/16/21 11:45:00 AM,15.9897,72.372,,,,
97,06/16/21 12:00:00 PM,15.9882,72.372,,,,
