"Plot Title: Bradford_15"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10776683, SEN S/N: 10776683)","Temp, °F (LGR S/N: 10776683, SEN S/N: 10776683)","Coupler Detached (LGR S/N: 10776683)","Coupler Attached (LGR S/N: 10776683)","Stopped (LGR S/N: 10776683)","End Of File (LGR S/N: 10776683)"
1,01/27/22 01:18:45 PM,15.4403,55.017,Logged,,,
2,01/27/22 01:33:45 PM,15.4387,55.017,,,,
3,01/27/22 01:48:45 PM,15.4342,55.017,,,,
4,01/27/22 02:03:45 PM,15.4265,55.017,,,,
5,01/27/22 02:18:45 PM,15.4224,55.189,,,,
6,01/27/22 02:33:45 PM,15.4208,55.189,,,,
7,01/27/22 02:48:45 PM,15.4153,55.364,,,,
8,01/27/22 03:03:45 PM,15.4123,55.364,,,,
9,01/27/22 03:18:45 PM,15.4097,55.537,,,,
10,01/27/22 03:33:45 PM,15.4052,55.537,,,,
11,01/27/22 03:48:45 PM,15.4021,55.537,,,,
12,01/27/22 04:03:45 PM,15.3965,55.711,,,,
13,01/27/22 04:18:45 PM,15.3918,55.711,,,,
14,01/27/22 04:33:45 PM,15.3949,55.711,,,,
15,01/27/22 04:48:45 PM,15.3888,55.711,,,,
16,01/27/22 05:03:45 PM,15.3863,55.884,,,,
17,01/27/22 05:18:45 PM,15.3878,55.884,,,,
18,01/27/22 05:33:45 PM,15.3894,55.884,,,,
19,01/27/22 05:48:45 PM,15.3924,55.884,,,,
20,01/27/22 06:03:45 PM,15.3955,55.884,,,,
21,01/27/22 06:18:45 PM,15.3939,55.884,,,,
22,01/27/22 06:33:45 PM,15.3969,55.884,,,,
23,01/27/22 06:48:45 PM,15.3985,55.884,,,,
24,01/27/22 07:03:45 PM,15.4016,55.884,,,,
25,01/27/22 07:18:45 PM,15.4046,55.884,,,,
26,01/27/22 07:33:45 PM,15.4000,55.884,,,,
27,01/27/22 07:48:45 PM,15.3979,55.711,,,,
28,01/27/22 08:03:45 PM,15.4042,55.711,,,,
29,01/27/22 08:18:45 PM,15.4042,55.711,,,,
30,01/27/22 08:33:45 PM,15.4072,55.711,,,,
31,01/27/22 08:48:45 PM,15.4026,55.711,,,,
32,01/27/22 09:03:45 PM,15.4056,55.711,,,,
33,01/27/22 09:18:45 PM,15.4052,55.537,,,,
34,01/27/22 09:33:45 PM,15.4082,55.537,,,,
35,01/27/22 09:48:45 PM,15.4127,55.537,,,,
36,01/27/22 10:03:45 PM,15.4123,55.364,,,,
37,01/27/22 10:18:45 PM,15.4107,55.364,,,,
38,01/27/22 10:33:45 PM,15.4153,55.364,,,,
39,01/27/22 10:48:45 PM,15.4168,55.364,,,,
40,01/27/22 11:03:45 PM,15.4194,55.189,,,,
41,01/27/22 11:18:45 PM,15.4255,55.189,,,,
42,01/27/22 11:33:45 PM,15.4255,55.189,,,,
43,01/27/22 11:48:45 PM,15.4269,55.189,,,,
44,01/28/22 12:03:45 AM,15.4311,55.017,,,,
45,01/28/22 12:18:45 AM,15.4372,55.017,,,,
46,01/28/22 12:33:45 AM,15.4403,55.017,,,,
47,01/28/22 12:48:45 AM,15.4443,54.842,,,,
48,01/28/22 01:03:45 AM,15.4474,54.842,,,,
49,01/28/22 01:18:45 AM,15.4529,54.669,,,,
50,01/28/22 01:33:45 AM,15.4529,54.669,,,,
51,01/28/22 01:48:45 AM,15.4525,54.495,,,,
52,01/28/22 02:03:45 AM,15.4535,54.322,,,,
53,01/28/22 02:18:45 AM,15.4549,54.322,,,,
54,01/28/22 02:33:45 AM,15.4565,54.322,,,,
