"Plot Title: Bradford_15"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 10776683, SEN S/N: 10776683)","Temp, °F (LGR S/N: 10776683, SEN S/N: 10776683)","Coupler Detached (LGR S/N: 10776683, SEN S/N: 10776683)","Coupler Attached (LGR S/N: 10776683, SEN S/N: 10776683)","Stopped (LGR S/N: 10776683, SEN S/N: 10776683)","End Of File (LGR S/N: 10776683, SEN S/N: 10776683)"
1,04/16/25 10:00:00 AM,15.4631,63.968,Logged,,,
2,04/16/25 11:00:00 AM,15.4554,64.481,,,,
3,04/16/25 12:00:00 PM,15.4406,64.652,,,,
4,04/16/25 01:00:00 PM,15.4258,64.825,,,,
5,04/16/25 02:00:00 PM,15.4095,64.996,,,,
6,04/16/25 03:00:00 PM,15.3942,64.996,,,,
7,04/16/25 04:00:00 PM,15.3856,65.167,,,,
8,04/16/25 05:00:00 PM,15.3779,65.167,,,,
9,04/16/25 06:00:00 PM,15.3799,65.338,,,,
10,04/16/25 07:00:00 PM,15.3815,65.338,,,,
11,04/16/25 08:00:00 PM,15.3921,65.338,,,,
12,04/16/25 09:00:00 PM,15.3998,65.338,,,,
13,04/16/25 10:00:00 PM,15.4085,65.167,,,,
14,04/16/25 11:00:00 PM,15.4136,64.825,,,,
15,04/17/25 12:00:00 AM,15.4248,64.481,,,,
16,04/17/25 01:00:00 AM,15.4193,64.139,,,,
17,04/17/25 02:00:00 AM,15.4223,63.626,,,,
18,04/17/25 03:00:00 AM,15.4213,63.282,,,,
19,04/17/25 04:00:00 AM,15.4264,62.940,,,,
20,04/17/25 05:00:00 AM,15.4285,62.598,,,,
21,04/17/25 06:00:00 AM,15.4413,62.254,,,,
22,04/17/25 07:00:00 AM,15.4555,61.912,,,,
23,04/17/25 08:00:00 AM,15.4612,61.741,,,,
24,04/17/25 09:00:00 AM,15.4612,61.741,,,,
25,04/17/25 10:00:00 AM,15.4636,62.083,,,,
26,04/17/25 11:00:00 AM,15.4559,62.598,,,,
27,04/17/25 12:00:00 PM,15.4448,62.940,,,,
28,04/17/25 01:00:00 PM,15.4381,63.282,,,,
29,04/17/25 02:00:00 PM,15.4294,63.455,,,,
30,04/17/25 03:00:00 PM,15.4146,63.626,,,,
31,04/17/25 04:00:00 PM,15.4075,63.797,,,,
32,04/17/25 05:00:00 PM,15.4020,63.968,,,,
33,04/17/25 06:00:00 PM,15.3988,63.968,,,,
34,04/17/25 07:00:00 PM,15.4055,64.139,,,,
35,04/17/25 08:00:00 PM,15.4197,64.310,,,,
36,04/17/25 09:00:00 PM,15.4304,64.310,,,,
37,04/17/25 10:00:00 PM,15.4339,64.481,,,,
38,04/17/25 11:00:00 PM,15.4369,64.481,,,,
39,04/18/25 12:00:00 AM,15.4436,64.652,,,,
40,04/18/25 01:00:00 AM,15.4446,64.481,,,,
41,04/18/25 02:00:00 AM,15.4380,64.310,,,,
42,04/18/25 03:00:00 AM,15.4446,63.968,,,,
43,04/18/25 04:00:00 AM,15.4442,63.797,,,,
44,04/18/25 05:00:00 AM,15.4483,63.626,,,,
45,04/18/25 06:00:00 AM,15.4533,63.282,,,,
46,04/18/25 07:00:00 AM,15.4620,63.111,,,,
47,04/18/25 08:00:00 AM,15.4646,62.940,,,,
48,04/18/25 09:00:00 AM,15.4712,63.111,,,,
49,04/18/25 10:00:00 AM,15.4768,63.455,,,,
50,04/18/25 11:00:00 AM,15.4742,63.626,,,,
51,04/18/25 12:00:00 PM,15.4655,63.797,,,,
52,04/18/25 01:00:00 PM,15.4584,63.968,,,,
53,04/18/25 02:00:00 PM,15.4477,63.968,,,,
54,04/18/25 03:00:00 PM,15.4406,64.139,,,,
55,04/18/25 04:00:00 PM,15.4349,64.310,,,,
56,04/18/25 05:00:00 PM,15.4319,64.310,,,,
57,04/18/25 06:00:00 PM,15.4294,64.481,,,,
58,04/18/25 07:00:00 PM,15.4294,64.481,,,,
59,04/18/25 08:00:00 PM,15.4375,64.652,,,,
60,04/18/25 09:00:00 PM,15.4481,64.652,,,,
61,04/18/25 10:00:00 PM,15.4501,64.825,,,,
62,04/18/25 11:00:00 PM,15.4538,64.996,,,,
63,04/19/25 12:00:00 AM,15.4507,64.996,,,,
64,04/19/25 01:00:00 AM,15.4497,65.167,,,,
65,04/19/25 02:00:00 AM,15.4528,65.167,,,,
66,04/19/25 03:00:00 AM,15.4532,65.338,,,,
67,04/19/25 04:00:00 AM,15.4593,65.338,,,,
68,04/19/25 05:00:00 AM,15.4639,65.338,,,,
69,04/19/25 06:00:00 AM,15.4757,65.167,,,,
70,04/19/25 07:00:00 AM,15.4884,64.825,,,,
71,04/19/25 08:00:00 AM,15.4884,64.825,,,,
72,04/19/25 09:00:00 AM,15.4828,64.996,,,,
73,04/19/25 10:00:00 AM,15.4781,64.996,,,,
74,04/19/25 11:00:00 AM,15.4757,65.167,,,,
75,04/19/25 12:00:00 PM,15.4696,65.167,,,,
76,04/19/25 01:00:00 PM,15.4603,65.167,,,,
77,04/19/25 02:00:00 PM,15.4441,65.338,,,,
78,04/19/25 03:00:00 PM,15.4258,65.338,,,,
79,04/19/25 04:00:00 PM,15.4105,65.338,,,,
80,04/19/25 05:00:00 PM,15.4059,65.338,,,,
81,04/19/25 06:00:00 PM,15.4079,65.509,,,,
82,04/19/25 07:00:00 PM,15.4140,65.509,,,,
83,04/19/25 08:00:00 PM,15.4207,65.680,,,,
84,04/19/25 09:00:00 PM,15.4222,65.680,,,,
85,04/19/25 10:00:00 PM,15.4242,65.851,,,,
