"Plot Title: Bradford_8"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10684089, SEN S/N: 10684089)","Temp, °F (LGR S/N: 10684089, SEN S/N: 10684089)","Coupler Detached (LGR S/N: 10684089)","Coupler Attached (LGR S/N: 10684089)","Stopped (LGR S/N: 10684089)","End Of File (LGR S/N: 10684089)"
1,06/15/21 02:00:00 PM,15.2620,74.271,Logged,,,
2,06/15/21 02:15:00 PM,15.2572,73.926,,,,
3,06/15/21 02:30:00 PM,15.2519,73.926,,,,
4,06/15/21 02:45:00 PM,15.2538,73.926,,,,
5,06/15/21 03:00:00 PM,15.2514,73.753,,,,
6,06/15/21 03:15:00 PM,15.2461,73.753,,,,
7,06/15/21 03:30:00 PM,15.2461,73.753,,,,
8,06/15/21 03:45:00 PM,15.2465,73.926,,,,
9,06/15/21 04:00:00 PM,15.2465,73.926,,,,
10,06/15/21 04:15:00 PM,15.2681,73.926,,,,
11,06/15/21 04:30:00 PM,15.2519,73.926,,,,
12,06/15/21 04:45:00 PM,15.2716,73.926,,,,
13,06/15/21 05:00:00 PM,15.2662,73.926,,,,
14,06/15/21 05:15:00 PM,15.2735,73.926,,,,
15,06/15/21 05:30:00 PM,15.2848,74.098,,,,
16,06/15/21 05:45:00 PM,15.2902,74.098,,,,
17,06/15/21 06:00:00 PM,15.3045,74.098,,,,
18,06/15/21 06:15:00 PM,15.3009,74.098,,,,
19,06/15/21 06:30:00 PM,15.2955,74.098,,,,
20,06/15/21 06:45:00 PM,15.2848,74.098,,,,
21,06/15/21 07:00:00 PM,15.3068,74.271,,,,
22,06/15/21 07:15:00 PM,15.3266,74.271,,,,
23,06/15/21 07:30:00 PM,15.3392,74.271,,,,
24,06/15/21 07:45:00 PM,15.3463,74.271,,,,
25,06/15/21 08:00:00 PM,15.3337,74.271,,,,
26,06/15/21 08:15:00 PM,15.3212,74.271,,,,
27,06/15/21 08:30:00 PM,15.3337,74.271,,,,
28,06/15/21 08:45:00 PM,15.3450,74.446,,,,
29,06/15/21 09:00:00 PM,15.3702,74.446,,,,
30,06/15/21 09:15:00 PM,15.3756,74.446,,,,
31,06/15/21 09:30:00 PM,15.3683,74.446,,,,
32,06/15/21 09:45:00 PM,15.3720,74.446,,,,
33,06/15/21 10:00:00 PM,15.3739,74.446,,,,
34,06/15/21 10:15:00 PM,15.3739,74.446,,,,
35,06/15/21 10:30:00 PM,15.3739,74.446,,,,
36,06/15/21 10:45:00 PM,15.3739,74.446,,,,
37,06/15/21 11:00:00 PM,15.3773,74.446,,,,
38,06/15/21 11:15:00 PM,15.3739,74.446,,,,
39,06/15/21 11:30:00 PM,15.3756,74.446,,,,
40,06/15/21 11:45:00 PM,15.3792,74.446,,,,
41,06/16/21 12:00:00 AM,15.3773,74.446,,,,
42,06/16/21 12:15:00 AM,15.3773,74.446,,,,
43,06/16/21 12:30:00 AM,15.3810,74.446,,,,
44,06/16/21 12:45:00 AM,15.3882,74.446,,,,
45,06/16/21 01:00:00 AM,15.3900,74.446,,,,
46,06/16/21 01:15:00 AM,15.3900,74.446,,,,
47,06/16/21 01:30:00 AM,15.3913,74.271,,,,
48,06/16/21 01:45:00 AM,15.3913,74.271,,,,
49,06/16/21 02:00:00 AM,15.3840,74.271,,,,
50,06/16/21 02:15:00 AM,15.3907,74.098,,,,
51,06/16/21 02:30:00 AM,15.3888,74.098,,,,
52,06/16/21 02:45:00 AM,15.3907,74.098,,,,
53,06/16/21 03:00:00 AM,15.3884,73.926,,,,
54,06/16/21 03:15:00 AM,15.3884,73.926,,,,
55,06/16/21 03:30:00 AM,15.3901,73.926,,,,
56,06/16/21 03:45:00 AM,15.3914,73.753,,,,
57,06/16/21 04:00:00 AM,15.3950,73.753,,,,
58,06/16/21 04:15:00 AM,15.3950,73.753,,,,
59,06/16/21 04:30:00 AM,15.3926,73.580,,,,
60,06/16/21 04:45:00 AM,15.3926,73.580,,,,
61,06/16/21 05:00:00 AM,15.3908,73.580,,,,
62,06/16/21 05:15:00 AM,15.3926,73.580,,,,
63,06/16/21 05:30:00 AM,15.3945,73.580,,,,
64,06/16/21 05:45:00 AM,15.3958,73.407,,,,
65,06/16/21 06:00:00 AM,15.3992,73.407,,,,
66,06/16/21 06:15:00 AM,15.4011,73.407,,,,
67,06/16/21 06:30:00 AM,15.4046,73.407,,,,
68,06/16/21 06:45:00 AM,15.4082,73.407,,,,
69,06/16/21 07:00:00 AM,15.4059,73.234,,,,
70,06/16/21 07:15:00 AM,15.4059,73.234,,,,
71,06/16/21 07:30:00 AM,15.4076,73.234,,,,
72,06/16/21 07:45:00 AM,15.4095,73.234,,,,
73,06/16/21 08:00:00 AM,15.4132,73.234,,,,
74,06/16/21 08:15:00 AM,15.4149,73.234,,,,
75,06/16/21 08:30:00 AM,15.4185,73.234,,,,
76,06/16/21 08:45:00 AM,15.4239,73.234,,,,
77,06/16/21 09:00:00 AM,15.4275,73.234,,,,
78,06/16/21 09:15:00 AM,15.4293,73.234,,,,
79,06/16/21 09:30:00 AM,15.4310,73.234,,,,
80,06/16/21 09:45:00 AM,15.4310,73.234,,,,
81,06/16/21 10:00:00 AM,15.4293,73.234,,,,
82,06/16/21 10:15:00 AM,15.4310,73.234,,,,
83,06/16/21 10:30:00 AM,15.4316,73.407,,,,
84,06/16/21 10:45:00 AM,15.4298,73.407,,,,
85,06/16/21 11:00:00 AM,15.4280,73.407,,,,
86,06/16/21 11:15:00 AM,15.4298,73.407,,,,
87,06/16/21 11:30:00 AM,15.4316,73.407,,,,
88,06/16/21 11:45:00 AM,15.4298,73.407,,,,
89,06/16/21 12:00:00 PM,15.4316,73.407,,,,
90,06/16/21 12:15:00 PM,15.4298,73.407,,,,
91,06/16/21 12:30:00 PM,15.4298,73.407,,,,
92,06/16/21 12:45:00 PM,15.4303,73.580,,,,
93,06/16/21 01:00:00 PM,15.4285,73.580,,,,
94,06/16/21 01:15:00 PM,15.4285,73.580,,,,
95,06/16/21 01:30:00 PM,15.4232,73.580,,,,
96,06/16/21 01:45:00 PM,15.4232,73.580,,,,
97,06/16/21 02:00:00 PM,15.4195,73.580,,,,
98,06/16/21 02:15:00 PM,15.4142,73.580,,,,
99,06/16/21 02:30:00 PM,15.4071,73.580,,,,
100,06/16/21 02:45:00 PM,15.4034,73.580,,,,
101,06/16/21 03:00:00 PM,15.3998,73.580,,,,
102,06/16/21 03:15:00 PM,15.3981,73.580,,,,
103,06/16/21 03:30:00 PM,15.3998,73.580,,,,
104,06/16/21 03:45:00 PM,15.4016,73.580,,,,
105,06/16/21 04:00:00 PM,15.4034,73.580,,,,
106,06/16/21 04:15:00 PM,15.4016,73.580,,,,
107,06/16/21 04:30:00 PM,15.3981,73.580,,,,
108,06/16/21 04:45:00 PM,15.3981,73.580,,,,
109,06/16/21 05:00:00 PM,15.3981,73.580,,,,
110,06/16/21 05:15:00 PM,15.3981,73.580,,,,
111,06/16/21 05:30:00 PM,15.3945,73.580,,,,
112,06/16/21 05:45:00 PM,15.3926,73.580,,,,
113,06/16/21 06:00:00 PM,15.3945,73.580,,,,
114,06/16/21 06:15:00 PM,15.3962,73.580,,,,
115,06/16/21 06:30:00 PM,15.3962,73.580,,,,
116,06/16/21 06:45:00 PM,15.3981,73.580,,,,
117,06/16/21 07:00:00 PM,15.3981,73.580,,,,
118,06/16/21 07:15:00 PM,15.3962,73.580,,,,
119,06/16/21 07:30:00 PM,15.3998,73.580,,,,
120,06/16/21 07:45:00 PM,15.4016,73.580,,,,
