"Plot Title: Brad_14LL"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 20474165, SEN S/N: 20474165)","Temp, °F (LGR S/N: 20474165, SEN S/N: 20474165)","Coupler Detached (LGR S/N: 20474165)","Coupler Attached (LGR S/N: 20474165)","Stopped (LGR S/N: 20474165)","End Of File (LGR S/N: 20474165)"
1,07/04/23 02:00:00 PM,15.7539,73.926,Logged,,,
2,07/04/23 03:00:00 PM,15.7351,73.753,,,,
3,07/04/23 04:00:00 PM,15.7315,73.753,,,,
4,07/04/23 05:00:00 PM,15.7225,73.753,,,,
5,07/04/23 06:00:00 PM,15.7279,73.753,,,,
6,07/04/23 07:00:00 PM,15.7388,73.753,,,,
7,07/04/23 08:00:00 PM,15.7424,73.753,,,,
8,07/04/23 09:00:00 PM,15.7552,73.753,,,,
9,07/04/23 10:00:00 PM,15.7534,73.753,,,,
10,07/04/23 11:00:00 PM,15.7679,73.753,,,,
11,07/05/23 12:00:00 AM,15.7697,73.753,,,,
12,07/05/23 01:00:00 AM,15.7697,73.753,,,,
13,07/05/23 02:00:00 AM,15.7607,73.753,,,,
14,07/05/23 03:00:00 AM,15.7588,73.753,,,,
15,07/05/23 04:00:00 AM,15.7534,73.753,,,,
16,07/05/23 05:00:00 AM,15.7607,73.753,,,,
17,07/05/23 06:00:00 AM,15.7624,73.753,,,,
18,07/05/23 07:00:00 AM,15.7715,73.753,,,,
19,07/05/23 08:00:00 AM,15.7807,73.753,,,,
20,07/05/23 09:00:00 AM,15.7807,73.753,,,,
21,07/05/23 10:00:00 AM,15.7807,73.753,,,,
22,07/05/23 11:00:00 AM,15.7733,73.753,,,,
23,07/05/23 12:00:00 PM,15.7643,73.753,,,,
24,07/05/23 01:00:00 PM,15.7498,73.753,,,,
25,07/05/23 02:00:00 PM,15.7351,73.753,,,,
26,07/05/23 03:00:00 PM,15.7134,73.753,,,,
27,07/05/23 04:00:00 PM,15.7134,73.753,,,,
28,07/05/23 05:00:00 PM,15.7006,73.753,,,,
29,07/05/23 06:00:00 PM,15.7043,73.753,,,,
