"Plot Title: Bradford_7con"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21415359, SEN S/N: 21415359)","Temp, °F (LGR S/N: 21415359, SEN S/N: 21415359)","Coupler Detached (LGR S/N: 21415359, SEN S/N: 21415359)","Coupler Attached (LGR S/N: 21415359, SEN S/N: 21415359)","Stopped (LGR S/N: 21415359, SEN S/N: 21415359)","End Of File (LGR S/N: 21415359, SEN S/N: 21415359)"
1,05/30/24 11:00:00 AM,3.6,88.70,Logged,,,
2,05/30/24 12:00:00 PM,3.6,89.58,,,,
3,05/30/24 01:00:00 PM,3.6,94.06,,,,
4,05/30/24 02:00:00 PM,3.6,94.33,,,,
5,05/30/24 03:00:00 PM,3.6,91.89,,,,
6,05/30/24 04:00:00 PM,3.6,91.51,,,,
7,05/30/24 05:00:00 PM,3.6,88.66,,,,
8,05/30/24 06:00:00 PM,3.6,86.18,,,,
9,05/30/24 07:00:00 PM,3.7,82.49,,,,
10,05/30/24 08:00:00 PM,3.7,78.26,,,,
11,05/30/24 09:00:00 PM,3.7,73.27,,,,
12,05/30/24 10:00:00 PM,3.7,72.07,,,,
13,05/30/24 11:00:00 PM,3.7,71.47,,,,
14,05/31/24 12:00:00 AM,3.7,70.65,,,,
15,05/31/24 01:00:00 AM,3.7,71.13,,,,
16,05/31/24 02:00:00 AM,1.7,70.45,,,,
17,05/31/24 03:00:00 AM,3.7,68.86,,,,
18,05/31/24 04:00:00 AM,3.7,67.37,,,,
19,05/31/24 05:00:00 AM,3.7,66.40,,,,
20,05/31/24 06:00:00 AM,3.7,67.73,,,,
21,05/31/24 07:00:00 AM,3.7,74.95,,,,
22,05/31/24 08:00:00 AM,3.7,81.75,,,,
23,05/31/24 09:00:00 AM,10.0,84.56,,,,
24,05/31/24 10:00:00 AM,3.6,87.53,,,,
25,05/31/24 11:00:00 AM,3.6,90.19,,,,
26,05/31/24 12:00:00 PM,3.6,91.49,,,,
27,05/31/24 01:00:00 PM,3.6,94.80,,,,
28,05/31/24 02:00:00 PM,3.6,92.64,,,,
29,05/31/24 03:00:00 PM,10.0,91.54,,,,
30,05/31/24 04:00:00 PM,3.6,87.93,,,,
31,05/31/24 05:00:00 PM,3.6,84.81,,,,
32,05/31/24 06:00:00 PM,3.7,82.53,,,,
33,05/31/24 07:00:00 PM,3.7,79.65,,,,
34,05/31/24 08:00:00 PM,3.7,76.82,,,,
35,05/31/24 09:00:00 PM,3.7,74.08,,,,
36,05/31/24 10:00:00 PM,3.7,71.47,,,,
37,05/31/24 11:00:00 PM,3.7,69.71,,,,
38,06/01/24 12:00:00 AM,1.7,68.47,,,,
39,06/01/24 01:00:00 AM,0.1,68.02,,,,
40,06/01/24 02:00:00 AM,3.7,66.96,,,,
41,06/01/24 03:00:00 AM,3.7,66.06,,,,
42,06/01/24 04:00:00 AM,0.1,66.69,,,,
43,06/01/24 05:00:00 AM,3.7,65.97,,,,
44,06/01/24 06:00:00 AM,3.7,66.04,,,,
45,06/01/24 07:00:00 AM,3.7,71.24,,,,
46,06/01/24 08:00:00 AM,3.7,77.67,,,,
47,06/01/24 09:00:00 AM,3.7,81.84,,,,
48,06/01/24 10:00:00 AM,3.6,84.52,,,,
49,06/01/24 11:00:00 AM,1.6,88.61,,,,
50,06/01/24 12:00:00 PM,3.6,87.53,,,,
51,06/01/24 01:00:00 PM,1.6,92.71,,,,
52,06/01/24 02:00:00 PM,10.0,90.43,,,,
53,06/01/24 03:00:00 PM,1.6,88.79,,,,
54,06/01/24 04:00:00 PM,3.6,88.36,,,,
55,06/01/24 05:00:00 PM,10.0,85.55,,,,
56,06/01/24 06:00:00 PM,1.6,82.89,,,,
57,06/01/24 07:00:00 PM,3.7,80.91,,,,
58,06/01/24 08:00:00 PM,1.7,78.26,,,,
59,06/01/24 09:00:00 PM,0.1,76.57,,,,
60,06/01/24 10:00:00 PM,3.7,75.69,,,,
61,06/01/24 11:00:00 PM,3.7,74.84,,,,
62,06/02/24 12:00:00 AM,3.7,74.10,,,,
63,06/02/24 01:00:00 AM,3.7,73.06,,,,
64,06/02/24 02:00:00 AM,3.7,71.46,,,,
65,06/02/24 03:00:00 AM,3.7,69.28,,,,
66,06/02/24 04:00:00 AM,3.7,69.24,,,,
67,06/02/24 05:00:00 AM,1.7,68.50,,,,
68,06/02/24 06:00:00 AM,3.7,68.74,,,,
69,06/02/24 07:00:00 AM,3.7,70.84,,,,
70,06/02/24 08:00:00 AM,3.7,79.14,,,,
71,06/02/24 09:00:00 AM,3.7,79.54,,,,
72,06/02/24 10:00:00 AM,3.7,80.92,,,,
73,06/02/24 11:00:00 AM,3.6,85.32,,,,
74,06/02/24 12:00:00 PM,3.6,87.73,,,,
75,06/02/24 01:00:00 PM,3.6,86.25,,,,
76,06/02/24 02:00:00 PM,3.6,87.24,,,,
77,06/02/24 03:00:00 PM,1.6,86.43,,,,
78,06/02/24 04:00:00 PM,3.6,85.55,,,,
79,06/02/24 05:00:00 PM,3.6,84.74,,,,
80,06/02/24 06:00:00 PM,3.6,83.30,,,,
81,06/02/24 07:00:00 PM,3.7,80.42,,,,
82,06/02/24 08:00:00 PM,3.7,78.24,,,,
83,06/02/24 09:00:00 PM,3.7,77.40,,,,
84,06/02/24 10:00:00 PM,3.7,75.97,,,,
85,06/02/24 11:00:00 PM,1.7,74.10,,,,
86,06/03/24 12:00:00 AM,3.7,72.43,,,,
87,06/03/24 01:00:00 AM,3.7,71.65,,,,
88,06/03/24 02:00:00 AM,3.7,70.86,,,,
89,06/03/24 03:00:00 AM,3.7,71.37,,,,
90,06/03/24 04:00:00 AM,3.7,71.13,,,,
91,06/03/24 05:00:00 AM,3.7,69.60,,,,
92,06/03/24 06:00:00 AM,3.7,69.17,,,,
93,06/03/24 07:00:00 AM,3.7,73.69,,,,
94,06/03/24 08:00:00 AM,3.7,80.20,,,,
95,06/03/24 09:00:00 AM,3.6,84.36,,,,
96,06/03/24 10:00:00 AM,3.6,87.62,,,,
97,06/03/24 11:00:00 AM,3.6,89.38,,,,
98,06/03/24 12:00:00 PM,3.6,89.74,,,,
99,06/03/24 01:00:00 PM,1.6,94.84,,,,
100,06/03/24 02:00:00 PM,10.0,94.14,,,,
101,06/03/24 03:00:00 PM,3.6,92.23,,,,
102,06/03/24 04:00:00 PM,3.6,88.36,,,,
103,06/03/24 05:00:00 PM,10.0,88.05,,,,
104,06/03/24 06:00:00 PM,3.6,85.91,,,,
105,06/03/24 07:00:00 PM,3.6,82.92,,,,
106,06/03/24 08:00:00 PM,3.7,80.28,,,,
107,06/03/24 09:00:00 PM,1.7,78.15,,,,
108,06/03/24 10:00:00 PM,3.7,77.41,,,,
109,06/03/24 11:00:00 PM,3.7,76.30,,,,
110,06/04/24 12:00:00 AM,3.7,76.14,,,,
111,06/04/24 01:00:00 AM,3.7,75.56,,,,
112,06/04/24 02:00:00 AM,3.7,74.30,,,,
