"Plot Title: Bradford_7LL"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 20501580, SEN S/N: 20501580)","Temp, °F (LGR S/N: 20501580, SEN S/N: 20501580)","Coupler Detached (LGR S/N: 20501580, SEN S/N: 20501580)","Coupler Attached (LGR S/N: 20501580, SEN S/N: 20501580)","Host Connected (LGR S/N: 20501580, SEN S/N: 20501580)","Stopped (LGR S/N: 20501580, SEN S/N: 20501580)","End Of File (LGR S/N: 20501580, SEN S/N: 20501580)"
37,04/20/24 01:00:00 AM,15.4262,68.421,,,,,
38,04/20/24 02:00:00 AM,15.4179,68.421,,,,,
39,04/20/24 03:00:00 AM,15.4193,68.421,,,,,
40,04/20/24 04:00:00 AM,15.4137,68.421,,,,,
41,04/20/24 05:00:00 AM,15.4169,68.592,,,,,
42,04/20/24 06:00:00 AM,15.4309,68.592,,,,,
43,04/20/24 07:00:00 AM,15.4378,68.592,,,,,
44,04/20/24 08:00:00 AM,15.4461,68.592,,,,,
45,04/20/24 09:00:00 AM,15.4433,68.592,,,,,
46,04/20/24 10:00:00 AM,15.4475,68.592,,,,,
47,04/20/24 11:00:00 AM,15.4401,68.421,,,,,
48,04/20/24 12:00:00 PM,15.4277,68.421,,,,,
49,04/20/24 01:00:00 PM,15.4165,68.421,,,,,
50,04/20/24 02:00:00 PM,15.4027,68.421,,,,,
51,04/20/24 03:00:00 PM,15.3888,68.421,,,,,
52,04/20/24 04:00:00 PM,15.3805,68.421,,,,,
53,04/20/24 05:00:00 PM,15.3837,68.592,,,,,
54,04/20/24 06:00:00 PM,15.3823,68.592,,,,,
55,04/20/24 07:00:00 PM,15.3879,68.592,,,,,
56,04/20/24 08:00:00 PM,15.3920,68.592,,,,,
57,04/20/24 09:00:00 PM,15.3920,68.592,,,,,
58,04/20/24 10:00:00 PM,15.3994,68.763,,,,,
59,04/20/24 11:00:00 PM,15.3911,68.763,,,,,
60,04/21/24 12:00:00 AM,15.3856,68.763,,,,,
61,04/21/24 01:00:00 AM,15.3786,68.763,,,,,
62,04/21/24 02:00:00 AM,15.3736,68.934,,,,,
63,04/21/24 03:00:00 AM,15.3681,68.934,,,,,
64,04/21/24 04:00:00 AM,15.3676,69.278,,,,,
65,04/21/24 05:00:00 AM,15.3681,68.934,,,,,
66,04/21/24 06:00:00 AM,15.3791,68.934,,,,,
67,04/21/24 07:00:00 AM,15.3833,68.934,,,,,
68,04/21/24 08:00:00 AM,15.3805,68.934,,,,,
69,04/21/24 09:00:00 AM,15.3818,68.934,,,,,
70,04/21/24 10:00:00 AM,15.3875,68.934,,,,,
71,04/21/24 11:00:00 AM,15.3801,68.763,,,,,
72,04/21/24 12:00:00 PM,15.3759,68.763,,,,,
73,04/21/24 01:00:00 PM,15.3551,68.763,,,,,
74,04/21/24 02:00:00 PM,15.3440,68.763,,,,,
75,04/21/24 03:00:00 PM,15.3218,68.763,,,,,
76,04/21/24 04:00:00 PM,15.3176,68.763,,,,,
77,04/21/24 05:00:00 PM,15.3190,68.763,,,,,
78,04/21/24 06:00:00 PM,15.3232,68.763,,,,,
79,04/21/24 07:00:00 PM,15.3537,68.763,,,,,
80,04/21/24 08:00:00 PM,15.3647,68.763,,,,,
81,04/21/24 09:00:00 PM,15.3828,68.763,,,,,
82,04/21/24 10:00:00 PM,15.3939,68.763,,,,,
83,04/21/24 11:00:00 PM,15.4008,68.763,,,,,
84,04/22/24 12:00:00 AM,15.4036,68.763,,,,,
85,04/22/24 01:00:00 AM,15.3966,68.763,,,,,
86,04/22/24 02:00:00 AM,15.3966,68.763,,,,,
87,04/22/24 03:00:00 AM,15.3994,68.763,,,,,
88,04/22/24 04:00:00 AM,15.4036,68.763,,,,,
89,04/22/24 05:00:00 AM,15.4129,68.592,,,,,
90,04/22/24 06:00:00 AM,15.4243,68.248,,,,,
91,04/22/24 07:00:00 AM,15.4378,68.077,,,,,
92,04/22/24 08:00:00 AM,15.4387,67.906,,,,,
93,04/22/24 09:00:00 AM,15.4480,67.735,,,,,
94,04/22/24 10:00:00 AM,15.4522,67.735,,,,,
95,04/22/24 11:00:00 AM,15.4484,67.906,,,,,
96,04/22/24 12:00:00 PM,15.4456,67.906,,,,,
97,04/22/24 01:00:00 PM,15.4420,68.077,,,,,
98,04/22/24 02:00:00 PM,15.4351,68.077,,,,,
99,04/22/24 03:00:00 PM,15.4294,68.077,,,,,
100,04/22/24 04:00:00 PM,15.4266,68.077,,,,,
101,04/22/24 05:00:00 PM,15.4336,68.077,,,,,
102,04/22/24 06:00:00 PM,15.4351,68.077,,,,,
103,04/22/24 07:00:00 PM,15.4503,68.077,,,,,
104,04/22/24 08:00:00 PM,15.4628,68.077,,,,,
105,04/22/24 09:00:00 PM,15.4780,68.077,,,,,
106,04/22/24 10:00:00 PM,15.4873,67.906,,,,,
107,04/22/24 11:00:00 PM,15.4924,67.735,,,,,
108,04/23/24 12:00:00 AM,15.4886,67.392,,,,,
109,04/23/24 01:00:00 AM,15.4924,67.221,,,,,
110,04/23/24 02:00:00 AM,15.4831,66.879,,,,,
111,04/23/24 03:00:00 AM,15.4784,66.708,,,,,
112,04/23/24 04:00:00 AM,15.4790,66.366,,,,,
113,04/23/24 05:00:00 AM,15.4919,66.022,,,,,
114,04/23/24 06:00:00 AM,15.4993,65.680,,,,,
115,04/23/24 07:00:00 AM,15.5058,65.509,,,,,
116,04/23/24 08:00:00 AM,15.5150,65.338,,,,,
117,04/23/24 09:00:00 AM,15.5177,65.338,,,,,
118,04/23/24 10:00:00 AM,15.5192,65.338,,,,,
119,04/23/24 11:00:00 AM,15.5141,65.509,,,,,
120,04/23/24 12:00:00 PM,15.5090,65.680,,,,,
121,04/23/24 01:00:00 PM,15.5053,65.851,,,,,
122,04/23/24 02:00:00 PM,15.4896,66.193,,,,,
123,04/23/24 03:00:00 PM,15.4734,66.366,,,,,
124,04/23/24 04:00:00 PM,15.4655,66.537,,,,,
125,04/23/24 05:00:00 PM,15.4615,66.537,,,,,
126,04/23/24 06:00:00 PM,15.4586,66.537,,,,,
127,04/23/24 07:00:00 PM,15.4646,66.708,,,,,
128,04/23/24 08:00:00 PM,15.4702,66.708,,,,,
129,04/23/24 09:00:00 PM,15.4771,66.708,,,,,
130,04/23/24 10:00:00 PM,15.4784,66.708,,,,,
131,04/23/24 11:00:00 PM,15.4757,66.708,,,,,
132,04/24/24 12:00:00 AM,15.4739,66.537,,,,,
133,04/24/24 01:00:00 AM,15.4665,66.366,,,,,
134,04/24/24 02:00:00 AM,15.4577,66.193,,,,,
135,04/24/24 03:00:00 AM,15.4573,66.022,,,,,
136,04/24/24 04:00:00 AM,15.4568,65.851,,,,,
137,04/24/24 05:00:00 AM,15.4615,65.509,,,,,
138,04/24/24 06:00:00 AM,15.4651,65.338,,,,,
139,04/24/24 07:00:00 AM,15.4786,65.167,,,,,
140,04/24/24 08:00:00 AM,15.4841,65.167,,,,,
141,04/24/24 09:00:00 AM,15.4841,65.167,,,,,
142,04/24/24 10:00:00 AM,15.4832,65.338,,,,,
143,04/24/24 11:00:00 AM,15.4780,65.509,,,,,
144,04/24/24 12:00:00 PM,15.4702,65.680,,,,,
145,04/24/24 01:00:00 PM,15.4596,65.851,,,,,
146,04/24/24 02:00:00 PM,15.4503,66.022,,,,,
147,04/24/24 03:00:00 PM,15.4300,66.193,,,,,
148,04/24/24 04:00:00 PM,15.4245,66.193,,,,,
149,04/24/24 05:00:00 PM,15.4258,66.193,,,,,
150,04/24/24 06:00:00 PM,15.4249,66.366,,,,,
151,04/24/24 07:00:00 PM,15.4291,66.366,,,,,
152,04/24/24 08:00:00 PM,15.4346,66.366,,,,,
153,04/24/24 09:00:00 PM,15.4456,66.366,,,,,
154,04/24/24 10:00:00 PM,15.4499,66.366,,,,,
155,04/24/24 11:00:00 PM,15.4490,66.537,,,,,
156,04/25/24 12:00:00 AM,15.4475,66.537,,,,,
157,04/25/24 01:00:00 AM,15.4461,66.537,,,,,
158,04/25/24 02:00:00 AM,15.4401,66.366,,,,,
159,04/25/24 03:00:00 AM,15.4425,66.193,,,,,
160,04/25/24 04:00:00 AM,15.4397,66.193,,,,,
161,04/25/24 05:00:00 AM,15.4420,66.022,,,,,
162,04/25/24 06:00:00 AM,15.4541,65.851,,,,,
163,04/25/24 07:00:00 AM,15.4604,65.680,,,,,
164,04/25/24 08:00:00 AM,15.4632,65.680,,,,,
165,04/25/24 09:00:00 AM,15.4577,65.680,,,,,
166,04/25/24 10:00:00 AM,15.4596,65.851,,,,,
167,04/25/24 11:00:00 AM,15.4530,66.022,,,,,
168,04/25/24 12:00:00 PM,15.4369,66.193,,,,,
169,04/25/24 01:00:00 PM,15.4272,66.193,,,,,
170,04/25/24 02:00:00 PM,15.4152,66.366,,,,,
171,04/25/24 03:00:00 PM,15.4027,66.366,,,,,
172,04/25/24 04:00:00 PM,15.3985,66.366,,,,,
173,04/25/24 05:00:00 PM,15.3917,66.366,,,,,
174,04/25/24 06:00:00 PM,15.3888,66.366,,,,,
175,04/25/24 07:00:00 PM,15.3976,66.537,,,,,
176,04/25/24 08:00:00 PM,15.4032,66.537,,,,,
177,04/25/24 09:00:00 PM,15.4114,66.537,,,,,
178,04/25/24 10:00:00 PM,15.4211,66.537,,,,,
179,04/25/24 11:00:00 PM,15.4272,66.708,,,,,
180,04/26/24 12:00:00 AM,15.4258,66.708,,,,,
181,04/26/24 01:00:00 AM,15.4175,66.708,,,,,
182,04/26/24 02:00:00 AM,15.4165,66.879,,,,,
183,04/26/24 03:00:00 AM,15.4165,66.879,,,,,
184,04/26/24 04:00:00 AM,15.4137,66.879,,,,,
185,04/26/24 05:00:00 AM,15.4179,66.879,,,,,
186,04/26/24 06:00:00 AM,15.4309,67.050,,,,,
187,04/26/24 07:00:00 AM,15.4406,67.050,,,,,
188,04/26/24 08:00:00 AM,15.4461,67.050,,,,,
189,04/26/24 09:00:00 AM,15.4517,67.050,,,,,
190,04/26/24 10:00:00 AM,15.4558,67.050,,,,,
191,04/26/24 11:00:00 AM,15.4545,67.050,,,,,
192,04/26/24 12:00:00 PM,15.4475,67.050,,,,,
193,04/26/24 01:00:00 PM,15.4393,67.050,,,,,
194,04/26/24 02:00:00 PM,15.4336,67.050,,,,,
195,04/26/24 03:00:00 PM,15.4266,67.050,,,,,
196,04/26/24 04:00:00 PM,15.4239,67.050,,,,,
197,04/26/24 05:00:00 PM,15.4309,67.050,,,,,
198,04/26/24 06:00:00 PM,15.4309,67.050,,,,,
199,04/26/24 07:00:00 PM,15.4438,67.221,,,,,
200,04/26/24 08:00:00 PM,15.4465,67.221,,,,,
201,04/26/24 09:00:00 PM,15.4549,67.221,,,,,
202,04/26/24 10:00:00 PM,15.4674,67.221,,,,,
203,04/26/24 11:00:00 PM,15.4678,67.392,,,,,
204,04/27/24 12:00:00 AM,15.4664,67.392,,,,,
205,04/27/24 01:00:00 AM,15.4609,67.392,,,,,
206,04/27/24 02:00:00 AM,15.4581,67.392,,,,,
207,04/27/24 03:00:00 AM,15.4554,67.392,,,,,
208,04/27/24 04:00:00 AM,15.4554,67.392,,,,,
209,04/27/24 05:00:00 AM,15.4609,67.392,,,,,
210,04/27/24 06:00:00 AM,15.4664,67.392,,,,,
211,04/27/24 07:00:00 AM,15.4748,67.392,,,,,
212,04/27/24 08:00:00 AM,15.4845,67.392,,,,,
213,04/27/24 09:00:00 AM,15.4997,67.392,,,,,
214,04/27/24 10:00:00 AM,15.5080,67.392,,,,,
215,04/27/24 11:00:00 AM,15.5164,67.392,,,,,
216,04/27/24 12:00:00 PM,15.5053,67.392,,,,,
217,04/27/24 01:00:00 PM,15.4873,67.392,,,,,
218,04/27/24 02:00:00 PM,15.4789,67.392,,,,,
219,04/27/24 03:00:00 PM,15.4748,67.392,,,,,
220,04/27/24 04:00:00 PM,15.4706,67.392,,,,,
221,04/27/24 05:00:00 PM,15.4706,67.392,,,,,
222,04/27/24 06:00:00 PM,15.4706,67.392,,,,,
223,04/27/24 07:00:00 PM,15.4761,67.392,,,,,
224,04/27/24 08:00:00 PM,15.4818,67.392,,,,,
225,04/27/24 09:00:00 PM,15.4803,67.392,,,,,
226,04/27/24 10:00:00 PM,15.4803,67.392,,,,,
227,04/27/24 11:00:00 PM,15.4776,67.392,,,,,
228,04/28/24 12:00:00 AM,15.4748,67.392,,,,,
229,04/28/24 01:00:00 AM,15.4651,67.392,,,,,
230,04/28/24 02:00:00 AM,15.4581,67.392,,,,,
231,04/28/24 03:00:00 AM,15.4484,67.392,,,,,
232,04/28/24 04:00:00 AM,15.4512,67.392,,,,,
233,04/28/24 05:00:00 AM,15.4554,67.392,,,,,
234,04/28/24 06:00:00 AM,15.4623,67.392,,,,,
235,04/28/24 07:00:00 AM,15.4687,67.221,,,,,
236,04/28/24 08:00:00 AM,15.4702,67.221,,,,,
237,04/28/24 09:00:00 AM,15.4693,67.392,,,,,
238,04/28/24 10:00:00 AM,15.4664,67.392,,,,,
239,04/28/24 11:00:00 AM,15.4651,67.392,,,,,
240,04/28/24 12:00:00 PM,15.4554,67.392,,,,,
241,04/28/24 01:00:00 PM,15.4456,67.392,,,,,
242,04/28/24 02:00:00 PM,15.4387,67.392,,,,,
243,04/28/24 03:00:00 PM,15.4262,67.392,,,,,
244,04/28/24 04:00:00 PM,15.4235,67.392,,,,,
245,04/28/24 05:00:00 PM,15.4262,67.392,,,,,
246,04/28/24 06:00:00 PM,15.4207,67.392,,,,,
247,04/28/24 07:00:00 PM,15.4193,67.392,,,,,
248,04/28/24 08:00:00 PM,15.4222,67.392,,,,,
249,04/28/24 09:00:00 PM,15.4249,67.392,,,,,
250,04/28/24 10:00:00 PM,15.4262,67.392,,,,,
251,04/28/24 11:00:00 PM,15.4239,67.564,,,,,
252,04/29/24 12:00:00 AM,15.4211,67.564,,,,,
253,04/29/24 01:00:00 AM,15.4156,67.564,,,,,
254,04/29/24 02:00:00 AM,15.4055,67.392,,,,,
255,04/29/24 03:00:00 AM,15.4027,67.392,,,,,
256,04/29/24 04:00:00 AM,15.4050,67.221,,,,,
257,04/29/24 05:00:00 AM,15.4059,67.050,,,,,
258,04/29/24 06:00:00 AM,15.4097,66.879,,,,,
259,04/29/24 07:00:00 AM,15.4152,66.879,,,,,
260,04/29/24 08:00:00 AM,15.4137,66.879,,,,,
261,04/29/24 09:00:00 AM,15.4137,66.879,,,,,
262,04/29/24 10:00:00 AM,15.4114,67.050,,,,,
263,04/29/24 11:00:00 AM,15.4078,67.221,,,,,
264,04/29/24 12:00:00 PM,15.3995,67.221,,,,,
265,04/29/24 01:00:00 PM,15.3828,67.221,,,,,
266,04/29/24 02:00:00 PM,15.3717,67.221,,,,,
267,04/29/24 03:00:00 PM,15.3551,67.221,,,,,
268,04/29/24 04:00:00 PM,15.3399,67.221,,,,,
269,04/29/24 05:00:00 PM,15.3330,67.221,,,,,
270,04/29/24 06:00:00 PM,15.3343,67.221,,,,,
271,04/29/24 07:00:00 PM,15.3486,67.392,,,,,
272,04/29/24 08:00:00 PM,15.3556,67.392,,,,,
273,04/29/24 09:00:00 PM,15.3666,67.392,,,,,
274,04/29/24 10:00:00 PM,15.3708,67.392,,,,,
275,04/29/24 11:00:00 PM,15.3712,67.564,,,,,
276,04/30/24 12:00:00 AM,15.3657,67.564,,,,,
277,04/30/24 01:00:00 AM,15.3643,67.564,,,,,
278,04/30/24 02:00:00 AM,15.3602,67.564,,,,,
279,04/30/24 03:00:00 AM,15.3546,67.564,,,,,
280,04/30/24 04:00:00 AM,15.3477,67.564,,,,,
281,04/30/24 05:00:00 AM,15.3408,67.564,,,,,
282,04/30/24 06:00:00 AM,15.3450,67.564,,,,,
283,04/30/24 07:00:00 AM,15.3546,67.564,,,,,
284,04/30/24 08:00:00 AM,15.3588,67.564,,,,,
285,04/30/24 09:00:00 AM,15.3588,67.564,,,,,
286,04/30/24 10:00:00 AM,15.3602,67.564,,,,,
287,04/30/24 11:00:00 AM,15.3518,67.564,,,,,
288,04/30/24 12:00:00 PM,15.3393,67.564,,,,,
289,04/30/24 01:00:00 PM,15.3325,67.564,,,,,
290,04/30/24 02:00:00 PM,15.3171,67.564,,,,,
291,04/30/24 03:00:00 PM,15.3047,67.564,,,,,
292,04/30/24 04:00:00 PM,15.3006,67.564,,,,,
293,04/30/24 05:00:00 PM,15.2964,67.564,,,,,
294,04/30/24 06:00:00 PM,15.2922,67.564,,,,,
295,04/30/24 07:00:00 PM,15.2941,67.735,,,,,
296,04/30/24 08:00:00 PM,15.2996,67.735,,,,,
297,04/30/24 09:00:00 PM,15.3093,67.735,,,,,
298,04/30/24 10:00:00 PM,15.3237,67.906,,,,,
299,04/30/24 11:00:00 PM,15.3222,67.906,,,,,
300,05/01/24 12:00:00 AM,15.3237,67.906,,,,,
301,05/01/24 01:00:00 AM,15.3167,67.906,,,,,
302,05/01/24 02:00:00 AM,15.3006,68.077,,,,,
303,05/01/24 03:00:00 AM,15.3034,68.077,,,,,
304,05/01/24 04:00:00 AM,15.3116,68.077,,,,,
305,05/01/24 05:00:00 AM,15.3171,68.077,,,,,
306,05/01/24 06:00:00 AM,15.3296,68.077,,,,,
307,05/01/24 07:00:00 AM,15.3353,68.077,,,,,
308,05/01/24 08:00:00 AM,15.3338,68.077,,,,,
309,05/01/24 09:00:00 AM,15.3311,68.077,,,,,
310,05/01/24 10:00:00 AM,15.3256,68.077,,,,,
311,05/01/24 11:00:00 AM,15.3199,68.077,,,,,
312,05/01/24 12:00:00 PM,15.3061,68.077,,,,,
313,05/01/24 01:00:00 PM,15.2936,68.077,,,,,
314,05/01/24 02:00:00 PM,15.2812,68.077,,,,,
315,05/01/24 03:00:00 PM,15.2645,68.077,,,,,
316,05/01/24 04:00:00 PM,15.2535,68.077,,,,,
317,05/01/24 05:00:00 PM,15.2493,68.077,,,,,
318,05/01/24 06:00:00 PM,15.2567,68.248,,,,,
319,05/01/24 07:00:00 PM,15.2581,68.248,,,,,
320,05/01/24 08:00:00 PM,15.2706,68.248,,,,,
321,05/01/24 09:00:00 PM,15.2820,68.421,,,,,
322,05/01/24 10:00:00 PM,15.2932,68.421,,,,,
323,05/01/24 11:00:00 PM,15.2932,68.421,,,,,
324,05/02/24 12:00:00 AM,15.2936,68.592,,,,,
325,05/02/24 01:00:00 AM,15.2909,68.592,,,,,
326,05/02/24 02:00:00 AM,15.2854,68.592,,,,,
327,05/02/24 03:00:00 AM,15.2825,68.592,,,,,
328,05/02/24 04:00:00 AM,15.2854,68.592,,,,,
329,05/02/24 05:00:00 AM,15.2867,68.592,,,,,
330,05/02/24 06:00:00 AM,15.2922,68.592,,,,,
331,05/02/24 07:00:00 AM,15.3019,68.592,,,,,
332,05/02/24 08:00:00 AM,15.3047,68.592,,,,,
333,05/02/24 09:00:00 AM,15.3116,68.592,,,,,
334,05/02/24 10:00:00 AM,15.3116,68.592,,,,,
335,05/02/24 11:00:00 AM,15.3034,68.592,,,,,
336,05/02/24 12:00:00 PM,15.2839,68.592,,,,,
337,05/02/24 01:00:00 PM,15.2742,68.592,,,,,
338,05/02/24 02:00:00 PM,15.2659,68.592,,,,,
339,05/02/24 03:00:00 PM,15.2520,68.592,,,,,
340,05/02/24 04:00:00 PM,15.2507,68.592,,,,,
341,05/02/24 05:00:00 PM,15.2520,68.592,,,,,
342,05/02/24 06:00:00 PM,15.2552,68.763,,,,,
343,05/02/24 07:00:00 PM,15.2691,68.763,,,,,
344,05/02/24 08:00:00 PM,15.2802,68.763,,,,,
345,05/02/24 09:00:00 PM,15.2876,68.934,,,,,
346,05/02/24 10:00:00 PM,15.2863,68.934,,,,,
347,05/02/24 11:00:00 PM,15.2765,68.934,,,,,
348,05/03/24 12:00:00 AM,15.2780,68.934,,,,,
349,05/03/24 01:00:00 AM,15.2751,68.934,,,,,
350,05/03/24 02:00:00 AM,15.2673,69.107,,,,,
351,05/03/24 03:00:00 AM,15.2673,69.107,,,,,
352,05/03/24 04:00:00 AM,15.2742,69.107,,,,,
353,05/03/24 05:00:00 AM,15.2839,69.107,,,,,
354,05/03/24 06:00:00 AM,15.2936,69.107,,,,,
355,05/03/24 07:00:00 AM,15.3047,69.107,,,,,
356,05/03/24 08:00:00 AM,15.3102,69.107,,,,,
357,05/03/24 09:00:00 AM,15.3006,69.107,,,,,
358,05/03/24 10:00:00 AM,15.2973,68.934,,,,,
359,05/03/24 11:00:00 AM,15.2932,68.934,,,,,
360,05/03/24 12:00:00 PM,15.2890,68.934,,,,,
361,05/03/24 01:00:00 PM,15.2793,68.934,,,,,
362,05/03/24 02:00:00 PM,15.2738,68.934,,,,,
363,05/03/24 03:00:00 PM,15.2543,68.934,,,,,
364,05/03/24 04:00:00 PM,15.2516,68.934,,,,,
365,05/03/24 05:00:00 PM,15.2465,69.107,,,,,
366,05/03/24 06:00:00 PM,15.2465,69.107,,,,,
367,05/03/24 07:00:00 PM,15.2548,69.107,,,,,
368,05/03/24 08:00:00 PM,15.2649,69.278,,,,,
369,05/03/24 09:00:00 PM,15.2761,69.278,,,,,
370,05/03/24 10:00:00 PM,15.2774,69.278,,,,,
371,05/03/24 11:00:00 PM,15.2820,69.449,,,,,
372,05/04/24 12:00:00 AM,15.2738,69.449,,,,,
373,05/04/24 01:00:00 AM,15.2683,69.449,,,,,
374,05/04/24 02:00:00 AM,15.2668,69.449,,,,,
375,05/04/24 03:00:00 AM,15.2668,69.449,,,,,
376,05/04/24 04:00:00 AM,15.2668,69.449,,,,,
377,05/04/24 05:00:00 AM,15.2807,69.449,,,,,
378,05/04/24 06:00:00 AM,15.2876,69.449,,,,,
379,05/04/24 07:00:00 AM,15.2960,69.449,,,,,
380,05/04/24 08:00:00 AM,15.3000,69.449,,,,,
381,05/04/24 09:00:00 AM,15.2945,69.449,,,,,
382,05/04/24 10:00:00 AM,15.3000,69.449,,,,,
383,05/04/24 11:00:00 AM,15.2960,69.449,,,,,
384,05/04/24 12:00:00 PM,15.2876,69.449,,,,,
385,05/04/24 01:00:00 PM,15.2793,69.449,,,,,
386,05/04/24 02:00:00 PM,15.2649,69.278,,,,,
387,05/04/24 03:00:00 PM,15.2552,69.278,,,,,
388,05/04/24 04:00:00 PM,15.2414,69.278,,,,,
389,05/04/24 05:00:00 PM,15.2387,69.278,,,,,
390,05/04/24 06:00:00 PM,15.2377,69.449,,,,,
391,05/04/24 07:00:00 PM,15.2474,69.449,,,,,
392,05/04/24 08:00:00 PM,15.2558,69.449,,,,,
393,05/04/24 09:00:00 PM,15.2641,69.449,,,,,
394,05/04/24 10:00:00 PM,15.2641,69.449,,,,,
395,05/04/24 11:00:00 PM,15.2632,69.622,,,,,
396,05/05/24 12:00:00 AM,15.2632,69.622,,,,,
397,05/05/24 01:00:00 AM,15.2548,69.622,,,,,
398,05/05/24 02:00:00 AM,15.2520,69.622,,,,,
399,05/05/24 03:00:00 AM,15.2493,69.622,,,,,
400,05/05/24 04:00:00 AM,15.2507,69.622,,,,,
401,05/05/24 05:00:00 AM,15.2562,69.622,,,,,
402,05/05/24 06:00:00 AM,15.2590,69.622,,,,,
403,05/05/24 07:00:00 AM,15.2673,69.622,,,,,
404,05/05/24 08:00:00 AM,15.2778,69.449,,,,,
405,05/05/24 09:00:00 AM,15.2683,69.449,,,,,
406,05/05/24 10:00:00 AM,15.2641,69.449,,,,,
407,05/05/24 11:00:00 AM,15.2626,69.449,,,,,
408,05/05/24 12:00:00 PM,15.2516,69.449,,,,,
409,05/05/24 01:00:00 PM,15.2391,69.449,,,,,
410,05/05/24 02:00:00 PM,15.2275,69.278,,,,,
411,05/05/24 03:00:00 PM,15.2169,69.449,,,,,
412,05/05/24 04:00:00 PM,15.2461,69.449,,,,,
413,05/05/24 05:00:00 PM,15.2404,69.449,,,,,
414,05/05/24 06:00:00 PM,15.2419,69.449,,,,,
415,05/05/24 07:00:00 PM,15.2474,69.449,,,,,
416,05/05/24 08:00:00 PM,15.2529,69.449,,,,,
417,05/05/24 09:00:00 PM,15.2590,69.622,,,,,
418,05/05/24 10:00:00 PM,15.2632,69.622,,,,,
419,05/05/24 11:00:00 PM,15.2617,69.622,,,,,
420,05/06/24 12:00:00 AM,15.2603,69.622,,,,,
421,05/06/24 01:00:00 AM,15.2535,69.622,,,,,
422,05/06/24 02:00:00 AM,15.2493,69.622,,,,,
423,05/06/24 03:00:00 AM,15.2423,69.622,,,,,
424,05/06/24 04:00:00 AM,15.2423,69.622,,,,,
425,05/06/24 05:00:00 AM,15.2423,69.622,,,,,
426,05/06/24 06:00:00 AM,15.2535,69.622,,,,,
427,05/06/24 07:00:00 AM,15.2575,69.622,,,,,
428,05/06/24 08:00:00 AM,15.2617,69.622,,,,,
429,05/06/24 09:00:00 AM,15.2632,69.622,,,,,
430,05/06/24 10:00:00 AM,15.2590,69.622,,,,,
431,05/06/24 11:00:00 AM,15.2488,69.449,,,,,
432,05/06/24 12:00:00 PM,15.2404,69.449,,,,,
433,05/06/24 01:00:00 PM,15.2294,69.449,,,,,
434,05/06/24 02:00:00 PM,15.2127,69.449,,,,,
