"Plot Title: Bradford_15"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10776683, SEN S/N: 10776683)","Temp, °F (LGR S/N: 10776683, SEN S/N: 10776683)","Coupler Detached (LGR S/N: 10776683)","Coupler Attached (LGR S/N: 10776683)","Host Connected (LGR S/N: 10776683)","Stopped (LGR S/N: 10776683)","End Of File (LGR S/N: 10776683)"
146,04/05/23 04:00:00 AM,15.0084,67.735,,,,,
147,04/05/23 04:15:00 AM,15.0084,67.735,,,,,
148,04/05/23 04:30:00 AM,15.0068,67.735,,,,,
149,04/05/23 04:45:00 AM,15.0098,67.735,,,,,
150,04/05/23 05:00:00 AM,15.0114,67.735,,,,,
151,04/05/23 05:15:00 AM,15.0129,67.735,,,,,
152,04/05/23 05:30:00 AM,15.0175,67.735,,,,,
153,04/05/23 05:45:00 AM,15.0189,67.735,,,,,
154,04/05/23 06:00:00 AM,15.0236,67.735,,,,,
155,04/05/23 06:15:00 AM,15.0250,67.735,,,,,
156,04/05/23 06:30:00 AM,15.0282,67.735,,,,,
157,04/05/23 06:45:00 AM,15.0297,67.735,,,,,
158,04/05/23 07:00:00 AM,15.0337,67.564,,,,,
159,04/05/23 07:15:00 AM,15.0323,67.564,,,,,
160,04/05/23 07:30:00 AM,15.0368,67.564,,,,,
161,04/05/23 07:45:00 AM,15.0368,67.564,,,,,
162,04/05/23 08:00:00 AM,15.0368,67.564,,,,,
163,04/05/23 08:15:00 AM,15.0398,67.564,,,,,
164,04/05/23 08:30:00 AM,15.0414,67.564,,,,,
165,04/05/23 08:45:00 AM,15.0429,67.564,,,,,
166,04/05/23 09:00:00 AM,15.0459,67.564,,,,,
167,04/05/23 09:15:00 AM,15.0459,67.564,,,,,
168,04/05/23 09:30:00 AM,15.0490,67.564,,,,,
169,04/05/23 09:45:00 AM,15.0429,67.564,,,,,
170,04/05/23 10:00:00 AM,15.0429,67.564,,,,,
171,04/05/23 10:15:00 AM,15.0414,67.564,,,,,
172,04/05/23 10:30:00 AM,15.0353,67.564,,,,,
173,04/05/23 10:45:00 AM,15.0307,67.564,,,,,
174,04/05/23 11:00:00 AM,15.0277,67.564,,,,,
175,04/05/23 11:15:00 AM,15.0232,67.564,,,,,
176,04/05/23 11:30:00 AM,15.0216,67.564,,,,,
177,04/05/23 11:45:00 AM,15.0171,67.564,,,,,
178,04/05/23 12:00:00 PM,15.0124,67.564,,,,,
179,04/05/23 12:15:00 PM,15.0068,67.735,,,,,
180,04/05/23 12:30:00 PM,15.0037,67.735,,,,,
181,04/05/23 12:45:00 PM,14.9976,67.735,,,,,
182,04/05/23 01:00:00 PM,14.9946,67.735,,,,,
183,04/05/23 01:15:00 PM,14.9885,67.735,,,,,
184,04/05/23 01:30:00 PM,14.9854,67.735,,,,,
185,04/05/23 01:45:00 PM,14.9794,67.735,,,,,
186,04/05/23 02:00:00 PM,14.9778,67.735,,,,,
187,04/05/23 02:15:00 PM,14.9702,67.735,,,,,
188,04/05/23 02:30:00 PM,14.9672,67.735,,,,,
189,04/05/23 02:45:00 PM,14.9676,67.906,,,,,
190,04/05/23 03:00:00 PM,14.9615,67.906,,,,,
191,04/05/23 03:15:00 PM,14.9585,67.906,,,,,
192,04/05/23 03:30:00 PM,14.9538,67.906,,,,,
193,04/05/23 03:45:00 PM,14.9524,67.906,,,,,
194,04/05/23 04:00:00 PM,14.9477,67.906,,,,,
195,04/05/23 04:15:00 PM,14.9453,68.077,,,,,
196,04/05/23 04:30:00 PM,14.9437,68.077,,,,,
197,04/05/23 04:45:00 PM,14.9406,68.077,,,,,
198,04/05/23 05:00:00 PM,14.9422,68.077,,,,,
199,04/05/23 05:15:00 PM,14.9422,68.077,,,,,
200,04/05/23 05:30:00 PM,14.9392,68.077,,,,,
201,04/05/23 05:45:00 PM,14.9396,68.248,,,,,
202,04/05/23 06:00:00 PM,14.9396,68.248,,,,,
203,04/05/23 06:15:00 PM,14.9396,68.248,,,,,
204,04/05/23 06:30:00 PM,14.9441,68.248,,,,,
205,04/05/23 06:45:00 PM,14.9473,68.248,,,,,
206,04/05/23 07:00:00 PM,14.9487,68.248,,,,,
207,04/05/23 07:15:00 PM,14.9518,68.248,,,,,
208,04/05/23 07:30:00 PM,14.9508,68.421,,,,,
209,04/05/23 07:45:00 PM,14.9522,68.421,,,,,
210,04/05/23 08:00:00 PM,14.9553,68.421,,,,,
211,04/05/23 08:15:00 PM,14.9599,68.421,,,,,
212,04/05/23 08:30:00 PM,14.9630,68.421,,,,,
213,04/05/23 08:45:00 PM,14.9646,68.421,,,,,
214,04/05/23 09:00:00 PM,14.9691,68.421,,,,,
215,04/05/23 09:15:00 PM,14.9721,68.421,,,,,
216,04/05/23 09:30:00 PM,14.9767,68.421,,,,,
217,04/05/23 09:45:00 PM,14.9802,68.592,,,,,
218,04/05/23 10:00:00 PM,14.9802,68.592,,,,,
219,04/05/23 10:15:00 PM,14.9849,68.592,,,,,
220,04/05/23 10:30:00 PM,14.9894,68.592,,,,,
221,04/05/23 10:45:00 PM,14.9955,68.592,,,,,
222,04/05/23 11:00:00 PM,14.9970,68.592,,,,,
223,04/05/23 11:15:00 PM,14.9970,68.592,,,,,
224,04/05/23 11:30:00 PM,14.9985,68.592,,,,,
225,04/05/23 11:45:00 PM,15.0015,68.592,,,,,
226,04/06/23 12:00:00 AM,15.0031,68.592,,,,,
227,04/06/23 12:15:00 AM,15.0047,68.592,,,,,
228,04/06/23 12:30:00 AM,15.0047,68.592,,,,,
229,04/06/23 12:45:00 AM,15.0062,68.592,,,,,
230,04/06/23 01:00:00 AM,15.0062,68.592,,,,,
231,04/06/23 01:15:00 AM,15.0062,68.592,,,,,
232,04/06/23 01:30:00 AM,15.0047,68.592,,,,,
233,04/06/23 01:45:00 AM,15.0047,68.592,,,,,
234,04/06/23 02:00:00 AM,15.0031,68.592,,,,,
235,04/06/23 02:15:00 AM,15.0001,68.592,,,,,
236,04/06/23 02:30:00 AM,15.0001,68.592,,,,,
237,04/06/23 02:45:00 AM,14.9970,68.592,,,,,
238,04/06/23 03:00:00 AM,14.9970,68.592,,,,,
239,04/06/23 03:15:00 AM,14.9940,68.592,,,,,
240,04/06/23 03:30:00 AM,14.9910,68.592,,,,,
241,04/06/23 03:45:00 AM,14.9924,68.592,,,,,
242,04/06/23 04:00:00 AM,14.9894,68.592,,,,,
243,04/06/23 04:15:00 AM,14.9924,68.592,,,,,
244,04/06/23 04:30:00 AM,14.9924,68.592,,,,,
245,04/06/23 04:45:00 AM,14.9910,68.592,,,,,
246,04/06/23 05:00:00 AM,14.9910,68.592,,,,,
247,04/06/23 05:15:00 AM,14.9924,68.592,,,,,
248,04/06/23 05:30:00 AM,14.9940,68.592,,,,,
249,04/06/23 05:45:00 AM,14.9936,68.421,,,,,
250,04/06/23 06:00:00 AM,14.9950,68.421,,,,,
251,04/06/23 06:15:00 AM,14.9936,68.421,,,,,
252,04/06/23 06:30:00 AM,14.9981,68.421,,,,,
253,04/06/23 06:45:00 AM,15.0011,68.421,,,,,
254,04/06/23 07:00:00 AM,15.0057,68.421,,,,,
255,04/06/23 07:15:00 AM,15.0088,68.421,,,,,
256,04/06/23 07:30:00 AM,15.0133,68.421,,,,,
257,04/06/23 07:45:00 AM,15.0163,68.421,,,,,
258,04/06/23 08:00:00 AM,15.0224,68.421,,,,,
259,04/06/23 08:15:00 AM,15.0271,68.421,,,,,
260,04/06/23 08:30:00 AM,15.0301,68.421,,,,,
261,04/06/23 08:45:00 AM,15.0317,68.421,,,,,
262,04/06/23 09:00:00 AM,15.0332,68.421,,,,,
263,04/06/23 09:15:00 AM,15.0332,68.421,,,,,
264,04/06/23 09:30:00 AM,15.0332,68.421,,,,,
265,04/06/23 09:45:00 AM,15.0332,68.421,,,,,
266,04/06/23 10:00:00 AM,15.0285,68.421,,,,,
267,04/06/23 10:15:00 AM,15.0285,68.421,,,,,
268,04/06/23 10:30:00 AM,15.0236,68.248,,,,,
269,04/06/23 10:45:00 AM,15.0205,68.248,,,,,
270,04/06/23 11:00:00 AM,15.0159,68.248,,,,,
271,04/06/23 11:15:00 AM,15.0159,68.248,,,,,
272,04/06/23 11:30:00 AM,15.0113,68.248,,,,,
273,04/06/23 11:45:00 AM,15.0082,68.248,,,,,
274,04/06/23 12:00:00 PM,15.0068,68.248,,,,,
275,04/06/23 12:15:00 PM,15.0021,68.248,,,,,
276,04/06/23 12:30:00 PM,14.9991,68.248,,,,,
277,04/06/23 12:45:00 PM,14.9930,68.248,,,,,
278,04/06/23 01:00:00 PM,14.9869,68.248,,,,,
279,04/06/23 01:15:00 PM,14.9828,68.421,,,,,
280,04/06/23 01:30:00 PM,14.9798,68.421,,,,,
281,04/06/23 01:45:00 PM,14.9751,68.421,,,,,
282,04/06/23 02:00:00 PM,14.9721,68.421,,,,,
283,04/06/23 02:15:00 PM,14.9676,68.421,,,,,
284,04/06/23 02:30:00 PM,14.9630,68.421,,,,,
285,04/06/23 02:45:00 PM,14.9569,68.421,,,,,
286,04/06/23 03:00:00 PM,14.9522,68.421,,,,,
287,04/06/23 03:15:00 PM,14.9477,68.421,,,,,
288,04/06/23 03:30:00 PM,14.9416,68.421,,,,,
289,04/06/23 03:45:00 PM,14.9376,68.592,,,,,
290,04/06/23 04:00:00 PM,14.9315,68.592,,,,,
291,04/06/23 04:15:00 PM,14.9268,68.592,,,,,
292,04/06/23 04:30:00 PM,14.9238,68.592,,,,,
293,04/06/23 04:45:00 PM,14.9208,68.592,,,,,
294,04/06/23 05:00:00 PM,14.9177,68.592,,,,,
295,04/06/23 05:15:00 PM,14.9161,68.592,,,,,
296,04/06/23 05:30:00 PM,14.9151,68.763,,,,,
297,04/06/23 05:45:00 PM,14.9121,68.763,,,,,
298,04/06/23 06:00:00 PM,14.9106,68.763,,,,,
299,04/06/23 06:15:00 PM,14.9121,68.763,,,,,
300,04/06/23 06:30:00 PM,14.9151,68.763,,,,,
301,04/06/23 06:45:00 PM,14.9151,68.763,,,,,
302,04/06/23 07:00:00 PM,14.9181,68.763,,,,,
303,04/06/23 07:15:00 PM,14.9248,68.934,,,,,
304,04/06/23 07:30:00 PM,14.9263,68.934,,,,,
305,04/06/23 07:45:00 PM,14.9263,68.934,,,,,
306,04/06/23 08:00:00 PM,14.9309,68.934,,,,,
307,04/06/23 08:15:00 PM,14.9324,68.934,,,,,
308,04/06/23 08:30:00 PM,14.9324,68.934,,,,,
309,04/06/23 08:45:00 PM,14.9354,68.934,,,,,
310,04/06/23 09:00:00 PM,14.9385,68.934,,,,,
311,04/06/23 09:15:00 PM,14.9415,68.934,,,,,
312,04/06/23 09:30:00 PM,14.9461,68.934,,,,,
313,04/06/23 09:45:00 PM,14.9506,68.934,,,,,
314,04/06/23 10:00:00 PM,14.9538,68.934,,,,,
315,04/06/23 10:15:00 PM,14.9573,69.107,,,,,
316,04/06/23 10:30:00 PM,14.9604,69.107,,,,,
317,04/06/23 10:45:00 PM,14.9604,69.107,,,,,
318,04/06/23 11:00:00 PM,14.9650,69.107,,,,,
319,04/06/23 11:15:00 PM,14.9650,69.107,,,,,
320,04/06/23 11:30:00 PM,14.9664,69.107,,,,,
321,04/06/23 11:45:00 PM,14.9664,69.107,,,,,
322,04/07/23 12:00:00 AM,14.9664,69.107,,,,,
323,04/07/23 12:15:00 AM,14.9664,69.107,,,,,
324,04/07/23 12:30:00 AM,14.9634,69.107,,,,,
325,04/07/23 12:45:00 AM,14.9650,69.107,,,,,
326,04/07/23 01:00:00 AM,14.9634,69.107,,,,,
327,04/07/23 01:15:00 AM,14.9634,69.107,,,,,
328,04/07/23 01:30:00 AM,14.9604,69.107,,,,,
329,04/07/23 01:45:00 AM,14.9619,69.107,,,,,
330,04/07/23 02:00:00 AM,14.9588,69.107,,,,,
331,04/07/23 02:15:00 AM,14.9573,69.107,,,,,
332,04/07/23 02:30:00 AM,14.9557,69.107,,,,,
333,04/07/23 02:45:00 AM,14.9527,69.107,,,,,
334,04/07/23 03:00:00 AM,14.9522,68.934,,,,,
335,04/07/23 03:15:00 AM,14.9538,68.934,,,,,
336,04/07/23 03:30:00 AM,14.9506,68.934,,,,,
337,04/07/23 03:45:00 AM,14.9506,68.934,,,,,
338,04/07/23 04:00:00 AM,14.9506,68.934,,,,,
339,04/07/23 04:15:00 AM,14.9506,68.934,,,,,
340,04/07/23 04:30:00 AM,14.9476,68.934,,,,,
341,04/07/23 04:45:00 AM,14.9492,68.934,,,,,
342,04/07/23 05:00:00 AM,14.9492,68.934,,,,,
343,04/07/23 05:15:00 AM,14.9506,68.934,,,,,
344,04/07/23 05:30:00 AM,14.9506,68.934,,,,,
345,04/07/23 05:45:00 AM,14.9522,68.934,,,,,
346,04/07/23 06:00:00 AM,14.9538,68.934,,,,,
347,04/07/23 06:15:00 AM,14.9569,68.934,,,,,
348,04/07/23 06:30:00 AM,14.9569,68.934,,,,,
349,04/07/23 06:45:00 AM,14.9569,68.934,,,,,
350,04/07/23 07:00:00 AM,14.9593,68.763,,,,,
351,04/07/23 07:15:00 AM,14.9624,68.763,,,,,
352,04/07/23 07:30:00 AM,14.9624,68.763,,,,,
353,04/07/23 07:45:00 AM,14.9670,68.763,,,,,
354,04/07/23 08:00:00 AM,14.9670,68.763,,,,,
355,04/07/23 08:15:00 AM,14.9685,68.763,,,,,
356,04/07/23 08:30:00 AM,14.9701,68.763,,,,,
357,04/07/23 08:45:00 AM,14.9731,68.763,,,,,
358,04/07/23 09:00:00 AM,14.9746,68.763,,,,,
359,04/07/23 09:15:00 AM,14.9746,68.763,,,,,
360,04/07/23 09:30:00 AM,14.9731,68.763,,,,,
361,04/07/23 09:45:00 AM,14.9727,68.592,,,,,
362,04/07/23 10:00:00 AM,14.9680,68.592,,,,,
363,04/07/23 10:15:00 AM,14.9650,68.592,,,,,
364,04/07/23 10:30:00 AM,14.9619,68.592,,,,,
365,04/07/23 10:45:00 AM,14.9589,68.592,,,,,
366,04/07/23 11:00:00 AM,14.9543,68.592,,,,,
367,04/07/23 11:15:00 AM,14.9482,68.592,,,,,
368,04/07/23 11:30:00 AM,14.9437,68.592,,,,,
369,04/07/23 11:45:00 AM,14.9376,68.592,,,,,
370,04/07/23 12:00:00 PM,14.9376,68.592,,,,,
371,04/07/23 12:15:00 PM,14.9315,68.592,,,,,
372,04/07/23 12:30:00 PM,14.9283,68.592,,,,,
373,04/07/23 12:45:00 PM,14.9253,68.592,,,,,
374,04/07/23 01:00:00 PM,14.9192,68.592,,,,,
375,04/07/23 01:15:00 PM,14.9147,68.592,,,,,
376,04/07/23 01:30:00 PM,14.9100,68.592,,,,,
377,04/07/23 01:45:00 PM,14.9039,68.592,,,,,
378,04/07/23 02:00:00 PM,14.9025,68.592,,,,,
379,04/07/23 02:15:00 PM,14.8978,68.592,,,,,
380,04/07/23 02:30:00 PM,14.8917,68.592,,,,,
381,04/07/23 02:45:00 PM,14.8861,68.763,,,,,
382,04/07/23 03:00:00 PM,14.8770,68.763,,,,,
383,04/07/23 03:15:00 PM,14.8725,68.763,,,,,
384,04/07/23 03:30:00 PM,14.8694,68.763,,,,,
385,04/07/23 03:45:00 PM,14.8617,68.763,,,,,
386,04/07/23 04:00:00 PM,14.8556,68.763,,,,,
387,04/07/23 04:15:00 PM,14.8510,68.763,,,,,
388,04/07/23 04:30:00 PM,14.8449,68.763,,,,,
389,04/07/23 04:45:00 PM,14.8424,68.934,,,,,
390,04/07/23 05:00:00 PM,14.8363,68.934,,,,,
391,04/07/23 05:15:00 PM,14.8347,68.934,,,,,
392,04/07/23 05:30:00 PM,14.8317,68.934,,,,,
393,04/07/23 05:45:00 PM,14.8347,68.934,,,,,
394,04/07/23 06:00:00 PM,14.8332,68.934,,,,,
395,04/07/23 06:15:00 PM,14.8317,68.934,,,,,
396,04/07/23 06:30:00 PM,14.8321,69.107,,,,,
397,04/07/23 06:45:00 PM,14.8337,69.107,,,,,
398,04/07/23 07:00:00 PM,14.8352,69.107,,,,,
399,04/07/23 07:15:00 PM,14.8368,69.107,,,,,
400,04/07/23 07:30:00 PM,14.8368,69.107,,,,,
401,04/07/23 07:45:00 PM,14.8398,69.107,,,,,
402,04/07/23 08:00:00 PM,14.8475,69.107,,,,,
403,04/07/23 08:15:00 PM,14.8536,69.107,,,,,
404,04/07/23 08:30:00 PM,14.8520,69.107,,,,,
405,04/07/23 08:45:00 PM,14.8601,69.278,,,,,
406,04/07/23 09:00:00 PM,14.8601,69.278,,,,,
407,04/07/23 09:15:00 PM,14.8662,69.278,,,,,
408,04/07/23 09:30:00 PM,14.8723,69.278,,,,,
409,04/07/23 09:45:00 PM,14.8739,69.278,,,,,
410,04/07/23 10:00:00 PM,14.8784,69.278,,,,,
411,04/07/23 10:15:00 PM,14.8800,69.278,,,,,
412,04/07/23 10:30:00 PM,14.8815,69.278,,,,,
413,04/07/23 10:45:00 PM,14.8815,69.278,,,,,
414,04/07/23 11:00:00 PM,14.8830,69.278,,,,,
415,04/07/23 11:15:00 PM,14.8845,69.278,,,,,
416,04/07/23 11:30:00 PM,14.8845,69.278,,,,,
417,04/07/23 11:45:00 PM,14.8845,69.278,,,,,
418,04/08/23 12:00:00 AM,14.8815,69.278,,,,,
419,04/08/23 12:15:00 AM,14.8815,69.278,,,,,
420,04/08/23 12:30:00 AM,14.8784,69.278,,,,,
421,04/08/23 12:45:00 AM,14.8800,69.278,,,,,
422,04/08/23 01:00:00 AM,14.8815,69.278,,,,,
423,04/08/23 01:15:00 AM,14.8830,69.278,,,,,
424,04/08/23 01:30:00 AM,14.8845,69.278,,,,,
425,04/08/23 01:45:00 AM,14.8815,69.278,,,,,
426,04/08/23 02:00:00 AM,14.8815,69.278,,,,,
427,04/08/23 02:15:00 AM,14.8784,69.278,,,,,
428,04/08/23 02:30:00 AM,14.8784,69.278,,,,,
429,04/08/23 02:45:00 AM,14.8784,69.278,,,,,
430,04/08/23 03:00:00 AM,14.8784,69.278,,,,,
431,04/08/23 03:15:00 AM,14.8754,69.278,,,,,
432,04/08/23 03:30:00 AM,14.8770,69.278,,,,,
433,04/08/23 03:45:00 AM,14.8754,69.278,,,,,
434,04/08/23 04:00:00 AM,14.8800,69.278,,,,,
435,04/08/23 04:15:00 AM,14.8764,69.107,,,,,
436,04/08/23 04:30:00 AM,14.8810,69.107,,,,,
437,04/08/23 04:45:00 AM,14.8794,69.107,,,,,
438,04/08/23 05:00:00 AM,14.8794,69.107,,,,,
