"Plot Title: Bradford_4"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 20474165, SEN S/N: 20474165)","Temp, °F (LGR S/N: 20474165, SEN S/N: 20474165)","Coupler Detached (LGR S/N: 20474165)","Coupler Attached (LGR S/N: 20474165)","Stopped (LGR S/N: 20474165)","End Of File (LGR S/N: 20474165)"
1,04/06/21 12:00:00 PM,16.1446,62.254,Logged,,,
2,04/06/21 12:15:00 PM,16.1410,62.254,,,,
3,04/06/21 12:30:00 PM,16.1369,62.083,,,,
4,04/06/21 12:45:00 PM,16.1350,62.083,,,,
5,04/06/21 01:00:00 PM,16.1296,62.083,,,,
6,04/06/21 01:15:00 PM,16.1241,62.083,,,,
7,04/06/21 01:30:00 PM,16.1228,62.254,,,,
8,04/06/21 01:45:00 PM,16.1192,62.254,,,,
9,04/06/21 02:00:00 PM,16.1124,62.425,,,,
10,04/06/21 02:15:00 PM,16.1111,62.598,,,,
11,04/06/21 02:30:00 PM,16.1056,62.598,,,,
12,04/06/21 02:45:00 PM,16.1019,62.598,,,,
13,04/06/21 03:00:00 PM,16.0983,62.598,,,,
14,04/06/21 03:15:00 PM,16.0911,62.598,,,,
15,04/06/21 03:30:00 PM,16.0861,62.769,,,,
16,04/06/21 03:45:00 PM,16.0825,62.769,,,,
17,04/06/21 04:00:00 PM,16.0770,62.769,,,,
18,04/06/21 04:15:00 PM,16.0751,62.769,,,,
19,04/06/21 04:30:00 PM,16.0715,62.769,,,,
20,04/06/21 04:45:00 PM,16.0697,62.769,,,,
21,04/06/21 05:00:00 PM,16.0679,62.769,,,,
22,04/06/21 05:15:00 PM,16.0661,62.769,,,,
23,04/06/21 05:30:00 PM,16.0625,62.769,,,,
24,04/06/21 05:45:00 PM,16.0612,62.940,,,,
25,04/06/21 06:00:00 PM,16.0593,62.940,,,,
26,04/06/21 06:15:00 PM,16.0574,62.940,,,,
27,04/06/21 06:30:00 PM,16.0612,62.940,,,,
28,04/06/21 06:45:00 PM,16.0612,62.940,,,,
29,04/06/21 07:00:00 PM,16.0593,62.940,,,,
30,04/06/21 07:15:00 PM,16.0593,62.940,,,,
31,04/06/21 07:30:00 PM,16.0593,62.940,,,,
32,04/06/21 07:45:00 PM,16.0616,63.111,,,,
33,04/06/21 08:00:00 PM,16.0616,63.111,,,,
34,04/06/21 08:15:00 PM,16.0634,63.111,,,,
35,04/06/21 08:30:00 PM,16.0706,63.111,,,,
36,04/06/21 08:45:00 PM,16.0706,63.111,,,,
37,04/06/21 09:00:00 PM,16.0725,63.111,,,,
38,04/06/21 09:15:00 PM,16.0798,63.111,,,,
39,04/06/21 09:30:00 PM,16.0798,63.111,,,,
40,04/06/21 09:45:00 PM,16.0870,63.111,,,,
41,04/06/21 10:00:00 PM,16.0853,63.111,,,,
42,04/06/21 10:15:00 PM,16.0870,63.111,,,,
43,04/06/21 10:30:00 PM,16.0870,63.111,,,,
44,04/06/21 10:45:00 PM,16.0889,63.111,,,,
45,04/06/21 11:00:00 PM,16.0906,63.111,,,,
46,04/06/21 11:15:00 PM,16.0893,63.282,,,,
47,04/06/21 11:30:00 PM,16.0912,63.282,,,,
48,04/06/21 11:45:00 PM,16.0912,63.282,,,,
49,04/07/21 12:00:00 AM,16.0930,63.282,,,,
50,04/07/21 12:15:00 AM,16.0912,63.282,,,,
51,04/07/21 12:30:00 AM,16.0893,63.282,,,,
52,04/07/21 12:45:00 AM,16.0838,63.282,,,,
53,04/07/21 01:00:00 AM,16.0802,63.282,,,,
54,04/07/21 01:15:00 AM,16.0821,63.282,,,,
55,04/07/21 01:30:00 AM,16.0838,63.282,,,,
56,04/07/21 01:45:00 AM,16.0838,63.282,,,,
57,04/07/21 02:00:00 AM,16.0784,63.282,,,,
58,04/07/21 02:15:00 AM,16.0784,63.282,,,,
59,04/07/21 02:30:00 AM,16.0784,63.282,,,,
60,04/07/21 02:45:00 AM,16.0761,63.111,,,,
61,04/07/21 03:00:00 AM,16.0780,63.111,,,,
62,04/07/21 03:15:00 AM,16.0780,63.111,,,,
63,04/07/21 03:30:00 AM,16.0738,62.940,,,,
64,04/07/21 03:45:00 AM,16.0721,62.940,,,,
65,04/07/21 04:00:00 AM,16.0715,62.769,,,,
66,04/07/21 04:15:00 AM,16.0715,62.769,,,,
67,04/07/21 04:30:00 AM,16.0657,62.598,,,,
68,04/07/21 04:45:00 AM,16.0657,62.598,,,,
69,04/07/21 05:00:00 AM,16.0674,62.598,,,,
70,04/07/21 05:15:00 AM,16.0706,62.425,,,,
71,04/07/21 05:30:00 AM,16.0706,62.425,,,,
72,04/07/21 05:45:00 AM,16.0724,62.425,,,,
73,04/07/21 06:00:00 AM,16.0738,62.254,,,,
74,04/07/21 06:15:00 AM,16.0755,62.254,,,,
75,04/07/21 06:30:00 AM,16.0755,62.254,,,,
76,04/07/21 06:45:00 AM,16.0751,62.083,,,,
77,04/07/21 07:00:00 AM,16.0769,62.083,,,,
78,04/07/21 07:15:00 AM,16.0787,62.083,,,,
79,04/07/21 07:30:00 AM,16.0800,61.912,,,,
80,04/07/21 07:45:00 AM,16.0813,61.741,,,,
81,04/07/21 08:00:00 AM,16.0832,61.741,,,,
82,04/07/21 08:15:00 AM,16.0851,61.741,,,,
