"Plot Title: Brad_14LL"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 20474165, SEN S/N: 20474165)","Temp, °F (LGR S/N: 20474165, SEN S/N: 20474165)","Coupler Detached (LGR S/N: 20474165)","Coupler Attached (LGR S/N: 20474165)","Stopped (LGR S/N: 20474165)","End Of File (LGR S/N: 20474165)"
1,03/13/23 12:45:00 PM,16.0455,65.167,Logged,,,
2,03/13/23 01:00:00 PM,16.0473,65.167,,,,
3,03/13/23 01:15:00 PM,16.0473,65.167,,,,
4,03/13/23 01:30:00 PM,16.0383,65.167,,,,
5,03/13/23 01:45:00 PM,16.0328,65.167,,,,
6,03/13/23 02:00:00 PM,16.0291,65.167,,,,
7,03/13/23 02:15:00 PM,16.0236,65.167,,,,
8,03/13/23 02:30:00 PM,16.0200,65.167,,,,
9,03/13/23 02:45:00 PM,16.0110,65.167,,,,
10,03/13/23 03:00:00 PM,16.0074,65.167,,,,
11,03/13/23 03:15:00 PM,16.0019,65.167,,,,
12,03/13/23 03:30:00 PM,15.9965,65.167,,,,
13,03/13/23 03:45:00 PM,15.9946,65.167,,,,
14,03/13/23 04:00:00 PM,15.9891,65.167,,,,
15,03/13/23 04:15:00 PM,15.9819,65.167,,,,
16,03/13/23 04:30:00 PM,15.9765,65.167,,,,
17,03/13/23 04:45:00 PM,15.9710,65.167,,,,
18,03/13/23 05:00:00 PM,15.9673,65.167,,,,
19,03/13/23 05:15:00 PM,15.9673,65.167,,,,
20,03/13/23 05:30:00 PM,15.9673,65.167,,,,
21,03/13/23 05:45:00 PM,15.9673,65.167,,,,
22,03/13/23 06:00:00 PM,15.9656,65.167,,,,
23,03/13/23 06:15:00 PM,15.9656,65.167,,,,
24,03/13/23 06:30:00 PM,15.9656,65.167,,,,
25,03/13/23 06:45:00 PM,15.9656,65.167,,,,
26,03/13/23 07:00:00 PM,15.9642,65.338,,,,
27,03/13/23 07:15:00 PM,15.9642,65.338,,,,
28,03/13/23 07:30:00 PM,15.9605,65.338,,,,
29,03/13/23 07:45:00 PM,15.9660,65.338,,,,
30,03/13/23 08:00:00 PM,15.9624,65.338,,,,
31,03/13/23 08:15:00 PM,15.9642,65.338,,,,
32,03/13/23 08:30:00 PM,15.9660,65.338,,,,
33,03/13/23 08:45:00 PM,15.9697,65.338,,,,
34,03/13/23 09:00:00 PM,15.9697,65.338,,,,
35,03/13/23 09:15:00 PM,15.9716,65.338,,,,
36,03/13/23 09:30:00 PM,15.9752,65.338,,,,
37,03/13/23 09:45:00 PM,15.9769,65.338,,,,
38,03/13/23 10:00:00 PM,15.9788,65.338,,,,
39,03/13/23 10:15:00 PM,15.9805,65.338,,,,
40,03/13/23 10:30:00 PM,15.9824,65.338,,,,
41,03/13/23 10:45:00 PM,15.9842,65.338,,,,
42,03/13/23 11:00:00 PM,15.9842,65.338,,,,
43,03/13/23 11:15:00 PM,15.9861,65.338,,,,
44,03/13/23 11:30:00 PM,15.9842,65.338,,,,
45,03/13/23 11:45:00 PM,15.9824,65.338,,,,
46,03/14/23 12:00:00 AM,15.9805,65.338,,,,
47,03/14/23 12:15:00 AM,15.9788,65.338,,,,
48,03/14/23 12:30:00 AM,15.9788,65.338,,,,
49,03/14/23 12:45:00 AM,15.9752,65.338,,,,
50,03/14/23 01:00:00 AM,15.9805,65.338,,,,
51,03/14/23 01:15:00 AM,15.9769,65.338,,,,
52,03/14/23 01:30:00 AM,15.9769,65.338,,,,
53,03/14/23 01:45:00 AM,15.9769,65.338,,,,
54,03/14/23 02:00:00 AM,15.9769,65.338,,,,
55,03/14/23 02:15:00 AM,15.9769,65.338,,,,
56,03/14/23 02:30:00 AM,15.9765,65.167,,,,
57,03/14/23 02:45:00 AM,15.9782,65.167,,,,
58,03/14/23 03:00:00 AM,15.9752,65.338,,,,
59,03/14/23 03:15:00 AM,15.9752,65.338,,,,
