Date,DO,Temp
2023-07-07T11:00:00Z,0.24,77.61
2023-07-07T12:00:00Z,0.12,77.68
2023-07-07T13:00:00Z,0.08,78.55
2023-07-07T14:00:00Z,0.02,79.63
2023-07-07T15:00:00Z,0.01,80.49
2023-07-07T16:00:00Z,0.02,80.74
2023-07-07T17:00:00Z,NA,80.82
2023-07-07T18:00:00Z,NA,80.71
2023-07-07T19:00:00Z,0.01,80.02
2023-07-07T20:00:00Z,0.25,79.48
2023-07-07T21:00:00Z,0.17,79.02
2023-07-07T22:00:00Z,0.11,78.55
2023-07-07T23:00:00Z,0.1,78.15
2023-07-08T00:00:00Z,0.07,77.72
2023-07-08T01:00:00Z,0.05,77.32
2023-07-08T02:00:00Z,0.02,76.93
2023-07-08T03:00:00Z,NA,76.6
2023-07-08T04:00:00Z,NA,76.32
2023-07-08T05:00:00Z,NA,76.06
2023-07-08T06:00:00Z,NA,75.81
2023-07-08T07:00:00Z,NA,75.7
2023-07-08T08:00:00Z,NA,75.78
2023-07-08T09:00:00Z,NA,75.96
2023-07-08T10:00:00Z,NA,76.24
2023-07-08T11:00:00Z,NA,76.6
2023-07-08T12:00:00Z,NA,77.07
2023-07-08T13:00:00Z,NA,77.76
2023-07-08T14:00:00Z,NA,78.51
2023-07-08T15:00:00Z,NA,79.12
2023-07-08T16:00:00Z,NA,79.56
2023-07-08T17:00:00Z,NA,79.74
2023-07-08T18:00:00Z,NA,79.74
2023-07-08T19:00:00Z,NA,79.66
2023-07-08T20:00:00Z,NA,79.52
2023-07-08T21:00:00Z,NA,79.3
2023-07-08T22:00:00Z,NA,79.09
2023-07-08T23:00:00Z,NA,78.87
2023-07-09T00:00:00Z,NA,78.73
2023-07-09T01:00:00Z,NA,78.55
2023-07-09T02:00:00Z,NA,78.4
2023-07-09T03:00:00Z,NA,78.26
2023-07-09T04:00:00Z,NA,78.08
2023-07-09T05:00:00Z,NA,77.86
2023-07-09T06:00:00Z,NA,77.68
2023-07-09T07:00:00Z,NA,77.58
2023-07-09T08:00:00Z,NA,77.58
2023-07-09T09:00:00Z,NA,77.61
2023-07-09T10:00:00Z,NA,77.79
2023-07-09T11:00:00Z,NA,78.04
2023-07-09T12:00:00Z,NA,78.01
2023-07-09T13:00:00Z,NA,78.08
2023-07-09T14:00:00Z,NA,78.4
2023-07-09T15:00:00Z,NA,78.73
2023-07-09T16:00:00Z,NA,79.09
