"Plot Title: Bradford_7LL"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 20501580, SEN S/N: 20501580)","Temp, °F (LGR S/N: 20501580, SEN S/N: 20501580)","Coupler Detached (LGR S/N: 20501580, SEN S/N: 20501580)","Coupler Attached (LGR S/N: 20501580, SEN S/N: 20501580)","Host Connected (LGR S/N: 20501580, SEN S/N: 20501580)","End Of File (LGR S/N: 20501580, SEN S/N: 20501580)"
47,09/15/22 02:30:00 AM,15.6732,75.484,,,,
48,09/15/22 02:45:00 AM,15.6705,75.484,,,,
49,09/15/22 03:00:00 AM,15.6705,75.484,,,,
50,09/15/22 03:15:00 AM,15.6732,75.484,,,,
51,09/15/22 03:30:00 AM,15.6719,75.484,,,,
52,09/15/22 03:45:00 AM,15.6705,75.484,,,,
53,09/15/22 04:00:00 AM,15.6692,75.484,,,,
54,09/15/22 04:15:00 AM,15.6658,75.312,,,,
55,09/15/22 04:30:00 AM,15.6700,75.312,,,,
56,09/15/22 04:45:00 AM,15.6700,75.312,,,,
57,09/15/22 05:00:00 AM,15.6700,75.312,,,,
58,09/15/22 05:15:00 AM,15.6713,75.312,,,,
59,09/15/22 05:30:00 AM,15.6722,75.139,,,,
60,09/15/22 05:45:00 AM,15.6736,75.139,,,,
61,09/15/22 06:00:00 AM,15.6736,75.139,,,,
62,09/15/22 06:15:00 AM,15.6751,75.139,,,,
63,09/15/22 06:30:00 AM,15.6751,75.139,,,,
64,09/15/22 06:45:00 AM,15.6760,74.964,,,,
65,09/15/22 07:00:00 AM,15.6802,74.964,,,,
66,09/15/22 07:15:00 AM,15.6802,74.964,,,,
67,09/15/22 07:30:00 AM,15.6829,74.964,,,,
68,09/15/22 07:45:00 AM,15.6838,74.791,,,,
69,09/15/22 08:00:00 AM,15.6866,74.791,,,,
70,09/15/22 08:15:00 AM,15.6921,74.791,,,,
71,09/15/22 08:30:00 AM,15.6908,74.791,,,,
72,09/15/22 08:45:00 AM,15.6935,74.791,,,,
73,09/15/22 09:00:00 AM,15.6908,74.791,,,,
74,09/15/22 09:15:00 AM,15.6902,74.619,,,,
75,09/15/22 09:30:00 AM,15.6931,74.619,,,,
76,09/15/22 09:45:00 AM,15.6931,74.619,,,,
77,09/15/22 10:00:00 AM,15.6950,74.791,,,,
78,09/15/22 10:15:00 AM,15.6935,74.791,,,,
79,09/15/22 10:30:00 AM,15.6908,74.791,,,,
80,09/15/22 10:45:00 AM,15.6950,74.791,,,,
81,09/15/22 11:00:00 AM,15.6940,74.964,,,,
82,09/15/22 11:15:00 AM,15.6912,74.964,,,,
83,09/15/22 11:30:00 AM,15.6899,74.964,,,,
84,09/15/22 11:45:00 AM,15.6870,74.964,,,,
85,09/15/22 12:00:00 PM,15.6889,75.139,,,,
86,09/15/22 12:15:00 PM,15.6889,75.139,,,,
87,09/15/22 12:30:00 PM,15.6876,75.139,,,,
88,09/15/22 12:45:00 PM,15.6861,75.139,,,,
89,09/15/22 01:00:00 PM,15.6834,75.139,,,,
90,09/15/22 01:15:00 PM,15.6821,75.139,,,,
91,09/15/22 01:30:00 PM,15.6779,75.139,,,,
92,09/15/22 01:45:00 PM,15.6764,75.139,,,,
93,09/15/22 02:00:00 PM,15.6722,75.139,,,,
94,09/15/22 02:15:00 PM,15.6681,75.139,,,,
95,09/15/22 02:30:00 PM,15.6639,75.139,,,,
96,09/15/22 02:45:00 PM,15.6667,75.139,,,,
97,09/15/22 03:00:00 PM,15.6654,75.139,,,,
98,09/15/22 03:15:00 PM,15.6597,75.139,,,,
99,09/15/22 03:30:00 PM,15.6584,75.139,,,,
100,09/15/22 03:45:00 PM,15.6557,75.139,,,,
101,09/15/22 04:00:00 PM,15.6570,75.139,,,,
102,09/15/22 04:15:00 PM,15.6542,75.139,,,,
103,09/15/22 04:30:00 PM,15.6542,75.139,,,,
104,09/15/22 04:45:00 PM,15.6557,75.139,,,,
105,09/15/22 05:00:00 PM,15.6528,75.139,,,,
106,09/15/22 05:15:00 PM,15.6542,75.139,,,,
107,09/15/22 05:30:00 PM,15.6557,75.139,,,,
108,09/15/22 05:45:00 PM,15.6597,75.139,,,,
109,09/15/22 06:00:00 PM,15.6625,75.139,,,,
110,09/15/22 06:15:00 PM,15.6612,75.139,,,,
111,09/15/22 06:30:00 PM,15.6597,75.139,,,,
112,09/15/22 06:45:00 PM,15.6612,75.139,,,,
113,09/15/22 07:00:00 PM,15.6625,75.139,,,,
114,09/15/22 07:15:00 PM,15.6639,75.139,,,,
115,09/15/22 07:30:00 PM,15.6625,75.139,,,,
116,09/15/22 07:45:00 PM,15.6625,75.139,,,,
117,09/15/22 08:00:00 PM,15.6673,75.312,,,,
118,09/15/22 08:15:00 PM,15.6713,75.312,,,,
119,09/15/22 08:30:00 PM,15.6686,75.312,,,,
120,09/15/22 08:45:00 PM,15.6713,75.312,,,,
121,09/15/22 09:00:00 PM,15.6783,75.312,,,,
122,09/15/22 09:15:00 PM,15.6783,75.312,,,,
123,09/15/22 09:30:00 PM,15.6810,75.312,,,,
124,09/15/22 09:45:00 PM,15.6797,75.312,,,,
125,09/15/22 10:00:00 PM,15.6797,75.312,,,,
126,09/15/22 10:15:00 PM,15.6770,75.312,,,,
127,09/15/22 10:30:00 PM,15.6797,75.312,,,,
128,09/15/22 10:45:00 PM,15.6797,75.312,,,,
129,09/15/22 11:00:00 PM,15.6783,75.312,,,,
130,09/15/22 11:15:00 PM,15.6783,75.312,,,,
131,09/15/22 11:30:00 PM,15.6755,75.312,,,,
132,09/15/22 11:45:00 PM,15.6741,75.312,,,,
133,09/16/22 12:00:00 AM,15.6728,75.312,,,,
134,09/16/22 12:15:00 AM,15.6741,75.312,,,,
135,09/16/22 12:30:00 AM,15.6728,75.312,,,,
136,09/16/22 12:45:00 AM,15.6713,75.312,,,,
137,09/16/22 01:00:00 AM,15.6700,75.312,,,,
138,09/16/22 01:15:00 AM,15.6700,75.312,,,,
139,09/16/22 01:30:00 AM,15.6686,75.312,,,,
140,09/16/22 01:45:00 AM,15.6673,75.312,,,,
141,09/16/22 02:00:00 AM,15.6616,75.312,,,,
142,09/16/22 02:15:00 AM,15.6644,75.312,,,,
143,09/16/22 02:30:00 AM,15.6589,75.312,,,,
144,09/16/22 02:45:00 AM,15.6575,75.312,,,,
145,09/16/22 03:00:00 AM,15.6570,75.139,,,,
146,09/16/22 03:15:00 AM,15.6597,75.139,,,,
147,09/16/22 03:30:00 AM,15.6570,75.139,,,,
148,09/16/22 03:45:00 AM,15.6584,75.139,,,,
149,09/16/22 04:00:00 AM,15.6570,75.139,,,,
150,09/16/22 04:15:00 AM,15.6528,75.139,,,,
151,09/16/22 04:30:00 AM,15.6510,74.964,,,,
152,09/16/22 04:45:00 AM,15.6523,74.964,,,,
153,09/16/22 05:00:00 AM,15.6538,74.964,,,,
154,09/16/22 05:15:00 AM,15.6523,74.964,,,,
155,09/16/22 05:30:00 AM,15.6510,74.964,,,,
156,09/16/22 05:45:00 AM,15.6532,74.791,,,,
157,09/16/22 06:00:00 AM,15.6519,74.791,,,,
158,09/16/22 06:15:00 AM,15.6519,74.791,,,,
159,09/16/22 06:30:00 AM,15.6546,74.791,,,,
160,09/16/22 06:45:00 AM,15.6589,74.791,,,,
161,09/16/22 07:00:00 AM,15.6602,74.791,,,,
162,09/16/22 07:15:00 AM,15.6610,74.619,,,,
163,09/16/22 07:30:00 AM,15.6597,74.619,,,,
164,09/16/22 07:45:00 AM,15.6625,74.619,,,,
165,09/16/22 08:00:00 AM,15.6639,74.619,,,,
166,09/16/22 08:15:00 AM,15.6652,74.619,,,,
167,09/16/22 08:30:00 AM,15.6680,74.619,,,,
168,09/16/22 08:45:00 AM,15.6680,74.619,,,,
169,09/16/22 09:00:00 AM,15.6694,74.619,,,,
170,09/16/22 09:15:00 AM,15.6694,74.619,,,,
171,09/16/22 09:30:00 AM,15.6707,74.619,,,,
172,09/16/22 09:45:00 AM,15.6694,74.619,,,,
173,09/16/22 10:00:00 AM,15.6722,74.619,,,,
174,09/16/22 10:15:00 AM,15.6750,74.619,,,,
175,09/16/22 10:30:00 AM,15.6741,74.791,,,,
176,09/16/22 10:45:00 AM,15.6726,74.791,,,,
177,09/16/22 11:00:00 AM,15.6699,74.791,,,,
178,09/16/22 11:15:00 AM,15.6671,74.791,,,,
179,09/16/22 11:30:00 AM,15.6644,74.791,,,,
180,09/16/22 11:45:00 AM,15.6648,74.964,,,,
181,09/16/22 12:00:00 PM,15.6635,74.964,,,,
182,09/16/22 12:15:00 PM,15.6607,74.964,,,,
183,09/16/22 12:30:00 PM,15.6620,74.964,,,,
184,09/16/22 12:45:00 PM,15.6620,74.964,,,,
185,09/16/22 01:00:00 PM,15.6607,74.964,,,,
186,09/16/22 01:15:00 PM,15.6593,74.964,,,,
187,09/16/22 01:30:00 PM,15.6565,74.964,,,,
188,09/16/22 01:45:00 PM,15.6538,74.964,,,,
189,09/16/22 02:00:00 PM,15.6468,74.964,,,,
190,09/16/22 02:15:00 PM,15.6441,74.964,,,,
191,09/16/22 02:30:00 PM,15.6481,74.964,,,,
192,09/16/22 02:45:00 PM,15.6384,74.964,,,,
193,09/16/22 03:00:00 PM,15.6384,74.964,,,,
194,09/16/22 03:15:00 PM,15.6356,74.964,,,,
195,09/16/22 03:30:00 PM,15.6371,74.964,,,,
196,09/16/22 03:45:00 PM,15.6371,74.964,,,,
197,09/16/22 04:00:00 PM,15.6329,74.964,,,,
198,09/16/22 04:15:00 PM,15.6356,74.964,,,,
199,09/16/22 04:30:00 PM,15.6343,74.964,,,,
200,09/16/22 04:45:00 PM,15.6343,74.964,,,,
201,09/16/22 05:00:00 PM,15.6356,74.964,,,,
202,09/16/22 05:15:00 PM,15.6343,74.964,,,,
203,09/16/22 05:30:00 PM,15.6287,74.964,,,,
204,09/16/22 05:45:00 PM,15.6274,74.964,,,,
205,09/16/22 06:00:00 PM,15.6274,74.964,,,,
206,09/16/22 06:15:00 PM,15.6301,74.964,,,,
207,09/16/22 06:30:00 PM,15.6301,74.964,,,,
208,09/16/22 06:45:00 PM,15.6329,74.964,,,,
209,09/16/22 07:00:00 PM,15.6329,74.964,,,,
210,09/16/22 07:15:00 PM,15.6343,74.964,,,,
211,09/16/22 07:30:00 PM,15.6356,74.964,,,,
212,09/16/22 07:45:00 PM,15.6375,75.139,,,,
213,09/16/22 08:00:00 PM,15.6371,74.964,,,,
214,09/16/22 08:15:00 PM,15.6375,75.139,,,,
215,09/16/22 08:30:00 PM,15.6390,75.139,,,,
216,09/16/22 08:45:00 PM,15.6417,75.139,,,,
217,09/16/22 09:00:00 PM,15.6430,75.139,,,,
218,09/16/22 09:15:00 PM,15.6430,75.139,,,,
219,09/16/22 09:30:00 PM,15.6417,75.139,,,,
220,09/16/22 09:45:00 PM,15.6417,75.139,,,,
221,09/16/22 10:00:00 PM,15.6417,75.139,,,,
222,09/16/22 10:15:00 PM,15.6417,75.139,,,,
223,09/16/22 10:30:00 PM,15.6473,75.139,,,,
224,09/16/22 10:45:00 PM,15.6487,75.139,,,,
225,09/16/22 11:00:00 PM,15.6473,75.139,,,,
226,09/16/22 11:15:00 PM,15.6473,75.139,,,,
227,09/16/22 11:30:00 PM,15.6473,75.139,,,,
228,09/16/22 11:45:00 PM,15.6473,75.139,,,,
229,09/17/22 12:00:00 AM,15.6430,75.139,,,,
230,09/17/22 12:15:00 AM,15.6430,75.139,,,,
231,09/17/22 12:30:00 AM,15.6430,75.139,,,,
232,09/17/22 12:45:00 AM,15.6430,75.139,,,,
233,09/17/22 01:00:00 AM,15.6430,75.139,,,,
234,09/17/22 01:15:00 AM,15.6403,75.139,,,,
235,09/17/22 01:30:00 AM,15.6417,75.139,,,,
236,09/17/22 01:45:00 AM,15.6375,75.139,,,,
237,09/17/22 02:00:00 AM,15.6348,75.139,,,,
238,09/17/22 02:15:00 AM,15.6333,75.139,,,,
239,09/17/22 02:30:00 AM,15.6329,74.964,,,,
240,09/17/22 02:45:00 AM,15.6274,74.964,,,,
241,09/17/22 03:00:00 AM,15.6259,74.964,,,,
242,09/17/22 03:15:00 AM,15.6259,74.964,,,,
243,09/17/22 03:30:00 AM,15.6232,74.964,,,,
244,09/17/22 03:45:00 AM,15.6204,74.964,,,,
245,09/17/22 04:00:00 AM,15.6190,74.964,,,,
246,09/17/22 04:15:00 AM,15.6177,74.964,,,,
247,09/17/22 04:30:00 AM,15.6143,74.791,,,,
248,09/17/22 04:45:00 AM,15.6158,74.791,,,,
249,09/17/22 05:00:00 AM,15.6158,74.791,,,,
250,09/17/22 05:15:00 AM,15.6116,74.791,,,,
251,09/17/22 05:30:00 AM,15.6143,74.791,,,,
252,09/17/22 05:45:00 AM,15.6143,74.791,,,,
253,09/17/22 06:00:00 AM,15.6143,74.791,,,,
254,09/17/22 06:15:00 AM,15.6158,74.791,,,,
255,09/17/22 06:30:00 AM,15.6166,74.619,,,,
256,09/17/22 06:45:00 AM,15.6153,74.619,,,,
257,09/17/22 07:00:00 AM,15.6166,74.619,,,,
258,09/17/22 07:15:00 AM,15.6166,74.619,,,,
259,09/17/22 07:30:00 AM,15.6153,74.619,,,,
260,09/17/22 07:45:00 AM,15.6181,74.619,,,,
261,09/17/22 08:00:00 AM,15.6194,74.619,,,,
262,09/17/22 08:15:00 AM,15.6209,74.619,,,,
263,09/17/22 08:30:00 AM,15.6222,74.619,,,,
264,09/17/22 08:45:00 AM,15.6264,74.619,,,,
265,09/17/22 09:00:00 AM,15.6264,74.619,,,,
266,09/17/22 09:15:00 AM,15.6264,74.619,,,,
267,09/17/22 09:30:00 AM,15.6272,74.446,,,,
268,09/17/22 09:45:00 AM,15.6278,74.619,,,,
269,09/17/22 10:00:00 AM,15.6319,74.619,,,,
270,09/17/22 10:15:00 AM,15.6348,74.619,,,,
271,09/17/22 10:30:00 AM,15.6361,74.619,,,,
272,09/17/22 10:45:00 AM,15.6361,74.619,,,,
273,09/17/22 11:00:00 AM,15.6333,74.619,,,,
274,09/17/22 11:15:00 AM,15.6338,74.791,,,,
275,09/17/22 11:30:00 AM,15.6325,74.791,,,,
276,09/17/22 11:45:00 AM,15.6325,74.791,,,,
277,09/17/22 12:00:00 PM,15.6283,74.791,,,,
278,09/17/22 12:15:00 PM,15.6310,74.791,,,,
279,09/17/22 12:30:00 PM,15.6268,74.791,,,,
280,09/17/22 12:45:00 PM,15.6338,74.791,,,,
281,09/17/22 01:00:00 PM,15.6394,74.791,,,,
282,09/17/22 01:15:00 PM,15.6435,74.791,,,,
283,09/17/22 01:30:00 PM,15.6338,74.791,,,,
284,09/17/22 01:45:00 PM,15.6325,74.791,,,,
285,09/17/22 02:00:00 PM,15.6338,74.791,,,,
286,09/17/22 02:15:00 PM,15.6325,74.791,,,,
287,09/17/22 02:30:00 PM,15.6310,74.791,,,,
288,09/17/22 02:45:00 PM,15.6297,74.791,,,,
289,09/17/22 03:00:00 PM,15.6268,74.791,,,,
290,09/17/22 03:15:00 PM,15.6268,74.791,,,,
291,09/17/22 03:30:00 PM,15.6227,74.791,,,,
292,09/17/22 03:45:00 PM,15.6227,74.791,,,,
293,09/17/22 04:00:00 PM,15.6213,74.791,,,,
294,09/17/22 04:15:00 PM,15.6185,74.791,,,,
295,09/17/22 04:30:00 PM,15.6185,74.791,,,,
296,09/17/22 04:45:00 PM,15.6158,74.791,,,,
297,09/17/22 05:00:00 PM,15.6158,74.791,,,,
298,09/17/22 05:15:00 PM,15.6158,74.791,,,,
299,09/17/22 05:30:00 PM,15.6158,74.791,,,,
300,09/17/22 05:45:00 PM,15.6143,74.791,,,,
301,09/17/22 06:00:00 PM,15.6130,74.791,,,,
302,09/17/22 06:15:00 PM,15.6143,74.791,,,,
303,09/17/22 06:30:00 PM,15.6143,74.791,,,,
304,09/17/22 06:45:00 PM,15.6162,74.964,,,,
305,09/17/22 07:00:00 PM,15.6162,74.964,,,,
306,09/17/22 07:15:00 PM,15.6177,74.964,,,,
307,09/17/22 07:30:00 PM,15.6219,74.964,,,,
308,09/17/22 07:45:00 PM,15.6246,74.964,,,,
309,09/17/22 08:00:00 PM,15.6274,74.964,,,,
310,09/17/22 08:15:00 PM,15.6287,74.964,,,,
311,09/17/22 08:30:00 PM,15.6287,74.964,,,,
312,09/17/22 08:45:00 PM,15.6329,74.964,,,,
313,09/17/22 09:00:00 PM,15.6343,74.964,,,,
314,09/17/22 09:15:00 PM,15.6371,74.964,,,,
315,09/17/22 09:30:00 PM,15.6413,74.964,,,,
316,09/17/22 09:45:00 PM,15.6413,74.964,,,,
317,09/17/22 10:00:00 PM,15.6441,74.964,,,,
318,09/17/22 10:15:00 PM,15.6399,74.964,,,,
319,09/17/22 10:30:00 PM,15.6384,74.964,,,,
320,09/17/22 10:45:00 PM,15.6371,74.964,,,,
321,09/17/22 11:00:00 PM,15.6371,74.964,,,,
322,09/17/22 11:15:00 PM,15.6356,74.964,,,,
323,09/17/22 11:30:00 PM,15.6371,74.964,,,,
324,09/17/22 11:45:00 PM,15.6356,74.964,,,,
325,09/18/22 12:00:00 AM,15.6371,74.964,,,,
326,09/18/22 12:15:00 AM,15.6343,74.964,,,,
327,09/18/22 12:30:00 AM,15.6301,74.964,,,,
328,09/18/22 12:45:00 AM,15.6274,74.964,,,,
329,09/18/22 01:00:00 AM,15.6274,74.964,,,,
330,09/18/22 01:15:00 AM,15.6246,74.964,,,,
331,09/18/22 01:30:00 AM,15.6200,74.791,,,,
332,09/18/22 01:45:00 AM,15.6200,74.791,,,,
333,09/18/22 02:00:00 AM,15.6185,74.791,,,,
334,09/18/22 02:15:00 AM,15.6158,74.791,,,,
335,09/18/22 02:30:00 AM,15.6171,74.791,,,,
336,09/18/22 02:45:00 AM,15.6158,74.791,,,,
337,09/18/22 03:00:00 AM,15.6130,74.791,,,,
338,09/18/22 03:15:00 AM,15.6130,74.791,,,,
339,09/18/22 03:30:00 AM,15.6097,74.619,,,,
340,09/18/22 03:45:00 AM,15.6069,74.619,,,,
341,09/18/22 04:00:00 AM,15.6056,74.619,,,,
342,09/18/22 04:15:00 AM,15.6042,74.619,,,,
343,09/18/22 04:30:00 AM,15.6014,74.619,,,,
344,09/18/22 04:45:00 AM,15.5987,74.619,,,,
345,09/18/22 05:00:00 AM,15.5981,74.446,,,,
346,09/18/22 05:15:00 AM,15.5968,74.446,,,,
347,09/18/22 05:30:00 AM,15.5981,74.446,,,,
348,09/18/22 05:45:00 AM,15.5981,74.446,,,,
349,09/18/22 06:00:00 AM,15.5981,74.446,,,,
350,09/18/22 06:15:00 AM,15.5981,74.446,,,,
351,09/18/22 06:30:00 AM,15.5995,74.446,,,,
352,09/18/22 06:45:00 AM,15.5995,74.446,,,,
353,09/18/22 07:00:00 AM,15.5991,74.271,,,,
354,09/18/22 07:15:00 AM,15.5976,74.271,,,,
355,09/18/22 07:30:00 AM,15.6032,74.271,,,,
356,09/18/22 07:45:00 AM,15.6059,74.271,,,,
357,09/18/22 08:00:00 AM,15.6074,74.271,,,,
358,09/18/22 08:15:00 AM,15.6088,74.271,,,,
359,09/18/22 08:30:00 AM,15.6059,74.271,,,,
360,09/18/22 08:45:00 AM,15.6088,74.271,,,,
361,09/18/22 09:00:00 AM,15.6116,74.271,,,,
362,09/18/22 09:15:00 AM,15.6116,74.271,,,,
363,09/18/22 09:30:00 AM,15.6116,74.271,,,,
364,09/18/22 09:45:00 AM,15.6129,74.271,,,,
365,09/18/22 10:00:00 AM,15.6116,74.271,,,,
366,09/18/22 10:15:00 AM,15.6129,74.271,,,,
367,09/18/22 10:30:00 AM,15.6156,74.271,,,,
368,09/18/22 10:45:00 AM,15.6156,74.271,,,,
369,09/18/22 11:00:00 AM,15.6156,74.271,,,,
370,09/18/22 11:15:00 AM,15.6171,74.271,,,,
371,09/18/22 11:30:00 AM,15.6156,74.271,,,,
372,09/18/22 11:45:00 AM,15.6135,74.446,,,,
373,09/18/22 12:00:00 PM,15.6106,74.446,,,,
374,09/18/22 12:15:00 PM,15.6065,74.446,,,,
375,09/18/22 12:30:00 PM,15.6008,74.446,,,,
376,09/18/22 12:45:00 PM,15.6008,74.446,,,,
377,09/18/22 01:00:00 PM,15.5972,74.619,,,,
378,09/18/22 01:15:00 PM,15.6000,74.619,,,,
379,09/18/22 01:30:00 PM,15.5959,74.619,,,,
380,09/18/22 01:45:00 PM,15.5917,74.619,,,,
381,09/18/22 02:00:00 PM,15.5959,74.619,,,,
382,09/18/22 02:15:00 PM,15.5959,74.619,,,,
383,09/18/22 02:30:00 PM,15.5987,74.619,,,,
384,09/18/22 02:45:00 PM,15.5959,74.619,,,,
385,09/18/22 03:00:00 PM,15.5959,74.619,,,,
386,09/18/22 03:15:00 PM,15.5959,74.619,,,,
387,09/18/22 03:30:00 PM,15.5972,74.619,,,,
388,09/18/22 03:45:00 PM,15.6000,74.619,,,,
389,09/18/22 04:00:00 PM,15.6000,74.619,,,,
390,09/18/22 04:15:00 PM,15.6014,74.619,,,,
391,09/18/22 04:30:00 PM,15.6014,74.619,,,,
392,09/18/22 04:45:00 PM,15.5972,74.619,,,,
393,09/18/22 05:00:00 PM,15.5987,74.619,,,,
394,09/18/22 05:15:00 PM,15.6042,74.619,,,,
395,09/18/22 05:30:00 PM,15.6069,74.619,,,,
396,09/18/22 05:45:00 PM,15.6069,74.619,,,,
397,09/18/22 06:00:00 PM,15.6097,74.619,,,,
398,09/18/22 06:15:00 PM,15.6124,74.619,,,,
399,09/18/22 06:30:00 PM,15.6097,74.619,,,,
400,09/18/22 06:45:00 PM,15.6124,74.619,,,,
401,09/18/22 07:00:00 PM,15.6171,74.791,,,,
402,09/18/22 07:15:00 PM,15.6139,74.619,,,,
403,09/18/22 07:30:00 PM,15.6171,74.791,,,,
404,09/18/22 07:45:00 PM,15.6185,74.791,,,,
405,09/18/22 08:00:00 PM,15.6171,74.791,,,,
406,09/18/22 08:15:00 PM,15.6171,74.791,,,,
407,09/18/22 08:30:00 PM,15.6213,74.791,,,,
408,09/18/22 08:45:00 PM,15.6227,74.791,,,,
409,09/18/22 09:00:00 PM,15.6227,74.791,,,,
410,09/18/22 09:15:00 PM,15.6240,74.791,,,,
411,09/18/22 09:30:00 PM,15.6255,74.791,,,,
412,09/18/22 09:45:00 PM,15.6283,74.791,,,,
413,09/18/22 10:00:00 PM,15.6297,74.791,,,,
414,09/18/22 10:15:00 PM,15.6297,74.791,,,,
415,09/18/22 10:30:00 PM,15.6268,74.791,,,,
416,09/18/22 10:45:00 PM,15.6240,74.791,,,,
417,09/18/22 11:00:00 PM,15.6255,74.791,,,,
418,09/18/22 11:15:00 PM,15.6227,74.791,,,,
419,09/18/22 11:30:00 PM,15.6268,74.791,,,,
420,09/18/22 11:45:00 PM,15.6255,74.791,,,,
421,09/19/22 12:00:00 AM,15.6255,74.791,,,,
422,09/19/22 12:15:00 AM,15.6240,74.791,,,,
423,09/19/22 12:30:00 AM,15.6213,74.791,,,,
424,09/19/22 12:45:00 AM,15.6213,74.791,,,,
425,09/19/22 01:00:00 AM,15.6200,74.791,,,,
426,09/19/22 01:15:00 AM,15.6213,74.791,,,,
427,09/19/22 01:30:00 AM,15.6185,74.791,,,,
428,09/19/22 01:45:00 AM,15.6185,74.791,,,,
429,09/19/22 02:00:00 AM,15.6171,74.791,,,,
430,09/19/22 02:15:00 AM,15.6171,74.791,,,,
431,09/19/22 02:30:00 AM,15.6185,74.791,,,,
432,09/19/22 02:45:00 AM,15.6130,74.791,,,,
433,09/19/22 03:00:00 AM,15.6116,74.791,,,,
434,09/19/22 03:15:00 AM,15.6088,74.791,,,,
435,09/19/22 03:30:00 AM,15.6088,74.791,,,,
436,09/19/22 03:45:00 AM,15.6056,74.619,,,,
437,09/19/22 04:00:00 AM,15.6056,74.619,,,,
438,09/19/22 04:15:00 AM,15.6027,74.619,,,,
439,09/19/22 04:30:00 AM,15.6000,74.619,,,,
440,09/19/22 04:45:00 AM,15.6027,74.619,,,,
441,09/19/22 05:00:00 AM,15.6014,74.619,,,,
442,09/19/22 05:15:00 AM,15.6027,74.619,,,,
443,09/19/22 05:30:00 AM,15.6027,74.619,,,,
444,09/19/22 05:45:00 AM,15.6027,74.619,,,,
445,09/19/22 06:00:00 AM,15.6056,74.619,,,,
446,09/19/22 06:15:00 AM,15.6056,74.619,,,,
447,09/19/22 06:30:00 AM,15.6042,74.619,,,,
448,09/19/22 06:45:00 AM,15.6042,74.619,,,,
449,09/19/22 07:00:00 AM,15.6027,74.619,,,,
450,09/19/22 07:15:00 AM,15.6078,74.446,,,,
451,09/19/22 07:30:00 AM,15.6050,74.446,,,,
