"Plot Title: Bradford_7LL"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 20501580, SEN S/N: 20501580)","Temp, °F (LGR S/N: 20501580, SEN S/N: 20501580)","Coupler Detached (LGR S/N: 20501580)","Coupler Attached (LGR S/N: 20501580)","Stopped (LGR S/N: 20501580)","End Of File (LGR S/N: 20501580)"
1,11/01/23 01:00:00 PM,15.4184,68.592,Logged,,,
2,11/01/23 02:00:00 PM,15.4114,68.592,,,,
3,11/01/23 03:00:00 PM,15.4137,68.421,,,,
4,11/01/23 04:00:00 PM,15.4235,68.421,,,,
5,11/01/23 05:00:00 PM,15.4313,68.248,,,,
6,11/01/23 06:00:00 PM,15.4448,68.077,,,,
7,11/01/23 07:00:00 PM,15.4609,67.906,,,,
8,11/01/23 08:00:00 PM,15.4702,67.735,,,,
9,11/01/23 09:00:00 PM,15.4835,67.564,,,,
10,11/01/23 10:00:00 PM,15.4873,67.392,,,,
11,11/01/23 11:00:00 PM,15.4877,67.050,,,,
12,11/02/23 12:00:00 AM,15.4881,66.708,,,,
13,11/02/23 01:00:00 AM,15.4892,66.537,,,,
14,11/02/23 02:00:00 AM,15.4854,66.193,,,,
15,11/02/23 03:00:00 AM,15.4807,66.022,,,,
16,11/02/23 04:00:00 AM,15.4813,65.680,,,,
17,11/02/23 05:00:00 AM,15.4850,65.509,,,,
18,11/02/23 06:00:00 AM,15.4896,65.167,,,,
19,11/02/23 07:00:00 AM,15.4989,64.996,,,,
20,11/02/23 08:00:00 AM,15.5035,64.652,,,,
21,11/02/23 09:00:00 AM,15.5063,64.652,,,,
22,11/02/23 10:00:00 AM,15.5090,64.652,,,,
23,11/02/23 11:00:00 AM,15.5082,64.825,,,,
24,11/02/23 12:00:00 PM,15.4989,64.996,,,,
25,11/02/23 01:00:00 PM,15.4906,64.996,,,,
26,11/02/23 02:00:00 PM,15.4841,65.167,,,,
27,11/02/23 03:00:00 PM,15.4818,65.338,,,,
28,11/02/23 04:00:00 PM,15.4850,65.509,,,,
29,11/02/23 05:00:00 PM,15.4892,65.509,,,,
30,11/02/23 06:00:00 PM,15.4928,65.338,,,,
31,11/02/23 07:00:00 PM,15.4997,65.338,,,,
32,11/02/23 08:00:00 PM,15.5040,65.338,,,,
33,11/02/23 09:00:00 PM,15.5048,65.167,,,,
34,11/02/23 10:00:00 PM,15.5035,65.167,,,,
35,11/02/23 11:00:00 PM,15.5003,64.996,,,,
36,11/03/23 12:00:00 AM,15.4974,64.996,,,,
37,11/03/23 01:00:00 AM,15.4900,64.825,,,,
38,11/03/23 02:00:00 AM,15.4790,64.825,,,,
39,11/03/23 03:00:00 AM,15.4758,64.652,,,,
40,11/03/23 04:00:00 AM,15.4781,64.481,,,,
41,11/03/23 05:00:00 AM,15.4739,64.481,,,,
42,11/03/23 06:00:00 AM,15.4805,64.310,,,,
43,11/03/23 07:00:00 AM,15.4813,64.139,,,,
44,11/03/23 08:00:00 AM,15.4897,64.139,,,,
45,11/03/23 09:00:00 AM,15.4902,64.310,,,,
46,11/03/23 10:00:00 AM,15.4961,64.481,,,,
47,11/03/23 11:00:00 AM,15.4868,64.652,,,,
48,11/03/23 12:00:00 PM,15.4720,64.825,,,,
49,11/03/23 01:00:00 PM,15.4573,64.996,,,,
50,11/03/23 02:00:00 PM,15.4494,65.167,,,,
51,11/03/23 03:00:00 PM,15.4513,65.338,,,,
52,11/03/23 04:00:00 PM,15.4530,65.509,,,,
53,11/03/23 05:00:00 PM,15.4559,65.509,,,,
54,11/03/23 06:00:00 PM,15.4604,65.680,,,,
55,11/03/23 07:00:00 PM,15.4632,65.680,,,,
56,11/03/23 08:00:00 PM,15.4632,65.680,,,,
57,11/03/23 09:00:00 PM,15.4591,65.680,,,,
58,11/03/23 10:00:00 PM,15.4628,65.509,,,,
59,11/03/23 11:00:00 PM,15.4573,65.509,,,,
60,11/04/23 12:00:00 AM,15.4530,65.509,,,,
61,11/04/23 01:00:00 AM,15.4458,65.338,,,,
62,11/04/23 02:00:00 AM,15.4346,65.338,,,,
63,11/04/23 03:00:00 AM,15.4230,65.167,,,,
64,11/04/23 04:00:00 AM,15.4217,65.167,,,,
65,11/04/23 05:00:00 AM,15.4190,65.167,,,,
66,11/04/23 06:00:00 AM,15.4240,64.996,,,,
67,11/04/23 07:00:00 AM,15.4295,64.996,,,,
68,11/04/23 08:00:00 AM,15.4361,64.825,,,,
69,11/04/23 09:00:00 AM,15.4361,64.825,,,,
70,11/04/23 10:00:00 AM,15.4361,64.825,,,,
71,11/04/23 11:00:00 AM,15.4291,64.825,,,,
72,11/04/23 12:00:00 PM,15.4124,64.825,,,,
73,11/04/23 01:00:00 PM,15.3963,64.996,,,,
74,11/04/23 02:00:00 PM,15.3824,64.996,,,,
75,11/04/23 03:00:00 PM,15.3718,65.167,,,,
76,11/04/23 04:00:00 PM,15.3718,65.167,,,,
77,11/04/23 05:00:00 PM,15.3718,65.167,,,,
78,11/04/23 06:00:00 PM,15.3710,65.338,,,,
79,11/04/23 07:00:00 PM,15.3704,65.167,,,,
80,11/04/23 08:00:00 PM,15.3733,65.167,,,,
81,11/04/23 09:00:00 PM,15.3760,65.167,,,,
82,11/04/23 10:00:00 PM,15.3760,65.167,,,,
83,11/04/23 11:00:00 PM,15.3784,64.996,,,,
84,11/05/23 12:00:00 AM,15.3699,64.996,,,,
85,11/05/23 01:00:00 AM,15.3654,64.825,,,,
86,11/05/23 02:00:00 AM,15.3594,64.652,,,,
87,11/05/23 03:00:00 AM,15.3520,64.481,,,,
88,11/05/23 04:00:00 AM,15.3506,64.481,,,,
89,11/05/23 05:00:00 AM,15.3543,64.310,,,,
90,11/05/23 06:00:00 AM,15.3580,64.139,,,,
91,11/05/23 07:00:00 AM,15.3686,63.968,,,,
